approxkl,clipfrac,explained_variance,ep_len_mean,policy_entropy,fps,true_reward,ep_reward_mean,serial_timesteps,n_updates,time_elapsed,policy_loss,total_timesteps,value_loss
0.0027339817,0.027476002,0.956821870058775,250.0,3.5883465,248938,0.08335482,20.83870828478184,86000,344,109.44619631767273,-0.0055845594,8600000,0.015165115
0.0023661011,0.021544,0.9300664365291595,248.99,3.5787187,249644,0.07794166,19.53936437271471,86250,345,109.7417631149292,-0.0038087522,8625000,0.08079548
0.0028051406,0.027647998,0.9621682465076447,249.43,3.5748222,253390,0.0831257,20.778997709865795,86500,346,110.03622770309448,-0.005215916,8650000,0.018220942
0.0025771367,0.023672,0.9726441204547882,250.0,3.5697112,244019,0.083165936,20.791482905333265,86750,347,110.35653567314148,-0.004741011,8675000,0.010496176
0.002862385,0.025996,0.961986031383276,250.0,3.5598037,257033,0.07909182,19.772954800812894,87000,348,110.65619993209839,-0.0050320597,8700000,0.031588852
0.0023056082,0.020208,0.96163310110569,249.35,3.5530899,236187,0.08352818,20.920575753945542,87250,349,110.96701526641846,-0.004883372,8725000,0.017631568
0.0023274827,0.02096,0.8945996686816216,246.15,3.5451527,251328,0.07774374,20.383766389054255,87500,350,111.27103447914124,-0.004564914,8750000,0.28844342
0.002226145,0.019519998,0.9583459571003914,249.12,3.5422237,252342,0.08222149,20.5537162726297,87750,351,111.56790208816528,-0.0045121755,8775000,0.020437561
0.0018400394,0.014264,0.9679720401763916,249.53,3.5413709,244015,0.0820397,20.513607400701893,88000,352,111.8694384098053,-0.0041105603,8800000,0.015493122
0.0026739095,0.024944002,0.9262305051088333,248.41,3.5390873,249518,0.0826904,20.656350046064162,88250,353,112.17636251449585,-0.004388352,8825000,0.031500075
0.0024576369,0.022872001,0.9557460024952888,249.44,3.5370476,250319,0.0808178,20.210851294489967,88500,354,112.4801857471466,-0.00434685,8850000,0.025980014
0.0025864833,0.024211999,0.9612557329237461,249.37,3.5380142,242512,0.083965935,20.994202579775394,88750,355,112.789377450943,-0.0043314975,8875000,0.0151047185
0.0022767507,0.021168,0.9590517580509186,248.82,3.5410404,247410,0.08105187,20.295581808244116,89000,356,113.09327530860901,-0.0047679557,8900000,0.022158721
0.0021670188,0.020144,0.9537250325083733,249.38,3.5392113,247812,0.081448756,20.331485731062365,89250,357,113.39241671562195,-0.004849019,8925000,0.020573214
0.0039458782,0.040164,0.9714543558657169,250.0,3.5314465,249517,0.08216714,20.541782891552792,89500,358,113.70665001869202,-0.004457148,8950000,0.009289629
0.0029604007,0.026247999,0.970773845911026,250.0,3.5246806,241313,0.08214905,20.53726248221701,89750,359,114.00376605987549,-0.0047067157,8975000,0.009125288
0.0032556732,0.029852003,0.964676521718502,249.46,3.5181355,252263,0.081289805,20.316640108434676,90000,360,114.30789160728455,-0.0059707286,9000000,0.01973278
0.0026183203,0.026028002,0.9619727097451687,250.0,3.5122504,239693,0.082587734,20.64693474056774,90250,361,114.60253190994263,-0.005012798,9025000,0.011759324
0.002408211,0.019768002,0.9580913372337818,248.82,3.508028,175765,0.08156675,20.55210239164395,90500,362,114.90853452682495,-0.0046866783,9050000,0.028709214
0.002602681,0.022920001,0.9391854368150234,248.75,3.5059257,237223,0.083398476,20.90828424828787,90750,363,115.25202178955078,-0.004999287,9075000,0.0270069
0.003470139,0.033144,0.9604351930320263,250.0,3.506335,238474,0.080901995,20.22549870256179,91000,364,115.55740308761597,-0.005440516,9100000,0.024307467
0.0028593703,0.02768,0.9710979517549276,250.0,3.5079415,234378,0.08303572,20.75893100965801,91250,365,115.86020922660828,-0.004892602,9125000,0.009735761
0.00273989,0.024256,0.9674822390079498,250.0,3.5041814,224526,0.08212575,20.531438515059378,91500,366,116.16788625717163,-0.0050599957,9150000,0.012308296
0.0023037835,0.02094,0.9655276238918304,250.0,3.4976609,232626,0.08344225,20.860561617006752,91750,367,116.48410320281982,-0.0049003195,9175000,0.011880773
0.0025161053,0.021904,0.9530069008469582,248.63,3.4920661,238050,0.08193033,20.621802418993497,92000,368,116.78826069831848,-0.004924088,9200000,0.030125815
0.0030488693,0.02892,0.9679925926029682,250.0,3.4920611,254764,0.082931854,20.732965021905162,92250,369,117.08556699752808,-0.005431922,9225000,0.012382456
0.0026350643,0.025444001,0.9625714048743248,249.41,3.4953396,237124,0.08278394,20.74437196760651,92500,370,117.3839385509491,-0.004411406,9250000,0.01749316
0.0021185619,0.018164,0.975548230111599,250.0,3.4943593,251732,0.083196,20.799000561710656,92750,371,117.69577503204346,-0.005167234,9275000,0.007440854
0.0029057728,0.030556003,0.9594866409897804,249.4,3.4877307,253249,0.082136564,20.509856336504672,93000,372,117.9893627166748,-0.005576485,9300000,0.017989805
0.0026048378,0.024695998,0.9636546596884727,249.29,3.484705,248572,0.0818512,20.436648817601633,93250,373,118.28989315032959,-0.004252284,9325000,0.018849915
0.002524039,0.024079999,0.9443379603326321,248.85,3.483141,247371,0.08152524,20.479058735717476,93500,374,118.59010744094849,-0.0049131764,9350000,0.042514466
0.0023516582,0.021924,0.9712826237082481,250.0,3.4833474,257788,0.08286248,20.715619735778308,93750,375,118.88907241821289,-0.0047532343,9375000,0.011305629
0.0018750858,0.016040001,0.96199731528759,249.41,3.4821708,252910,0.08052793,20.124697668411116,94000,376,119.18430161476135,-0.005036586,9400000,0.024551444
0.0027620145,0.025748,0.9455832727253437,249.48,3.4843326,250653,0.081489,20.366631583386347,94250,377,119.48689389228821,-0.0048879185,9425000,0.041137163
0.002460333,0.021944,0.9451497197151184,248.56,3.4864495,253629,0.08178076,20.469904189056397,94500,378,119.78724908828735,-0.0044593327,9450000,0.03836796
0.0026524267,0.024787998,0.9470769949257374,247.52,3.4904275,230714,0.08121167,20.74048375200342,94750,379,120.08568000793457,-0.0058594914,9475000,0.06540879
0.0024674137,0.023948,0.9660355485975742,250.0,3.4944026,232094,0.0815392,20.384800354468783,95000,380,120.39224147796631,-0.005236826,9500000,0.022518177
0.0028647394,0.027568001,0.9549172855913639,249.37,3.4920337,241713,0.082345635,20.56023544505306,95250,381,120.70091009140015,-0.0051388103,9525000,0.025586326
0.0026814332,0.026251998,0.9622233845293522,250.0,3.4874108,232445,0.08081969,20.204921882429588,95500,382,121.00379276275635,-0.0043595736,9550000,0.029408282
0.0024205414,0.023104,0.962090790271759,248.9,3.4841876,247838,0.08193911,20.486213293920464,95750,383,121.31306838989258,-0.0049404097,9575000,0.025695145
0.0023103966,0.021228002,0.9700846914201975,250.0,3.4844525,251005,0.08192672,20.481678510130173,96000,384,121.6153199672699,-0.0046769907,9600000,0.015205383
0.0033624284,0.034927998,0.9720988068729639,250.0,3.4858232,255545,0.08310782,20.77695573604378,96250,385,121.91355633735657,-0.0051435693,9625000,0.012821282
0.0026710206,0.024432,0.9599810615181923,248.99,3.4852097,246788,0.084017396,21.062968442156137,96500,386,122.20690965652466,-0.005150432,9650000,0.020138735
0.0019995242,0.016616,0.9456763304769993,248.85,3.4837537,243797,0.081775114,20.71765472492052,96750,387,122.50918340682983,-0.0045735436,9675000,0.052632928
0.0025031778,0.021436,0.9548955671489239,249.35,3.481812,236866,0.08277915,20.719746866368077,97000,388,122.80957984924316,-0.004884209,9700000,0.01767596
0.0030931057,0.030375998,0.9689687043428421,250.0,3.4786968,232261,0.08124953,20.312382604851894,97250,389,123.12154293060303,-0.0053118626,9725000,0.016282227
0.0025065236,0.023640001,0.9613769501447678,250.0,3.4751072,243601,0.08295108,20.73776965240495,97500,390,123.4271605014801,-0.004955784,9750000,0.012475491
0.00215683,0.0188,0.962396826595068,250.0,3.4678016,256188,0.08506586,21.26646475824276,97750,391,123.73017358779907,-0.0041445526,9775000,0.0079501625
0.003128992,0.028623998,0.952816978096962,250.0,3.459901,243112,0.081602596,20.40064809571524,98000,392,124.01881551742554,-0.0049268818,9800000,0.029733837
0.002028981,0.017011998,0.9680213369429111,250.0,3.4578254,241005,0.08253626,20.63406574619215,98250,393,124.320631980896,-0.0048574484,9825000,0.013802732
0.002799269,0.024032,0.953095342963934,248.66,3.4534163,233120,0.08202047,20.53503661574694,98500,394,124.62348532676697,-0.004373544,9850000,0.02372966
0.0023123426,0.020583998,0.9360961243510246,247.54,3.4530988,241570,0.08341041,20.83911140314056,98750,395,124.9266562461853,-0.0049547493,9875000,0.0332176
0.0026111556,0.02352,0.9469150230288506,248.85,3.4546762,235767,0.0836073,20.864786014186933,99000,396,125.23730635643005,-0.004597579,9900000,0.01860408
0.0023323498,0.019963998,0.9609437771141529,249.51,3.4487674,249913,0.08409406,21.034901216523796,99250,397,125.540691614151,-0.0056298366,9925000,0.014241604
0.0025387793,0.022747999,0.9760656673461199,250.0,3.4392846,244765,0.08403639,21.00909633655052,99500,398,125.84051537513733,-0.0047462047,9950000,0.009896606
0.0022545601,0.020072002,0.922468475997448,248.72,3.4348767,244473,0.07949674,20.270674249209915,99750,399,126.13769841194153,-0.004281723,9975000,0.122406326
0.0023143962,0.021027999,0.9415314495563507,248.45,3.43535,237512,0.08223843,20.88824000238102,100000,400,126.43727350234985,-0.005139162,10000000,0.050986767
0.0022890097,0.021011999,0.9689646679908037,250.0,3.4349537,237988,0.08541406,21.353516032555834,100250,401,126.73803925514221,-0.004758292,10025000,0.0061088963
0.0027546114,0.026039999,0.9727372583001852,250.0,3.4300625,250819,0.0850791,21.269774968099156,100500,402,127.04250955581665,-0.005099264,10050000,0.006407541
0.0028825938,0.027908001,0.9590081460773945,249.36,3.4264755,244520,0.08453266,21.109036281455264,100750,403,127.33961987495422,-0.003902958,10075000,0.012065755
0.0030142744,0.028784001,0.9632118046283722,249.52,3.4289546,235788,0.08309597,20.76375279460337,101000,404,127.64371633529663,-0.004910381,10100000,0.014080298
0.0033380415,0.031096,0.9588164687156677,249.34,3.430718,230596,0.082387246,20.712783370474167,101250,405,127.94931030273438,-0.00403677,10125000,0.026271898
0.0027592564,0.023436,0.9139613583683968,246.85,3.431718,246668,0.08098792,20.516240609008563,101500,406,128.2583363056183,-0.0055568134,10150000,0.08385129
0.002708054,0.025352001,0.9466927833855152,248.16,3.434307,237080,0.082414664,20.648688396910803,101750,407,128.56131219863892,-0.004514319,10175000,0.03588614
0.0025059984,0.025988001,0.9619514420628548,250.0,3.434648,252028,0.084881276,21.220320898963873,102000,408,128.86060309410095,-0.004819281,10200000,0.011744033
0.0025425318,0.023963999,0.9620662070810795,250.0,3.4262605,250120,0.08353434,20.88358426194931,102250,409,129.16175937652588,-0.005128269,10225000,0.012989221
0.0030239234,0.027432,0.9164031520485878,247.9,3.417955,246123,0.08347626,20.867065224460603,102500,410,129.45814609527588,-0.0052560917,10250000,0.039534487
0.0018374303,0.0163,0.9680853113532066,250.0,3.4114137,261690,0.08492955,21.23238834180045,102750,411,129.75561499595642,-0.0049633808,10275000,0.009331776
0.0024238587,0.02068,0.9539458714425564,249.15,3.4047306,246177,0.08417358,21.189176609304994,103000,412,130.05082845687866,-0.004041047,10300000,0.022581484
0.0018134074,0.0155919995,0.9799669086933136,250.0,3.4002666,255589,0.08443801,21.10950269969413,103250,413,130.34481382369995,-0.0047967406,10325000,0.005067993
0.0030316797,0.027128,0.9513709768652916,249.13,3.3959172,256474,0.08331111,20.897294936242616,103500,414,130.64566707611084,-0.0045514316,10350000,0.02306102
0.0029063653,0.029052,0.9720361065119505,250.0,3.3936965,247051,0.0806627,20.165673805376027,103750,415,130.94425320625305,-0.004513771,10375000,0.015825547
0.0018650535,0.015632,0.9662155546247959,250.0,3.3936927,249647,0.08310878,20.77719443511163,104000,416,131.2413454055786,-0.0039961524,10400000,0.015014665
0.002972784,0.026516002,0.9522506594657898,249.26,3.3945873,241023,0.08250449,20.600715504024965,104250,417,131.54217100143433,-0.005114629,10425000,0.019546857
0.002345397,0.019952,0.9653488099575043,248.47,3.392945,243654,0.08335115,20.832902300696823,104500,418,131.84227871894836,-0.0047569247,10450000,0.018334838
0.002238568,0.020636,0.968523133546114,250.0,3.3918538,232757,0.0805,20.12499985581426,104750,419,132.14348196983337,-0.004866541,10475000,0.018928219
0.0028009987,0.026016,0.9321160912513733,248.65,3.39206,244158,0.080978766,20.280105941957736,105000,420,132.45372366905212,-0.004171798,10500000,0.05903122
0.0021332623,0.017964002,0.9644461534917355,249.42,3.3929443,240987,0.08295238,20.818736401125875,105250,421,132.75480699539185,-0.003959826,10525000,0.018212104
0.0026308815,0.022264,0.9718602187931538,250.0,3.3920493,234405,0.08405535,21.013840247022287,105500,422,133.06236910820007,-0.0045426707,10550000,0.009003444
0.0025177223,0.02294,0.9651476629078388,250.0,3.3891594,215799,0.08399729,20.999321957921765,105750,423,133.37240362167358,-0.004666177,10575000,0.012945026
0.0027194857,0.024343997,0.940892618149519,249.45,3.3867612,239177,0.08001322,20.032131269561265,106000,424,133.68884921073914,-0.0047616786,10600000,0.07662548
0.0029701656,0.028656002,0.9715494681149721,250.0,3.3881302,241419,0.08302009,20.755020892219637,106250,425,134.01384115219116,-0.0048361896,10625000,0.013564877
0.0024138398,0.021336,0.9748274050652981,250.0,3.388012,248440,0.08668959,21.67239912180297,106500,426,134.3203902244568,-0.0037119053,10650000,0.0041652187
0.0028025112,0.027232,0.9637358412146568,249.47,3.3813033,233758,0.0848187,21.195662724381837,106750,427,134.62094807624817,-0.0047867363,10675000,0.011219916
0.0019193876,0.01542,0.9707506448030472,250.0,3.378273,244706,0.08390746,20.97686517729242,107000,428,134.92160272598267,-0.0041260836,10700000,0.009157522
0.0032366887,0.031392,0.9662194661796093,250.0,3.3778446,247069,0.08369682,20.92420271826195,107250,429,135.2222843170166,-0.0042561116,10725000,0.012787092
0.00296747,0.025467997,0.9456787370145321,248.82,3.3793023,252491,0.08408124,20.978398567623152,107500,430,135.52469968795776,-0.0040014917,10750000,0.02031767
0.0041217385,0.036324,0.9459962844848633,249.1,3.3829656,247875,0.08267792,20.889220031761578,107750,431,135.82490396499634,-0.0050633987,10775000,0.04573819
0.0018818167,0.016692,0.9233631119132042,248.65,3.3863404,243859,0.083881065,21.317057196509996,108000,432,136.1331388950348,-0.0039749187,10800000,0.062964916
0.0026230607,0.023632001,0.9483749158680439,248.9,3.3845353,239045,0.08391017,20.977346289340527,108250,433,136.43333339691162,-0.004335636,10825000,0.022314955
0.002967165,0.028467998,0.9747457299381495,250.0,3.3811119,253402,0.0834758,20.868950884391733,108500,434,136.73157691955566,-0.00504427,10850000,0.010655297
0.002521469,0.023356,0.9736047685146332,250.0,3.372409,247381,0.08404848,21.012118765517474,108750,435,137.02897000312805,-0.0050298334,10875000,0.00812806
0.002234234,0.019772,0.9487185925245285,248.85,3.361964,244965,0.08293694,20.852929199490536,109000,436,137.3281168937683,-0.005179374,10900000,0.032373466
0.002948443,0.027328,0.9325030446052551,248.24,3.356586,252333,0.081796736,20.695658595696532,109250,437,137.6272909641266,-0.0050849295,10925000,0.056586105
0.0021535428,0.019708,0.9710281956940889,250.0,3.3569179,231514,0.08398618,20.99654434072292,109500,438,137.92526388168335,-0.0047498983,10950000,0.011463531
0.0021854914,0.020216,0.9795667715370655,250.0,3.3531678,230503,0.08445901,21.114749440960964,109750,439,138.22902655601501,-0.0046930546,10975000,0.0068615703
0.00300665,0.027392,0.9633265398442745,249.41,3.3463848,241915,0.08429459,21.061926606568466,110000,440,138.53583526611328,-0.0044240374,11000000,0.012637076
0.002714685,0.02428,0.9771978463977575,249.57,3.3404224,240989,0.08369546,20.956563750734745,110250,441,138.83953428268433,-0.0040946472,11025000,0.009631783
0.0022211487,0.020192,0.9677292481064796,250.0,3.3351398,236825,0.08466216,21.165541597806513,110500,442,139.147465467453,-0.0039147837,11050000,0.01179032
0.0021461942,0.018535998,0.9744739234447479,250.0,3.3322258,212750,0.08597371,21.493428732231163,110750,443,139.4563958644867,-0.005270399,11075000,0.007062594
0.0025000363,0.021851998,0.9504668451845646,250.0,3.3308387,253213,0.08292365,20.73091298710491,111000,444,139.76914358139038,-0.0046200636,11100000,0.047393806
0.0023541325,0.019628,0.9753604643046856,250.0,3.3326545,247958,0.08593616,21.48404186151727,111250,445,140.06228756904602,-0.0044405116,11125000,0.0071218507
0.0025734971,0.022640001,0.9768545031547546,250.0,3.3309197,253711,0.085550964,21.387741704838337,111500,446,140.36374425888062,-0.0044940882,11150000,0.0053404463
0.0021831032,0.018736,0.9777003657072783,250.0,3.3265991,252214,0.08532329,21.330823364830138,111750,447,140.65623903274536,-0.0047398387,11175000,0.006161091
0.0020693806,0.018180002,0.9722358509898186,250.0,3.321977,237231,0.08502474,21.256183942297866,112000,448,140.95104932785034,-0.0041574514,11200000,0.0072156764
0.002217736,0.019140001,0.9801998604089022,250.0,3.3162384,246283,0.08514647,21.286619864308992,112250,449,141.25151777267456,-0.004457938,11225000,0.0050263726
0.0025507144,0.024124,0.9398898519575596,248.95,3.3095806,229725,0.083464,21.16093882008792,112500,450,141.5578649044037,-0.0046638213,11250000,0.053571653
0.0025358014,0.022772,0.9695139918476343,250.0,3.306353,250050,0.084406555,21.10163813916402,112750,451,141.87659072875977,-0.005227824,11275000,0.0100999
0.0031398847,0.028103998,0.9663686193525791,250.0,3.3041801,247214,0.08448483,21.121207489711907,113000,452,142.16985988616943,-0.005080954,11300000,0.010949533
0.0020731874,0.018191999,0.9741079676896334,250.0,3.301588,252854,0.08369356,20.923387248231734,113250,453,142.46487045288086,-0.004658621,11325000,0.00864017
0.002410012,0.019148001,0.97103126719594,250.0,3.2937064,256810,0.08579198,21.447995973748124,113500,454,142.7601625919342,-0.004014152,11350000,0.010554671
0.0027693904,0.025239998,0.9508662894368172,249.04,3.282584,256309,0.08507078,21.31128049749952,113750,455,143.0579309463501,-0.0064196712,11375000,0.01915647
0.002492586,0.024087999,0.9756741560995579,250.0,3.2762008,251711,0.08437413,21.09353191008306,114000,456,143.35068082809448,-0.0048984443,11400000,0.008253359
0.0021787572,0.019240001,0.972957557067275,250.0,3.2726789,239480,0.08441075,21.102688340061025,114250,457,143.64866399765015,-0.0044402806,11425000,0.00853578
0.0021371054,0.021716,0.9786966294050217,250.0,3.2682831,246171,0.08580511,21.451277906846354,114500,458,143.95425844192505,-0.0048832456,11450000,0.0047781263
0.0025765758,0.024564002,0.9775372967123985,250.0,3.260651,251305,0.08456725,21.141812863340927,114750,459,144.2554144859314,-0.0049789813,11475000,0.0068645403
0.0022728522,0.021644,0.9379565231502056,247.39,3.256649,249752,0.08357879,21.16566452856112,115000,460,144.55548405647278,-0.0048481524,11500000,0.045954145
0.002603067,0.025192002,0.943006370216608,248.96,3.257237,251587,0.084171064,21.2019578287872,115250,461,144.85116982460022,-0.0054679094,11525000,0.03266423
0.0021756012,0.021644,0.9778809696435928,250.0,3.2594173,243920,0.08562501,21.406252992159096,115500,462,145.1448574066162,-0.0046635442,11550000,0.005762406
0.002931286,0.02862,0.9721323829144239,250.0,3.256778,245146,0.08507358,21.268395553501705,115750,463,145.45121479034424,-0.006119518,11575000,0.00966318
0.0026584107,0.023852,0.9826798886060715,250.0,3.2535558,239040,0.08424222,21.060554445979957,116000,464,145.75121593475342,-0.004983693,11600000,0.0066983895
0.0022765747,0.021544002,0.9759290516376495,250.0,3.2518654,254337,0.08461695,21.154236728689067,116250,465,146.04709482192993,-0.0039451527,11625000,0.0076846727
0.0028428629,0.026076,0.9562026001513004,248.45,3.252087,253651,0.081721276,20.533087993844436,116500,466,146.33878421783447,-0.0059620864,11650000,0.033995382
0.0023913784,0.020196002,0.9830255564302206,250.0,3.2509513,241005,0.085358776,21.33969355796915,116750,467,146.63472151756287,-0.0046422645,11675000,0.0046923426
0.0029613485,0.024764,0.9449132233858109,248.97,3.2450085,253292,0.084423155,21.148667093114742,117000,468,146.93670916557312,-0.005247264,11700000,0.024389494
0.0023353244,0.022351999,0.9748405776917934,250.0,3.244492,248063,0.08565857,21.41464457487695,117250,469,147.23648524284363,-0.004909127,11725000,0.007894075
0.0031983517,0.029787999,0.9462573900818825,249.22,3.2483163,248532,0.08494441,21.22752523447956,117500,470,147.53713178634644,-0.0047844606,11750000,0.018339552
0.0021945196,0.019911999,0.9732430130243301,250.0,3.2502067,255662,0.08525657,21.31414427705051,117750,471,147.83486557006836,-0.00524191,11775000,0.010521362
0.0028532147,0.025628,0.9721672162413597,250.0,3.2459762,239545,0.08547735,21.369338773426804,118000,472,148.12891268730164,-0.0051512057,11800000,0.008906316
0.0026792982,0.02432,0.9700398240238428,250.0,3.240734,249397,0.08546735,21.36683951518231,118250,473,148.42873334884644,-0.004946606,11825000,0.008477018
0.003125547,0.031404,0.9754205550998449,250.0,3.2386932,241693,0.085368216,21.34205356836837,118500,474,148.72177267074585,-0.005073474,11850000,0.0067167943
0.0020660597,0.019012,0.9559493437409401,249.32,3.2372565,257145,0.086741194,21.675503328816703,118750,475,149.0311644077301,-0.0043223286,11875000,0.011093384
0.0022360967,0.020052,0.9778611492365599,250.0,3.2342548,232819,0.08634813,21.58703385984717,119000,476,149.32157492637634,-0.004559948,11900000,0.0057993988
0.0030487485,0.027624,0.9770623315125704,250.0,3.2278123,256103,0.08468832,21.172080188005076,119250,477,149.61988615989685,-0.004870169,11925000,0.008533831
0.0024173371,0.022204,0.980572160333395,250.0,3.2195306,255906,0.08637047,21.59261566114619,119500,478,149.913414478302,-0.004441278,11950000,0.004717677
0.0024433718,0.023428002,0.9750448185950518,250.0,3.2121513,252873,0.08399436,20.998587164880643,119750,479,150.2070004940033,-0.0053163944,11975000,0.009888399
0.0028707315,0.028859999,0.9641720987856388,249.53,3.206472,259277,0.086140275,21.52520916247662,120000,480,150.49657821655273,-0.005009584,12000000,0.011516677
0.0028669587,0.025476,0.9409855455160141,248.05,3.2038236,242919,0.08522365,21.42251806525246,120250,481,150.79393529891968,-0.0044502234,12025000,0.029806038
0.0025806776,0.023868,0.977372583001852,250.0,3.2008178,257106,0.08596742,21.491855380558277,120500,482,151.09507775306702,-0.0049783764,12050000,0.00645185
0.002601077,0.023095999,0.9747739993035793,249.37,3.1947746,247972,0.08565988,21.41787160913258,120750,483,151.38905715942383,-0.005089381,12075000,0.009173953
0.0028156652,0.027043998,0.9819442350417376,250.0,3.188129,238808,0.08386815,20.96704030128365,121000,484,151.68250703811646,-0.0050444794,12100000,0.00740994
0.0025214478,0.02512,0.9755424931645393,250.0,3.1824858,251829,0.08422747,21.05686706893721,121250,485,151.97919750213623,-0.0055407854,12125000,0.009934423
0.0022715344,0.022304,0.9792196936905384,250.0,3.1778677,232097,0.08684212,21.710530917567738,121500,486,152.27491903305054,-0.004327744,12150000,0.005101352
0.002441779,0.02256,0.9776672050356865,250.0,3.1730037,249656,0.0861822,21.545550505873635,121750,487,152.5830671787262,-0.0053018127,12175000,0.00564065
0.0037769438,0.035056002,0.9240636602044106,248.37,3.1700778,243949,0.08350484,21.319834034864794,122000,488,152.8801839351654,-0.0048144786,12200000,0.083626285
0.0029176841,0.027316,0.9693110678344965,250.0,3.171907,253057,0.0843736,21.093401606576446,122250,489,153.1826012134552,-0.0055866065,12225000,0.014302214
0.0024750668,0.022764,0.9746555369347334,250.0,3.1767178,232080,0.08625463,21.56365770816617,122500,490,153.47968316078186,-0.004893222,12250000,0.0069103576
0.002292476,0.020707998,0.9783080015331507,250.0,3.174905,233451,0.08629747,21.574367958483904,122750,491,153.80685877799988,-0.0048835296,12275000,0.005519518
0.0024931831,0.023928002,0.9768651351332664,250.0,3.1699698,238953,0.086021535,21.505382251643532,123000,492,154.10219168663025,-0.004523272,12300000,0.007101664
0.0032704338,0.031392,0.9426952786743641,248.68,3.168537,239756,0.08287757,20.72426369873681,123250,493,154.4054319858551,-0.0051054866,12325000,0.037372272
0.0023122726,0.019256,0.9747222624719143,250.0,3.1698432,245543,0.08679,21.697499158561218,123500,494,154.71619081497192,-0.005106952,12350000,0.006343793
0.0025703427,0.022124,0.9732437171041965,250.0,3.1662836,237077,0.08501706,21.254265807856488,123750,495,155.0155107975006,-0.0049573756,12375000,0.011029424
0.0026370937,0.0236,0.9810080602765083,250.0,3.1645474,238880,0.08672685,21.68171675333269,124000,496,155.31436371803284,-0.0048094294,12400000,0.0051425425
0.002347222,0.019836,0.9050427228212357,248.98,3.1611695,255828,0.083632365,21.21182514733456,124250,497,155.6121325492859,-0.0044645704,12425000,0.09918401
0.0032422752,0.032412,0.9729196708649397,250.0,3.159661,250497,0.08491166,21.22791553303672,124500,498,155.91327953338623,-0.0031245942,12450000,0.010682724
0.0019771678,0.018288,0.980206647887826,250.0,3.1561666,229049,0.08464382,21.160956778298388,124750,499,156.216463804245,-0.00352684,12475000,0.006548241
0.0025092824,0.024268,0.9700984619557858,249.41,3.1505861,248533,0.08570194,21.43950236251299,125000,500,156.52559733390808,-0.0052751345,12500000,0.0099458415
0.0021096289,0.020668,0.9730840120464563,250.0,3.1475902,239386,0.08408666,21.021665899157306,125250,501,156.8228588104248,-0.0042633982,12525000,0.012038128
0.002287433,0.022148002,0.9837787952274084,250.0,3.145864,251090,0.08601268,21.503169482864774,125500,502,157.12757897377014,-0.0043378505,12550000,0.0045918813
0.0025238798,0.022056,0.9840058870613575,250.0,3.1448147,241794,0.08655249,21.638122392678792,125750,503,157.42571544647217,-0.005284596,12575000,0.0034983526
0.002717109,0.025104001,0.9696151372045279,250.0,3.1399114,237783,0.0853208,21.33020119284247,126000,504,157.72562766075134,-0.0058808746,12600000,0.012839554
0.0028173774,0.028959999,0.958857286721468,249.22,3.1391788,237762,0.08410234,21.063861458654575,126250,505,158.02774834632874,-0.0055199405,12625000,0.019806609
0.0022249222,0.020152,0.9773054886609316,250.0,3.14033,245723,0.08706675,21.766689688185288,126500,506,158.3349587917328,-0.0043659033,12650000,0.0053797634
0.0030851592,0.031584,0.9775183815509081,250.0,3.138382,239648,0.08457726,21.144315541143552,126750,507,158.63104581832886,-0.0050762566,12675000,0.007290706
0.0022082157,0.020755999,0.9829531330615282,250.0,3.1328416,238504,0.08702664,21.756659969754814,127000,508,158.9330186843872,-0.004421292,12700000,0.0035074756
0.0023223646,0.020296002,0.9729354828596115,250.0,3.1272418,232690,0.086212665,21.553166630474845,127250,509,159.23618507385254,-0.0042668832,12725000,0.006429893
0.0029207966,0.024696,0.9690967332571745,250.0,3.1221156,243320,0.08554601,21.386500362968345,127500,510,159.54285526275635,-0.0054302383,12750000,0.01034105
0.0027410253,0.025819998,0.9815038293600082,250.0,3.1205468,255522,0.086811915,21.702976014302912,127750,511,159.8519549369812,-0.0048407796,12775000,0.0041263937
0.0035092677,0.031928,0.9459361396729946,248.69,3.1196837,243899,0.08467141,21.21549072597325,128000,512,160.14343857765198,-0.0050928765,12800000,0.025261458
0.0034550887,0.031404,0.9480686448514462,249.4,3.1230373,254282,0.085854866,21.51382891144579,128250,513,160.46458673477173,-0.004281033,12825000,0.019540885
0.0028047718,0.026455998,0.9788014218211174,250.0,3.124951,238347,0.08603062,21.507651696101632,128500,514,160.75958943367004,-0.00415495,12850000,0.0070016026
0.003252726,0.028652001,0.9648826532065868,250.0,3.1211894,239282,0.08695433,21.738584086484735,128750,515,161.0612850189209,-0.004837307,12875000,0.011427057
0.0019969915,0.017804,0.9666054770350456,250.0,3.1200137,246543,0.08665895,21.664735975896054,129000,516,161.3563094139099,-0.00467054,12900000,0.008150035
0.0024730489,0.022736002,0.9744764156639576,250.0,3.1191306,258247,0.08568896,21.422242422079925,129250,517,161.6531367301941,-0.0045338986,12925000,0.008484935
0.0027338432,0.026608,0.9826106857508421,250.0,3.1161947,247976,0.086345285,21.586320283311235,129500,518,161.94806814193726,-0.0048215818,12950000,0.004171667
0.0028678095,0.027636,0.9377993270754814,248.73,3.1107385,247638,0.0840438,21.21027972406395,129750,519,162.24568557739258,-0.004072655,12975000,0.06362273
0.0027423904,0.025503999,0.9494135789573193,248.9,3.1089802,250150,0.0861505,21.563390577089503,130000,520,162.54713463783264,-0.0048247175,13000000,0.01593957
