value_loss,serial_timesteps,time_elapsed,total_timesteps,ep_len_mean,clipfrac,n_updates,fps,approxkl,true_reward,explained_variance,policy_entropy,policy_loss,ep_reward_mean
0.11562598,87500,1409.3891558647156,8750000,90.73,0.129116,350,8076,0.010575748,0.14532559,0.9848163789138198,2.555411,-0.0061882185,12.782629519738258
0.1269121,87750,1412.7242231369019,8775000,109.17,0.16966,351,8689,0.012384042,0.14318626,0.9829520024359226,2.5486748,-0.0031294934,15.63604892913252
0.11432199,88000,1415.8364822864532,8800000,97.26,0.113436006,352,8430,0.008637082,0.14419061,0.984509875997901,2.541,-0.0065605454,13.578204312250017
0.13445888,88250,1419.0353441238403,8825000,110.84,0.15332799,353,8919,0.045277677,0.14357312,0.9813202265650034,2.5309825,-0.004554459,15.732228444889188
0.1636402,88500,1422.0745260715485,8850000,86.29,0.144356,354,8303,0.019419085,0.14499693,0.9779956545680761,2.5191357,-0.0057391026,12.166418572142721
0.14098264,88750,1425.3206768035889,8875000,87.24,0.18054399,355,8187,0.01392377,0.14353864,0.9818529430776834,2.5120118,-0.0007513793,11.882730854041874
0.18056665,89000,1428.612286567688,8900000,94.0,0.107283995,356,8272,0.008392258,0.14415415,0.9763450510799885,2.5066984,-0.0054079667,13.311724625267088
0.18311754,89250,1431.8765065670013,8925000,105.89,0.116111994,357,9049,0.008862743,0.14328668,0.9755224138498306,2.4985077,-0.0068533816,15.150318029113114
0.1384911,89500,1434.8732674121857,8950000,109.66,0.217116,358,8401,0.01692113,0.14427456,0.9812685903161764,2.4906182,-0.0006040669,15.606806364394725
0.19548693,89750,1438.090919494629,8975000,98.5,0.11322401,359,8449,0.008823754,0.14234273,0.9746215716004372,2.4847722,-0.0076020444,13.962060379711911
0.13164584,90000,1441.2799553871155,9000000,104.81,0.129832,360,8549,0.073129684,0.14408283,0.9813059400767088,2.4773123,-0.0050388984,15.00501297867857
0.22674716,90250,1444.4404690265656,9025000,115.59,0.271036,361,8969,0.023867112,0.14171821,0.9696883521974087,2.4750037,0.0038769091,16.385347570255398
0.18600416,90500,1447.471419095993,9050000,111.92,0.23764399,362,9104,0.022215143,0.14279962,0.9742716625332832,2.473755,0.0013478822,15.994387443307787
0.15128213,90750,1450.45117020607,9075000,101.3,0.27008003,363,8580,0.023811836,0.14224419,0.9789286628365517,2.4701793,0.004937507,14.299889075355605
0.17442058,91000,1453.597081899643,9100000,84.76,0.191484,364,8551,0.014757039,0.14328115,0.9774759411811829,2.46709,-0.0032737819,11.878659376874566
0.17762232,91250,1456.7557706832886,9125000,102.62,0.16236001,365,8464,0.013813223,0.14299761,0.9772875551134348,2.4636273,-0.0058256993,14.596931298878044
0.16338672,91500,1459.9485008716583,9150000,104.63,0.17452002,366,8855,0.013372332,0.14356516,0.9788056872785091,2.4573815,-0.004313586,14.970262524038553
0.19206972,91750,1463.0083062648773,9175000,89.92,0.18311599,367,8500,0.016771603,0.1428842,0.9760304372757673,2.451625,-0.0011294612,12.70100486446172
0.16949704,92000,1466.1979012489319,9200000,117.75,0.220288,368,9152,0.019364128,0.14384457,0.9776169285178185,2.4481244,-1.4197826e-05,17.114043721072377
0.1561177,92250,1469.183431148529,9225000,99.67,0.14468,369,8705,0.011056225,0.14191845,0.9787668026983738,2.4458752,-0.0033013516,13.842270035929978
0.16275313,92500,1472.294091463089,9250000,113.27,0.300372,370,9004,0.027917933,0.14364286,0.9787840005010366,2.4426675,0.009580072,16.319850614108145
0.21157904,92750,1475.305460691452,9275000,99.46,0.24619201,371,8383,0.02140403,0.14279366,0.9750766046345234,2.4415917,0.003487077,14.133798403218389
0.15399711,93000,1478.5301442146301,9300000,101.69,0.132444,372,8186,0.011730078,0.14311624,0.9803131055086851,2.4404511,-0.0032947361,14.425631938464939
0.26702297,93250,1481.8241481781006,9325000,100.19,0.103984,373,8378,0.008629013,0.14153151,0.9655560813844204,2.4372587,-0.005042769,14.277869194932283
0.172245,93500,1485.0570182800293,9350000,110.53,0.106092,374,9065,0.010031137,0.14366187,0.9779463969171047,2.4320984,-0.0068233917,15.800344747509808
0.20752761,93750,1488.0550527572632,9375000,100.48,0.17894399,375,8655,0.015327008,0.14343302,0.9734349120408297,2.4239182,-0.0001879982,14.380790667962282
0.18981598,94000,1491.1772985458374,9400000,106.45,0.106543995,376,8375,0.00871334,0.14388654,0.9754360262304544,2.4162319,-0.0063826144,15.16127608615905
0.17857876,94250,1494.4087138175964,9425000,104.18,0.170224,377,8478,0.012550759,0.14404641,0.9768778793513775,2.4070592,-0.002118901,15.129725518980996
0.17947307,94500,1497.6017508506775,9450000,90.45,0.164464,378,8268,0.018496666,0.14513157,0.9764846861362457,2.4015167,-0.0043135076,12.928456921316684
0.20301287,94750,1500.867914199829,9475000,102.31,0.157056,379,8564,0.012190468,0.144934,0.9741855077445507,2.3977246,-0.005554066,14.679232119470834
0.18328269,95000,1504.0179800987244,9500000,109.89,0.122964,380,8765,0.009903426,0.14546025,0.9757065046578646,2.393423,-0.0039088805,15.896697437763214
0.16615064,95250,1507.1122562885284,9525000,108.53,0.13080399,381,8682,0.009551786,0.14521047,0.9788551274687052,2.3857152,-0.0043898695,15.656943675614894
0.17162631,95500,1510.224675655365,9550000,109.75,0.160068,382,8680,0.017200425,0.14364484,0.9792514964938164,2.3796468,-0.004639954,15.584224847666919
0.16501915,95750,1513.3460621833801,9575000,115.31,0.19962001,383,8912,0.019330923,0.14356476,0.9779430013149977,2.3761237,0.00063645974,16.5717977014184
0.20514324,96000,1516.3925421237946,9600000,115.71,0.17472,384,8485,0.014870976,0.14449075,0.9725858625024557,2.3722835,-0.0010949348,16.774109116550534
0.22231618,96250,1519.5772395133972,9625000,96.58,0.14690399,385,8397,0.011309248,0.1423064,0.9696782529354095,2.365872,-0.0024450296,13.488607587069273
0.21343143,96500,1522.7892618179321,9650000,106.46,0.23988399,386,8902,0.021696104,0.14429729,0.9714556187391281,2.364832,0.005215342,15.143538091257215
0.25278208,96750,1525.8457884788513,9675000,111.15,0.207612,387,8823,0.15882339,0.14305009,0.9679036475718021,2.3642812,0.00063259574,15.835541745433584
0.22497377,97000,1528.92116689682,9700000,100.4,0.136744,388,8620,0.020939415,0.14277288,0.9723532386124134,2.3633149,-0.004914218,14.140605749478564
0.19260918,97250,1532.055519580841,9725000,104.1,0.17984,389,8445,0.029383942,0.14420128,0.9752136487513781,2.357981,-0.0022710918,14.820580596886575
0.22347465,97500,1535.2613325119019,9750000,111.63,0.204496,390,8783,0.01731244,0.14502159,0.9732359200716019,2.3509104,0.0028776873,16.01213024990633
0.24030225,97750,1538.3373692035675,9775000,103.49,0.126388,391,8151,0.01503897,0.14428945,0.9697678461670876,2.346493,-0.0032831163,15.004909352697432
0.27567872,98000,1541.6369931697845,9800000,109.91,0.178092,392,8866,0.015979726,0.14280604,0.9641963541507721,2.3423524,0.00056057365,15.814780848659575
0.19504614,98250,1544.693997144699,9825000,92.75,0.15028,393,8632,0.0116518205,0.14405395,0.9755635354667902,2.3387191,-0.004648026,13.189454291835427
0.18039523,98500,1547.8323295116425,9850000,110.72,0.23167999,394,8853,0.022192031,0.1439491,0.9759524222463369,2.3356318,0.0027866813,15.97450442553498
0.1578602,98750,1550.8957035541534,9875000,103.48,0.218452,395,8709,0.019965196,0.1451303,0.9801181796938181,2.3325086,0.00015191463,14.888795877322554
0.19803378,99000,1554.0044403076172,9900000,117.07,0.18283999,396,8416,0.014911389,0.14449699,0.9742840752005577,2.3271537,-0.0035438896,17.324639945998786
0.1824444,99250,1557.2112166881561,9925000,113.64,0.15557198,397,9008,0.012378742,0.14502516,0.9769110567867756,2.3205898,-0.0039917454,16.458399248458445
0.1549511,99500,1560.2194383144379,9950000,115.15,0.13117999,398,9036,0.010363246,0.1468291,0.9805982355028391,2.3134143,-0.0054327906,16.77839257467538
0.20440128,99750,1563.2193908691406,9975000,103.12,0.16874,399,8919,0.013384369,0.14345776,0.9740063678473234,2.3032415,-0.0045400285,14.840109468698502
0.18788454,100000,1566.2556688785553,10000000,94.94,0.14074,400,8446,0.013196016,0.14493014,0.977426327764988,2.2909877,-0.0041303965,13.660372362956405
0.22598562,100250,1569.4662051200867,10025000,104.84,0.140092,401,8577,0.010774983,0.14495361,0.9717532768845558,2.2823017,-0.0041703116,15.064671942144633
0.18423028,100500,1572.6221508979797,10050000,98.52,0.261956,402,8733,0.09613873,0.14577875,0.9790577348321676,2.2741048,0.0070360554,14.171666402444243
0.18332973,100750,1575.7236251831055,10075000,111.85,0.171968,403,9477,0.014853934,0.14457507,0.9773880857974291,2.2702408,-6.0725863e-05,16.04440286040306
0.22500768,101000,1578.597190618515,10100000,121.73,0.15722,404,9166,0.015685668,0.1463911,0.9718136545270681,2.2663083,-0.0012973618,18.040854862891138
0.17043772,101250,1581.557092666626,10125000,112.81,0.10879199,405,8525,0.008548325,0.14517167,0.9790220987051725,2.258782,-0.0064439974,16.254894142635166
0.17547372,101500,1584.7316353321075,10150000,127.41,0.182592,406,8956,0.014072327,0.14719692,0.9784209802746773,2.2497745,-0.00047089608,18.850587687157095
0.16682374,101750,1587.7665247917175,10175000,123.97,0.150504,407,9231,0.011988377,0.14783369,0.9786406215280294,2.2430654,-0.0012847399,18.331589097082613
0.20498271,102000,1590.7084765434265,10200000,107.98,0.20916,408,8957,0.018345332,0.14732803,0.9747441001236439,2.2382398,0.005308964,15.751862660683692
0.21647975,102250,1593.7304735183716,10225000,116.92,0.17692402,409,9141,0.013686356,0.14682336,0.972684696316719,2.2341988,-0.00062429305,17.31310824342072
0.17704248,102500,1596.6968433856964,10250000,118.27,0.16972001,410,9023,0.0136565715,0.14731766,0.9777171779423952,2.230578,-0.0022642014,17.443276942214
0.17117102,102750,1599.6959688663483,10275000,112.3,0.115608,411,9332,0.008914364,0.14665149,0.9784523565322161,2.2295527,-0.0068014273,16.3205556826666
0.1807925,103000,1602.6119635105133,10300000,99.49,0.14618,412,8686,0.011195389,0.14741173,0.9769744761288166,2.225038,-0.002751097,14.40970692332834
0.16623092,103250,1605.7293639183044,10325000,112.45,0.151984,413,9233,0.019580303,0.14455725,0.979555044323206,2.219256,-0.001298637,16.246241763979196
0.19526373,103500,1608.667518377304,10350000,119.65,0.16089202,414,9434,0.030939326,0.14742522,0.9750604089349508,2.209983,-0.0004833419,17.523917737156154
0.15229034,103750,1611.5554676055908,10375000,116.12,0.14409599,415,9442,0.011247767,0.14811955,0.980609118938446,2.1997895,-0.0036913794,17.073399384990335
0.15934695,104000,1614.4454700946808,10400000,128.45,0.19474001,416,9286,0.015517699,0.14759944,0.9793967381119728,2.191332,0.0021742906,18.972876552138477
0.16011645,104250,1617.3749041557312,10425000,129.37,0.15550399,417,9212,0.011606182,0.14833507,0.9779881555587053,2.1861372,-0.0022761254,19.15619694463909
0.18499479,104500,1620.3246185779572,10450000,128.81,0.152928,418,9042,0.011398692,0.14657336,0.9763915706425905,2.1776025,-0.0029272463,18.8384227129817
0.1917757,104750,1623.3245651721954,10475000,131.6,0.116859995,419,8636,0.008922451,0.14789501,0.9737350381910801,2.1660216,-0.0058892122,19.463419382311404
0.20014556,105000,1626.4643771648407,10500000,120.01,0.170872,420,9330,0.01340121,0.1476591,0.9753567148000002,2.1577144,-0.0012305302,17.62804223418236
0.19168097,105250,1629.3777649402618,10525000,127.18,0.16192399,421,9138,0.011908615,0.14957477,0.9745360538363457,2.1539993,-0.0016758644,18.907419517133384
0.23184276,105500,1632.3556249141693,10550000,118.61,0.14503601,422,9215,0.011296759,0.14808466,0.9686659388244152,2.149239,-0.0050342125,17.331609477587044
0.20517978,105750,1635.3045945167542,10575000,138.56,0.16917999,423,9510,0.012977493,0.14931314,0.9722837172448635,2.144874,-0.0031490684,20.73865922525525
0.181075,106000,1638.1732614040375,10600000,132.45,0.15534802,424,9084,0.011934681,0.14854075,0.9740692228078842,2.1388931,-0.0031354856,19.600662054792046
0.23253076,106250,1641.1579134464264,10625000,126.28,0.14825201,425,9533,0.011053118,0.14786981,0.9687979649752378,2.1300778,-0.0025431497,18.755302382186056
0.22692263,106500,1644.0124759674072,10650000,119.88,0.150552,426,9121,0.01113431,0.1488384,0.9708215780556202,2.1234612,-0.0041853515,17.685697644008325
0.23291883,106750,1646.9853003025055,10675000,120.19,0.15703602,427,9334,0.012204999,0.14672163,0.971281673759222,2.1175892,-0.0012777834,17.42031977366656
0.20951696,107000,1649.9060702323914,10700000,119.54,0.15326,428,9010,0.012045598,0.14875898,0.9733197093009949,2.1129086,-0.0018126739,17.847806413955986
0.2309883,107250,1652.9085094928741,10725000,118.79,0.13714,429,8999,0.029974759,0.1466503,0.9712350685149431,2.1061308,-0.004811784,17.604912305884064
0.22144838,107500,1655.925720691681,10750000,120.85,0.124676004,430,8803,0.010016285,0.14844738,0.9722186736762524,2.093395,-0.005712415,17.914224402401597
0.2068984,107750,1659.0199511051178,10775000,116.15,0.12616,431,9525,0.025883168,0.14727208,0.9731038380414248,2.0804255,-0.005415709,17.160883562378586
0.20108564,108000,1661.8838403224945,10800000,107.71,0.16133998,432,8824,0.024421422,0.14665398,0.9752235990017653,2.0740612,-0.00039575258,15.722757427245378
0.25834757,108250,1664.9649405479431,10825000,133.28,0.15872,433,9450,0.013444428,0.14793065,0.9652971588075161,2.0695717,-0.0025717916,19.86522135803476
0.24806817,108500,1667.843671321869,10850000,126.13,0.13112,434,9290,0.011138049,0.14583953,0.9686646051704884,2.0655751,-0.0055476227,18.562016536556186
0.24393316,108750,1670.7619268894196,10875000,143.57,0.176604,435,9584,0.014891019,0.14552186,0.9679367132484913,2.0594554,-0.0038066215,21.067273450475184
0.24808478,109000,1673.602545261383,10900000,144.85,0.16884,436,9509,0.015091208,0.14677848,0.9671203717589378,2.0497384,-0.0013948001,21.4391586885415
0.23621878,109250,1676.4651527404785,10925000,139.14,0.14332399,437,9854,0.0110814655,0.14507158,0.9698920045047998,2.0419707,-0.0030140537,20.56290958892554
0.26968116,109500,1679.2345378398895,10950000,146.75,0.28596798,438,9414,0.034568217,0.14564927,0.9660437814891338,2.0346138,0.011750926,21.678422483429312
0.23297897,109750,1682.1232311725616,10975000,122.88,0.263728,439,9266,0.025853798,0.1439459,0.9722019825130701,2.030492,0.011549224,17.73294471848756
0.2610073,110000,1685.0495681762695,11000000,147.27,0.205796,440,10287,0.025222272,0.14556117,0.9668810591101646,2.0297651,0.0022127798,21.8735193814151
0.25637433,110250,1687.7179412841797,11025000,146.51,0.114184,441,10024,0.01404504,0.14628488,0.9660237655043602,2.027791,-0.0059781163,21.91106533266604
0.28344327,110500,1690.4516170024872,11050000,156.23,0.15199201,442,9923,0.011454,0.14719595,0.9607213586568832,2.0233016,-0.0041022846,23.499404654577376
0.21889372,110750,1693.2116560935974,11075000,136.08,0.13807198,443,9542,0.011151798,0.14619188,0.9709169305860996,2.0186353,-0.006674826,20.124618236906826
0.28857678,111000,1696.0785026550293,11100000,125.34,0.187336,444,9547,0.017385775,0.14744814,0.9628534615039825,2.017283,-0.0010111419,18.685839429311454
0.26336867,111250,1698.9460227489471,11125000,140.24,0.200928,445,9846,0.0149755,0.14732628,0.9628452584147453,2.0150313,-0.0006459939,20.86452075201087
0.24689527,111500,1701.7245626449585,11150000,137.02,0.133716,446,9652,0.010029902,0.14863248,0.9673869088292122,2.0132353,-0.005096494,20.55875809993595
0.2471354,111750,1704.5510675907135,11175000,129.64,0.219016,447,9089,0.017570032,0.1470477,0.9717724919319153,2.011551,0.0022646985,19.230145696550608
0.25932533,112000,1707.541163444519,11200000,127.94,0.17760798,448,9501,0.27454507,0.1473086,0.9695303235203028,2.0076337,0.0016584697,18.966420174725354
0.23427041,112250,1710.41171169281,11225000,128.88,0.127448,449,9394,0.010048871,0.14737888,0.9717041272670031,2.0011604,-0.0047316453,19.003045128062368
0.25609016,112500,1713.3176608085632,11250000,145.21,0.10892,450,9888,0.0086573595,0.14693609,0.9677464850246906,1.9936653,-0.0046249577,21.78478306531906
0.35147747,112750,1716.0816223621368,11275000,151.05,0.11134801,451,9879,0.03308781,0.14485298,0.9534484185278416,1.9899352,-0.0045635225,22.38267201412469
0.2675744,113000,1718.8601667881012,11300000,141.12,0.170588,452,9600,0.02537179,0.14427193,0.9672572687268257,1.9868135,0.0012177553,20.623534878026692
0.3717816,113250,1721.6971366405487,11325000,139.81,0.15665199,453,9782,0.013808523,0.14439319,0.9530503898859024,1.9845304,-0.00027105186,20.561389044746758
0.34048256,113500,1724.4840273857117,11350000,145.31,0.221844,454,9968,0.01914556,0.1454843,0.9550330713391304,1.9798781,0.0027132123,21.516566078811884
0.30802372,113750,1727.234754562378,11375000,133.63,0.119796,455,9686,0.010859871,0.14261504,0.9609446749091148,1.9731932,-0.0056720152,19.53011984143406
0.30577,114000,1730.072206735611,11400000,130.0,0.17679201,456,9471,0.01779795,0.14300457,0.9626523181796074,1.9667921,-0.0014247339,18.988791628368197
0.3094427,114250,1732.9468269348145,11425000,154.51,0.146068,457,9687,0.011603335,0.1453314,0.9592667445540428,1.964435,-0.0011989766,22.763083227379248
0.2941523,114500,1735.761031627655,11450000,139.69,0.12838401,458,9666,0.009524825,0.1449072,0.960098173469305,1.9630735,-0.0042870482,20.407559074889868
0.39810726,114750,1738.5824551582336,11475000,134.97,0.17828801,459,9257,0.018736433,0.14657375,0.9545388892292976,1.9616464,4.3536817e-05,19.946103668995203
0.33188406,115000,1741.5120406150818,11500000,140.22,0.128116,460,9772,0.010259876,0.14651334,0.9548203572630882,1.9615864,-0.004829783,20.7349983246997
0.35495138,115250,1744.3044130802155,11525000,151.03,0.16986,461,9977,0.012733105,0.14461847,0.9518062546849251,1.9604976,-0.0041054827,22.113489036327227
0.31981212,115500,1747.0439925193787,11550000,144.04,0.15414801,462,9861,8.586818,0.14486206,0.9565921127796173,1.9529235,0.0031053892,21.26242764154449
0.29700917,115750,1749.8331172466278,11575000,156.31,0.19932,463,9967,0.023520686,0.14475487,0.9617409892380238,1.9440699,0.00079856685,23.19803375277668
0.28786102,116000,1752.5756821632385,11600000,165.53,0.13106799,464,10580,0.010762922,0.1458393,0.9601313024759293,1.9366554,-0.0026049141,24.74872330348939
0.30863768,116250,1755.1695926189423,11625000,161.83,0.34800002,465,10603,0.037189674,0.14512482,0.9546290189027786,1.9288218,0.0152695505,23.85085932897404
0.34460145,116500,1757.7666108608246,11650000,146.79,0.18752399,466,9617,0.015727255,0.14611755,0.9514279216527939,1.9252989,0.0005920605,21.551014444492758
0.3168564,116750,1760.5991842746735,11675000,157.66,0.17813201,467,9878,0.013718588,0.14783156,0.9535512253642082,1.9231927,-0.0011379445,23.56662858922966
0.3083486,117000,1763.366471529007,11700000,152.45,0.151976,468,9978,0.011883863,0.14834191,0.9580666907131672,1.9191374,-0.002988164,22.74293900128454
0.30718523,117250,1766.1123390197754,11725000,155.53,0.20585199,469,10260,0.018486243,0.14615598,0.9556004852056503,1.9145628,0.0029932999,22.924847710877657
0.33147117,117500,1768.7948622703552,11750000,142.55,0.18411198,470,9292,0.015510306,0.14638463,0.9560848698019981,1.9119813,-0.0010047316,21.168647162653507
0.28097826,117750,1771.7157390117645,11775000,148.52,0.172056,471,9879,0.013510166,0.14494756,0.9623939506709576,1.9044304,-0.0014607917,22.06020024616271
0.35939878,118000,1774.4856507778168,11800000,151.75,0.24815202,472,9455,0.023745779,0.14583845,0.9523656032979488,1.8987525,0.0070782877,22.470433028936387
0.34701136,118250,1777.3607161045074,11825000,175.57,0.14300399,473,10999,0.011523059,0.148702,0.9451369866728783,1.897014,-0.0014827086,26.393610279113055
0.33053333,118500,1779.869835138321,11850000,149.29,0.21196799,474,9931,0.016921978,0.1461447,0.9523432925343513,1.8962063,0.0019067401,22.056185881346465
0.3104701,118750,1782.6280636787415,11875000,190.63,0.11280401,475,11519,0.009629861,0.14684728,0.9461947493255138,1.8964984,-0.0055151666,28.694398446008563
0.3352399,119000,1785.033221244812,11900000,168.08,0.16596802,476,10773,0.013693707,0.14372367,0.9506724178791046,1.8943094,0.00021057953,25.01167322997004
0.34928873,119250,1787.5865375995636,11925000,165.49,0.244628,477,10813,0.039395753,0.14651394,0.9492896310985088,1.8915956,0.0060310178,24.808700415119528
0.33737853,119500,1790.1417219638824,11950000,153.14,0.17724802,478,10073,0.016260292,0.14546652,0.954125490039587,1.8909171,-0.00049722765,22.81930438399315
0.37335116,119750,1792.855551958084,11975000,149.93,0.15754,479,10220,0.015661739,0.14756674,0.9504461027681828,1.8858503,-0.0031209749,22.39243956282735
0.367948,120000,1795.5381865501404,12000000,161.11,0.187212,480,9823,0.017431747,0.14712705,0.9514098130166531,1.8776503,0.0006578163,24.308020517230034
0.3487862,120250,1798.3111708164215,12025000,152.52,0.177432,481,9802,0.024183348,0.14701268,0.953543160110712,1.8739033,0.00015049486,22.64904900673777
0.3025331,120500,1801.096305847168,12050000,172.94,0.15084001,482,10333,0.03480013,0.14674184,0.9571380540728569,1.8741724,-0.0014087989,25.956584529867396
0.29542866,120750,1803.7541658878326,12075000,156.18,0.19285199,483,10687,0.015345337,0.14601162,0.9604428336024284,1.8757175,-0.0025563487,23.157568195722998
0.37013748,121000,1806.340273141861,12100000,145.51,0.221404,484,10336,0.023344185,0.14433464,0.952995341271162,1.8706095,0.0009990816,21.296936637749894
0.37754956,121250,1809.007432937622,12125000,163.48,0.192012,485,10575,0.017063785,0.14463444,0.949490487575531,1.8615837,-0.0015147071,23.99718857757747
0.33436227,121500,1811.6120746135712,12150000,170.64,0.18106799,486,10516,0.016750943,0.14508304,0.9547249563038349,1.8534348,-0.001556119,25.116699921786786
0.3109631,121750,1814.2239208221436,12175000,169.12,0.17740402,487,10896,0.014901158,0.14469963,0.9557122699916363,1.8456913,-0.0028265633,24.957724378742277
0.33944893,122000,1816.7499907016754,12200000,177.14,0.35488796,488,10820,0.05450371,0.14573975,0.953380536288023,1.8420992,0.014669001,26.56467747591436
0.33055153,122250,1819.2946457862854,12225000,165.13,0.308876,489,10578,0.03131295,0.14809471,0.9529296010732651,1.8401676,0.013541231,24.894966267570855
0.36377305,122500,1821.8961679935455,12250000,182.67,0.25906,490,11358,0.026998404,0.14816058,0.9405067674815655,1.8354784,0.009744312,27.446657550577076
0.39629832,122750,1824.3295612335205,12275000,169.54,0.246664,491,10916,0.02131452,0.14809513,0.9429435841739178,1.8289099,0.003909804,25.488219454176726
0.40164,123000,1826.858948469162,12300000,164.02,0.29668397,492,10509,0.03501581,0.14662044,0.944210097193718,1.8215969,0.008243851,24.49123765781522
0.40700397,123250,1829.4709436893463,12325000,166.54,0.306824,493,10613,0.0318436,0.1467523,0.9451119750738144,1.8168762,0.0075919004,24.91670783229172
0.3240996,123500,1832.0539591312408,12350000,181.19,0.236252,494,11056,0.021714631,0.14764154,0.9485831260681152,1.8174595,0.002731029,27.075762426033616
0.3289296,123750,1834.5452709197998,12375000,184.41,0.1066,495,11348,0.0083902,0.14366744,0.9503222703933716,1.8180027,-0.005962117,27.347396329604088
0.3829085,124000,1836.9836025238037,12400000,178.49,0.190696,496,11209,0.015745724,0.14433546,0.9436119794845581,1.8148687,-0.0018718352,26.557740715779364
0.32166302,124250,1839.4447417259216,12425000,194.19,0.22322401,497,11849,0.018324492,0.14521426,0.9383522719144821,1.8082546,0.003855588,28.603073371294887
0.36996353,124500,1841.7872869968414,12450000,184.54,0.091452,498,10706,0.007299617,0.14259672,0.9475796036422253,1.8006207,-0.0059085987,27.07159581914544
0.3567536,124750,1844.3581659793854,12475000,174.11,0.24093199,499,10787,0.021206422,0.14337532,0.9493697471916676,1.79384,0.0027622744,25.779842117093505
0.33529943,125000,1846.9098677635193,12500000,192.04,0.14867201,500,11884,0.011490848,0.14555588,0.9438966102898121,1.7914826,-0.0026241927,28.579269107431173
0.2992372,125250,1849.2440378665924,12525000,196.82,0.18616399,501,11743,0.014674065,0.14544958,0.9484822675585747,1.7867105,-0.0032844818,29.225508274659514
0.37872142,125500,1851.611671924591,12550000,182.44,0.22130401,502,11284,0.018912178,0.14550853,0.9444068148732185,1.781339,0.0005895659,27.208678245767953
0.2953369,125750,1854.059278011322,12575000,189.11,0.15555601,503,11440,0.0121439155,0.14610758,0.9526123180985451,1.7753979,-0.0041073277,28.14878612563014
0.3218828,126000,1856.4736516475677,12600000,188.66,0.23313601,504,11703,0.020704545,0.14664772,0.9442407339811325,1.7642521,0.0028455819,28.176991821937264
0.3870005,126250,1858.8467319011688,12625000,179.94,0.251404,505,11413,0.027085906,0.1445729,0.9407882355153561,1.7579571,0.010974977,26.453609850546346
0.3138332,126500,1861.2711820602417,12650000,185.67,0.184696,506,11335,0.015389907,0.14696732,0.9479053653776646,1.7560543,-0.00020977357,27.73696780712344
0.34807166,126750,1863.7186908721924,12675000,188.12,0.183756,507,11279,0.014272344,0.14516273,0.9454674907028675,1.7539828,-0.0017814871,27.883397270590066
0.32402647,127000,1866.171219587326,12700000,190.88,0.14028801,508,11574,0.011011462,0.14598055,0.9444013610482216,1.7524341,-0.0037333448,28.425128994844854
0.3253057,127250,1868.557871580124,12725000,180.18,0.159584,509,11295,0.013939038,0.14246385,0.9550969339907169,1.7544019,-0.0002111379,26.576505979038775
0.39255065,127500,1871.005949497223,12750000,190.7,0.20316,510,11564,0.016558915,0.14525522,0.9347626641392708,1.7565638,-0.00083304086,28.211417718939483
0.3177176,127750,1873.412676334381,12775000,197.05,0.23121199,511,12177,0.020269534,0.14511839,0.9433868862688541,1.7557471,0.0011720326,29.34927399046719
0.31509084,128000,1875.6943340301514,12800000,197.8,0.251652,512,12395,0.023478333,0.1463014,0.943046260625124,1.7536657,0.004005989,29.5352914365381
0.30263203,128250,1877.9381136894226,12825000,196.43,0.23546398,513,11608,0.052290738,0.14564015,0.9486681893467903,1.7529329,0.0016067065,29.272694692909717
0.31746525,128500,1880.3260107040405,12850000,194.11,0.19911198,514,11780,0.016049556,0.14439373,0.9493754431605339,1.7502056,-0.0010962595,28.68939008232206
0.35728353,128750,1882.683918952942,12875000,199.46,0.27113202,515,12105,0.023878714,0.14488362,0.9262368604540825,1.7462375,0.0032472692,29.351519008129834
0.39439994,129000,1884.9900524616241,12900000,199.82,0.27055597,516,12308,0.06608774,0.14380425,0.9218956828117371,1.7429645,0.002087244,29.2257162039727
0.35871273,129250,1887.2531154155731,12925000,196.37,0.24021599,517,11911,0.020806486,0.14537887,0.941448874771595,1.7421646,0.0010278638,29.205227791666985
0.4185366,129500,1889.593533039093,12950000,194.69,0.16032,518,11338,0.01285922,0.14340708,0.9295910000801086,1.7392719,-0.0020053852,28.63949457150884
0.36930063,129750,1892.0325326919556,12975000,213.1,0.197504,519,12472,0.015204477,0.14618877,0.9255403950810432,1.7316386,-0.002355554,31.71021026827395
0.38319188,130000,1894.2865912914276,13000000,211.41,0.17072001,520,12447,0.0127283605,0.14503233,0.9216505065560341,1.7257935,-0.0012463998,31.19938668821007
0.39991114,130250,1896.5324008464813,13025000,207.21,0.147552,521,12372,0.01434271,0.1448508,0.91413963586092,1.7234707,-0.0023947458,30.59521478950977
0.379551,130500,1898.783190727234,13050000,211.67,0.159604,522,12765,0.013316199,0.14842287,0.896099179983139,1.7208655,-0.0017231315,31.769540910050274
0.29275802,130750,1900.9709281921387,13075000,209.4,0.175696,523,12635,0.013965349,0.14694595,0.9384239614009857,1.7199574,-0.0030833941,31.305160031989217
0.31592476,131000,1903.1949362754822,13100000,209.77,0.18925598,524,12758,0.015316057,0.14524765,0.9231208637356758,1.7225683,-0.00308147,30.94429334677756
0.32467952,131250,1905.3885095119476,13125000,234.3,0.20116,525,14249,0.015591472,0.14906591,0.8946408107876778,1.7270788,-0.0014559163,35.014421525858346
0.33717698,131500,1907.3750467300415,13150000,222.01,0.22196,526,13038,0.017870182,0.14677796,0.915937602519989,1.7294565,0.0003216181,33.0306647157669
