n_updates,fps,policy_loss,approxkl,value_loss,policy_entropy,true_reward,total_timesteps,ep_len_mean,clipfrac,serial_timesteps,time_elapsed,ep_reward_mean,explained_variance
196,248729,-0.004309195,0.0045327134,0.21859178,4.68042,0.065554924,4900000,219.87,0.049744003,49000,64.0384738445282,16.49768529453877,0.964037474244833
197,245436,-0.0043605343,0.0035483558,0.16886987,4.6779976,0.06883759,4925000,232.62,0.035299998,49250,64.3481867313385,17.32179966821042,0.9638858810067177
198,247066,-0.0023133715,0.0042477767,0.1601672,4.6736436,0.071419835,4950000,235.22,0.0468,49500,64.65374398231506,17.97507160416819,0.9649615548551083
199,253400,-0.0048909285,0.004134707,0.22582659,4.669308,0.0676733,4975000,233.14,0.043088,49750,64.95980191230774,17.340265648196727,0.9596721045672894
200,240775,-0.0025364342,0.0029766287,0.13565126,4.6625123,0.07201936,5000000,238.25,0.024936002,50000,65.27047562599182,18.050549219762953,0.966989703476429
201,246921,-0.003912849,0.005980758,0.15553628,4.6553006,0.07166086,5025000,237.26,0.076792,50250,65.57806921005249,18.06758404808302,0.9606442116200924
202,245552,-0.0023086136,0.0036180385,0.17013258,4.6482763,0.07262443,5050000,237.16,0.035176,50500,65.88932943344116,18.048898526511913,0.9592702947556973
203,215573,-0.0022592884,0.004044015,0.14780007,4.643221,0.07557208,5075000,236.27,0.045584,50750,66.20607829093933,18.741361327739924,0.9592817388474941
204,242006,-0.0035955608,0.0042755813,0.14942412,4.6385846,0.07621087,5100000,238.48,0.045012,51000,66.52753162384033,19.267701406425417,0.9539728462696075
205,251102,-0.002916498,0.0038704656,0.122604296,4.6344743,0.07713643,5125000,240.56,0.038804002,51250,66.8323872089386,19.243728093416394,0.9617459662258625
206,252799,-0.0029057283,0.0024459953,0.10886981,4.6287947,0.07886258,5150000,241.45,0.019036002,51500,67.1415205001831,19.429144712990272,0.952508956193924
207,251825,-0.003816155,0.0031299437,0.121105745,4.6210437,0.07631342,5175000,241.0,0.028908,51750,67.45851802825928,19.07119954287756,0.9563453607261181
208,235373,-0.00394566,0.003692661,0.11043137,4.6136165,0.08003474,5200000,243.68,0.035136003,52000,67.75905990600586,19.806110225232207,0.9458844140172005
209,237951,-0.0037835785,0.003814573,0.113668576,4.6059847,0.080207795,5225000,241.51,0.037124,52250,68.07593607902527,20.0313325384145,0.9504776522517204
210,226005,-0.0031436696,0.0037059546,0.1521405,4.5950217,0.074713185,5250000,240.33,0.036436,52500,68.39517903327942,19.008220400399296,0.9568370133638382
211,243884,-0.003471262,0.0032001692,0.10376348,4.5876255,0.07547423,5275000,243.87,0.028488,52750,68.72366762161255,18.885883366483952,0.9563864059746265
212,249226,-0.0037221361,0.0025224618,0.14766245,4.582764,0.074615076,5300000,242.0,0.021352,53000,69.03243637084961,18.600936117248583,0.9518607035279274
213,239433,-0.0029409686,0.0024907887,0.1141088,4.579156,0.07782645,5325000,241.1,0.019568,53250,69.3338737487793,19.523180340214566,0.9512178339064121
214,228682,-0.0039990274,0.004179768,0.100278005,4.574891,0.078504376,5350000,241.52,0.045043997,53500,69.63648676872253,19.69186083984727,0.9543983563780785
215,212522,-0.0037045951,0.004037364,0.1325924,4.572074,0.0765544,5375000,245.1,0.040932,53750,69.96389031410217,19.355018041502134,0.953074287623167
216,235152,-0.003713108,0.0043875347,0.10280035,4.571075,0.08116306,5400000,244.51,0.047203995,54000,70.29993510246277,20.46534827845431,0.9446921348571777
217,249803,-0.0028091422,0.0039101946,0.1709557,4.5693,0.07493502,5425000,242.38,0.044428,54250,70.6101462841034,19.32406906738886,0.9472028315067291
218,239482,-0.003954937,0.004552877,0.106031284,4.5681324,0.07872411,5450000,242.95,0.049576,54500,70.916738986969,19.7372493288188,0.9508182369172573
219,247020,-0.004064289,0.0043269135,0.07166673,4.5668993,0.081327625,5475000,246.99,0.04792,54750,71.22874307632446,20.339565515777302,0.9509399347007275
220,233272,-0.0027654902,0.0028484217,0.08370326,4.5643115,0.08350778,5500000,241.25,0.023807999,55000,71.54201698303223,20.71814061945159,0.9516997672617435
221,212479,-0.0034328434,0.004969863,0.05805691,4.5588593,0.08084689,5525000,247.69,0.056896,55250,71.88154673576355,20.123956024887594,0.9506290405988693
222,228209,-0.0034522624,0.0036168967,0.11657037,4.553617,0.07769361,5550000,243.42,0.036592,55500,72.21239590644836,19.854502132701672,0.951245192438364
223,248315,-0.0043439954,0.003915149,0.072724864,4.5500083,0.08122985,5575000,246.33,0.040032,55750,72.52663064002991,20.374702025015463,0.9404532574117184
224,242455,-0.002134179,0.0057807965,0.07427858,4.5475245,0.08017066,5600000,244.85,0.07134,56000,72.8362283706665,20.155657541563997,0.956914808601141
225,233847,-0.003942105,0.0038168635,0.06648867,4.543923,0.08319802,5625000,245.99,0.039752,56250,73.14498710632324,20.842275588253997,0.9416419416666031
226,240161,-0.004159777,0.003619175,0.07333852,4.5384436,0.08303916,5650000,245.38,0.035272002,56500,73.46119475364685,20.793539205498675,0.9409010037779808
227,245433,-0.0032770839,0.0054867403,0.068250135,4.532484,0.081042804,5675000,245.96,0.0653,56750,73.77667617797852,20.34255457985957,0.948570292443037
228,249909,-0.003949061,0.0039758408,0.041530162,4.524604,0.08125876,5700000,249.44,0.039704,57000,74.0855143070221,20.35571536282021,0.957021914422512
229,246595,-0.0028823765,0.0031335815,0.10868476,4.5121527,0.07889826,5725000,246.65,0.026512003,57250,74.39136576652527,19.830704024912716,0.9388972036540508
230,218436,-0.003451892,0.0045242626,0.113742605,4.503718,0.07673561,5750000,245.73,0.048076,57500,74.69621562957764,19.283080900200783,0.9506876952946186
231,248740,-0.003402799,0.004086643,0.06973466,4.4984617,0.082624726,5775000,247.74,0.040604003,57750,75.023428440094,20.674077459858236,0.9420213177800179
232,220314,-0.0031074458,0.0052381987,0.051267557,4.4955726,0.08222068,5800000,247.59,0.063255996,58000,75.32364177703857,20.509843130929312,0.9487885683774948
233,230885,-0.0028305724,0.004728996,0.043342147,4.489931,0.08520995,5825000,248.88,0.053404003,58250,75.64669489860535,21.379473038598515,0.9354761019349098
234,244634,-0.0032558027,0.0040065013,0.063763455,4.4820795,0.08110278,5850000,244.13,0.041412003,58500,75.96243000030518,20.25677782099132,0.9535784013569355
235,246090,-0.0037289697,0.0044739847,0.075478435,4.476531,0.08153496,5875000,245.09,0.047940005,58750,76.26771807670593,20.3324410381511,0.94631552323699
236,252848,-0.0020812768,0.0052730246,0.08930498,4.472413,0.07670778,5900000,244.29,0.062224,59000,76.57417035102844,19.339504806640647,0.9532128348946571
237,245662,-0.0030894275,0.0052609034,0.060548507,4.468716,0.081635065,5925000,249.08,0.062176,59250,76.8768904209137,20.45386586589318,0.9352452829480171
238,229289,-0.0023776717,0.0034156623,0.09125223,4.466617,0.0825315,5950000,246.27,0.033684,59500,77.18332767486572,20.92647708653356,0.9352697804570198
239,251643,-0.0040135137,0.004427261,0.057018917,4.4640274,0.08164547,5975000,248.88,0.048172005,59750,77.49374413490295,20.408673522710416,0.9568278528749943
240,233025,-0.0026541357,0.0041524726,0.046952657,4.4577723,0.08245356,6000000,247.98,0.041511998,60000,77.80104517936707,20.599871724759232,0.9478696323931217
241,237023,-0.0031330797,0.0060646785,0.068058774,4.4540176,0.08327635,6025000,245.92,0.074244,60250,78.11751866340637,20.922257558034907,0.944531012326479
242,226709,-0.0021793495,0.004243793,0.11297101,4.4527364,0.08088061,6050000,247.99,0.045284003,60500,78.43367385864258,20.211563898588466,0.9187591820955276
243,237856,-0.0046251435,0.0034186554,0.05123377,4.4532537,0.08327424,6075000,247.44,0.03502,60750,78.76252365112305,20.847173801916288,0.9446563199162483
244,234709,-0.004160771,0.0034180519,0.06226762,4.451193,0.08046016,6100000,246.82,0.033512,61000,79.0729489326477,20.101496562937154,0.9429869912564754
245,248515,-0.0032785088,0.0039896173,0.055922836,4.4465213,0.0820765,6125000,245.79,0.039668,61250,79.39165115356445,20.55175502629699,0.9439640827476978
246,232415,-0.002238136,0.002080698,0.12815417,4.44242,0.07745271,6150000,247.73,0.014024,61500,79.7015745639801,19.45336275504189,0.9433899223804474
247,228180,-0.0045422367,0.0032538283,0.03406482,4.438075,0.08493461,6175000,248.68,0.028476,61750,80.01945734024048,21.26204802305423,0.9503195062279701
248,231254,-0.002974237,0.002597502,0.042301305,4.430024,0.0850077,6200000,248.12,0.020856,62000,80.33276057243347,21.334131248399352,0.9473974071443081
249,233779,-0.002913278,0.0030258493,0.03052787,4.4235506,0.08357538,6225000,250.0,0.028036002,62250,80.6456298828125,20.893842870946354,0.9418173730373383
250,233228,-0.0040598772,0.0043940856,0.04332411,4.417078,0.08114943,6250000,248.99,0.046756003,62500,80.95540046691895,20.404023437591203,0.9535233527421951
251,231130,-0.0029321925,0.005855817,0.026868004,4.4121885,0.08418555,6275000,249.37,0.069932,62750,81.26967573165894,21.02276539729,0.9453377909958363
252,238460,-0.004916361,0.0038941659,0.032240666,4.4104214,0.08631002,6300000,248.2,0.034648,63000,81.58893513679504,21.60852454357133,0.935720331966877
253,250680,-0.0037674918,0.0025886754,0.2368393,4.4106684,0.077392414,6325000,244.14,0.023348,63250,81.89417767524719,20.248278970034313,0.9138262793421745
254,254446,-0.0035669054,0.002726167,0.031894386,4.4100895,0.08397265,6350000,249.15,0.023052,63500,82.2045693397522,20.972451071128962,0.9524096325039864
255,244987,-0.0035284422,0.003403714,0.048324764,4.40561,0.08172615,6375000,247.76,0.030883998,63750,82.51257491111755,20.61037832835541,0.9516017846763134
256,258753,-0.0047611296,0.0036793996,0.037609436,4.3973093,0.08325881,6400000,248.92,0.035244,64000,82.81777787208557,20.819213651191784,0.9561899080872536
257,253386,-0.0032211225,0.0048979213,0.032401416,4.3905325,0.08470526,6425000,247.98,0.056044,64250,83.11771965026855,21.260071769530697,0.960154689848423
258,250332,-0.0037886172,0.0032818906,0.034159206,4.38511,0.08520702,6450000,248.94,0.030075997,64500,83.41737008094788,21.411315069582304,0.9451913274824619
259,245430,-0.00489511,0.005458568,0.056354947,4.3777943,0.081843376,6475000,246.41,0.061728,64750,83.72224831581116,20.46218938671629,0.9446722529828548
260,246041,-0.003491144,0.005065335,0.020306759,4.3734546,0.085176446,6500000,249.41,0.059727997,65000,84.03032994270325,21.258739115569583,0.9600063636898994
261,247683,-0.0029836833,0.0034093573,0.075506374,4.3712854,0.080662005,6525000,246.72,0.032096,65250,84.33777213096619,20.421780260106917,0.937749370932579
262,244319,-0.0036409441,0.003629143,0.018824901,4.370246,0.08522971,6550000,249.33,0.037116002,65500,84.64722990989685,21.27709750145419,0.9578681215643883
263,259487,-0.0036785845,0.0041517275,0.04663755,4.3682594,0.082338534,6575000,247.99,0.043160003,65750,84.95066261291504,20.76052341319688,0.9505660980939865
264,256000,-0.0040870123,0.0032453735,0.028263038,4.362841,0.08468096,6600000,249.13,0.029428,66000,85.24902439117432,21.212423676968175,0.9444093704223633
265,254795,-0.0047874567,0.004489919,0.033981584,4.3503585,0.085022666,6625000,248.05,0.048812002,66250,85.55287909507751,21.34729227083619,0.952273141592741
266,254004,-0.0048914966,0.0034964704,0.034230575,4.3394613,0.08471917,6650000,248.02,0.032812,66500,85.85388374328613,21.136770811659243,0.9378292933106422
267,243108,-0.004107952,0.0050271205,0.03292916,4.3287935,0.08499265,6675000,248.73,0.055308003,66750,86.15222692489624,21.339339608462122,0.9479482769966125
268,257733,-0.0043997495,0.0045926957,0.025526738,4.3204517,0.08554467,6700000,248.45,0.050192006,67000,86.4604103565216,21.340684839826427,0.9417651183903217
269,258714,-0.0045244773,0.003390727,0.029088065,4.312951,0.08565216,6725000,249.36,0.032004002,67250,86.75859546661377,21.392240502159492,0.9367256313562393
270,259049,-0.0050192038,0.0029610333,0.035239544,4.302331,0.08553256,6750000,248.11,0.025572002,67500,87.05288672447205,21.38905865769977,0.9388336800038815
271,259560,-0.003923832,0.004510128,0.05322988,4.2921524,0.083641514,6775000,248.18,0.049024,67750,87.35253477096558,21.025931393140944,0.9375207424163818
272,256910,-0.0035753238,0.0031050076,0.03138874,4.2886133,0.08455479,6800000,249.02,0.026896,68000,87.65176320075989,21.148979108387515,0.9551186412572861
273,255243,-0.0032869074,0.0057201735,0.031506144,4.2872276,0.08642983,6825000,248.72,0.069327995,68250,87.9482045173645,21.690965045708143,0.9472586512565613
274,252226,-0.0045291707,0.0039545884,0.052982517,4.287079,0.085255966,6850000,247.9,0.036812,68500,88.25383830070496,21.465967469202752,0.9325305819511414
275,264663,-0.005058233,0.0048822938,0.033689328,4.2851954,0.08439519,6875000,247.92,0.051372,68750,88.55471706390381,21.14579077920731,0.9554692022502422
276,251128,-0.003516643,0.004147548,0.027109882,4.280982,0.08731494,6900000,249.09,0.042031996,69000,88.84759831428528,21.931362455072172,0.9493877664208412
277,252216,-0.0046604965,0.0051538814,0.045472015,4.273499,0.08477314,6925000,248.14,0.059543997,69250,89.15841293334961,21.394343211258455,0.9503477364778519
278,254810,-0.004699207,0.0045356182,0.0481823,4.2667212,0.08476315,6950000,248.32,0.048924003,69500,89.45940041542053,21.392792707176376,0.9551415033638477
279,254949,-0.004100959,0.0047584833,0.03635659,4.262962,0.085624896,6975000,249.06,0.054479998,69750,89.7623438835144,21.449934299942775,0.944023821502924
280,253614,-0.0031547707,0.0047900733,0.031568967,4.258428,0.08335291,7000000,250.0,0.056700002,70000,90.05974006652832,20.83822789012178,0.9472072944045067
281,262135,-0.0030493804,0.0063578202,0.034347933,4.2535753,0.08649992,7025000,248.69,0.079164006,70250,90.35969257354736,21.64963526767622,0.9354881942272186
282,254747,-0.0031046965,0.004681853,0.0373359,4.2504125,0.085624054,7050000,248.79,0.049496,70500,90.66404414176941,21.497495256339462,0.9498151503503323
283,252738,-0.0031443492,0.005228207,0.10905753,4.249181,0.08280957,7075000,244.51,0.063871995,70750,90.96282649040222,21.22496133392914,0.9399910680949688
284,260540,-0.004468374,0.0036799193,0.044751573,4.2473917,0.08590089,7100000,249.26,0.034164,71000,91.26186442375183,21.574942531714186,0.9383112005889416
285,262392,-0.0034168712,0.004424871,0.060084235,4.2450933,0.08618668,7125000,248.37,0.046368,71250,91.5543520450592,21.79129154487471,0.9145696014165878
286,255932,-0.004054663,0.0041341214,0.017288033,4.2416697,0.088795915,7150000,249.03,0.041440003,71500,91.85358309745789,22.180546949900528,0.9405112937092781
287,243504,-0.005184277,0.0036190525,0.059147485,4.237482,0.08372398,7175000,246.61,0.034448,71750,92.15276074409485,21.194706478467523,0.9441357329487801
288,249059,-0.003967788,0.004451506,0.025427539,4.234732,0.08623613,7200000,249.3,0.048467997,72000,92.45796608924866,21.555157372590546,0.9536492973566055
289,259877,-0.003888443,0.004339925,0.0376847,4.229441,0.08678109,7225000,248.1,0.046623997,72250,92.76281118392944,21.83642139648451,0.9456859789788723
290,240219,-0.003064477,0.0041931,0.023845831,4.2257614,0.08822787,7250000,248.5,0.042328,72500,93.05889010429382,22.07535044260789,0.9464749395847321
291,251161,-0.0031893607,0.0031848182,0.018909264,4.220607,0.08625815,7275000,250.0,0.031768,72750,93.37211322784424,21.56453862008204,0.9477534182369709
292,237549,-0.003205948,0.005266602,0.025446337,4.21402,0.08821104,7300000,248.77,0.062456,73000,93.6755883693695,22.15036607476395,0.9488483294844627
293,247166,-0.0038847532,0.004583008,0.040777795,4.211879,0.08717843,7325000,248.25,0.049535997,73250,93.9831371307373,21.909168373304563,0.9310342073440552
294,262389,-0.0039677946,0.004501762,0.029726937,4.208231,0.08748301,7350000,249.26,0.046235997,73500,94.28580260276794,21.949862267761947,0.9446794427931309
295,241620,-0.004956467,0.0044594454,0.030091938,4.204571,0.08744537,7375000,248.49,0.046424,73750,94.58348822593689,21.925001651067376,0.9386017508804798
296,241796,-0.0030949817,0.00504611,0.013654366,4.196548,0.08817656,7400000,250.0,0.056896,74000,94.89650511741638,22.044139574788367,0.956308763474226
297,249155,-0.0044149454,0.0058854325,0.023165569,4.189191,0.08720047,7425000,249.42,0.06998,74250,95.20000410079956,21.77511492403115,0.9511072039604187
298,243401,-0.0032498357,0.0063076327,0.02651837,4.1826262,0.08677125,7450000,248.58,0.078216,74500,95.50648188591003,21.81390929210793,0.9577890336513519
299,247434,-0.0032962463,0.004551203,0.009282237,4.175163,0.08828053,7475000,250.0,0.051592,74750,95.810959815979,22.070132607504366,0.9630883187055588
300,264721,-0.0041298447,0.0049494994,0.02217183,4.163587,0.08707806,7500000,250.0,0.053656,75000,96.11566662788391,21.769513005367642,0.9490817375481129
301,259178,-0.004477027,0.0032137078,0.007950848,4.157334,0.088479266,7525000,250.0,0.027943999,75250,96.41124486923218,22.119818233049738,0.9614995419979095
302,254015,-0.0028358721,0.004374702,0.012399238,4.154396,0.08765616,7550000,250.0,0.043608002,75500,96.70936179161072,21.914039673915468,0.955283273011446
303,253514,-0.0030836866,0.004526793,0.0120961275,4.1516643,0.08614615,7575000,250.0,0.04992,75750,97.00558543205261,21.536537169208653,0.9587676376104355
304,247076,-0.0048598265,0.006382863,0.026390504,4.1455235,0.086005986,7600000,249.46,0.076224,76000,97.31056261062622,21.4949552233898,0.9465804807841778
305,258234,-0.0037118974,0.004102341,0.01290937,4.139225,0.08817257,7625000,248.93,0.043291997,76250,97.61668229103088,21.996333204689655,0.9505603909492493
306,246962,-0.003515187,0.0041371435,0.021266777,4.1309347,0.087939925,7650000,249.12,0.044347998,76500,97.91919541358948,22.093410727996307,0.9529096335172653
307,245741,-0.003322709,0.0042333757,0.017540727,4.1254706,0.086261354,7675000,250.0,0.043772,76750,98.22075724601746,21.565339907829113,0.9634507857263088
308,251107,-0.003919838,0.005912302,0.03638421,4.120356,0.08601753,7700000,248.27,0.071196005,77000,98.52684783935547,21.640423430226093,0.9448927901685238
309,265618,-0.0030533518,0.005032875,0.015215792,4.114726,0.08757891,7725000,249.4,0.057864,77250,98.83779978752136,21.88183603575231,0.9506647475063801
310,244966,-0.0040315557,0.004357288,0.015966682,4.1074486,0.08775365,7750000,250.0,0.045196004,77500,99.13590669631958,21.938411952242404,0.9570721760392189
311,252614,-0.003295868,0.0038974795,0.020332212,4.0999446,0.087987624,7775000,248.21,0.038868003,77750,99.4469907283783,21.98878040026104,0.950699720531702
312,242961,-0.0040947883,0.0029582481,0.04013287,4.096862,0.08812782,7800000,247.86,0.026032,78000,99.74755144119263,22.175682348350747,0.9381025284528732
313,237215,-0.002744828,0.0058777547,0.01301634,4.095891,0.08800615,7825000,250.0,0.071248,78250,100.04854440689087,22.00153796745333,0.9526104293763638
314,240611,-0.003486986,0.0040864786,0.009412272,4.0925107,0.087987736,7850000,250.0,0.040223997,78500,100.35654783248901,21.996932825872353,0.9627922065556049
315,256990,-0.0024608355,0.0036995527,0.012303387,4.087476,0.08950084,7875000,250.0,0.037624,78750,100.6670355796814,22.375210392308656,0.9346893876791
316,238550,-0.0024399408,0.0037133738,0.00870259,4.080111,0.08868998,7900000,250.0,0.035324,79000,100.97225594520569,22.172495589032188,0.9625491686165333
317,246177,-0.0044096406,0.004287499,0.19791599,4.074238,0.08401451,7925000,248.28,0.038088,79250,101.2749981880188,21.54580636831846,0.8835872709751129
318,247727,-0.004049585,0.0032353625,0.12520015,4.0722933,0.08521051,7950000,247.64,0.028068,79500,101.584139585495,21.76458647946725,0.9058186262845993
319,244883,-0.0034960702,0.0040754965,0.0067219934,4.0704293,0.089754775,7975000,250.0,0.043552,79750,101.89164590835571,22.438694108748763,0.9669698923826218
320,256575,-0.0030804337,0.004866623,0.005577801,4.063998,0.08985848,8000000,250.0,0.056596003,80000,102.19958591461182,22.464617456889393,0.9620574563741684
321,263366,-0.0037109419,0.00697405,0.032415666,4.055877,0.08488721,8025000,250.0,0.088852,80250,102.49966931343079,21.221802618493548,0.9449539817869663
322,253422,-0.0045206337,0.0042107077,0.0933061,4.050623,0.08540843,8050000,247.52,0.044439998,80500,102.79771685600281,21.85223870181262,0.9222796112298965
323,254343,-0.0044764644,0.0034568259,0.05532614,4.0502706,0.086045116,8075000,249.11,0.030728001,80750,103.09920024871826,21.73184816422772,0.9407202042639256
324,250789,-0.0029484662,0.0058318395,0.020767078,4.0492315,0.090216726,8100000,249.28,0.070816,81000,103.40086698532104,22.6380952522577,0.9432245194911957
325,263022,-0.0035364707,0.005054155,0.021806167,4.046818,0.08769671,8125000,249.4,0.057864,81250,103.70400595664978,21.908473598624624,0.9469865038990974
326,251238,-0.0029390575,0.0051281843,0.006471032,4.0435414,0.089568175,8150000,250.0,0.058364004,81500,104.00197625160217,22.392044521963797,0.966339185833931
327,260528,-0.0027946464,0.0040986226,0.092624836,4.040341,0.08508644,8175000,245.27,0.041536,81750,104.30333614349365,21.660228145341318,0.9345617815852165
328,249672,-0.0034667507,0.0048485957,0.06636495,4.039798,0.08640951,8200000,246.28,0.053796,82000,104.60670113563538,21.844338788454515,0.945795975625515
329,253132,-0.00445835,0.00395259,0.034894112,4.039487,0.087022044,8225000,248.82,0.038035996,82250,104.90718507766724,21.865805888965333,0.9503255598247051
330,260330,-0.004249612,0.0044112043,0.015028393,4.035562,0.08863881,8250000,250.0,0.046175998,82500,105.20495200157166,22.159701152778215,0.9480606056749821
331,240409,-0.0038183816,0.002836585,0.04244119,4.0303035,0.087891884,8275000,247.96,0.027168,82750,105.5048279762268,22.10906447921712,0.953344713896513
332,247252,-0.0051160627,0.004656143,0.036831148,4.0285597,0.08746163,8300000,249.37,0.051116,83000,105.8090512752533,21.906528057498726,0.9363709092140198
333,246622,-0.0040845345,0.003816902,0.11844611,4.029884,0.08708038,8325000,248.44,0.028535997,83250,106.11105060577393,22.16938250999694,0.8887904286384583
334,254561,-0.0040085595,0.0033163368,0.009528558,4.033289,0.08950004,8350000,250.0,0.028024,83500,106.41688394546509,22.37501184677948,0.9643936455249786
335,235756,-0.0038304708,0.0046392744,0.011083672,4.0311356,0.09047506,8375000,250.0,0.05428,83750,106.71803784370422,22.61876532702263,0.9356250464916229
336,261638,-0.004296099,0.004438404,0.02672321,4.025405,0.08764921,8400000,248.72,0.049468003,84000,107.02589893341064,21.971504632965445,0.9500845931470394
337,260129,-0.0028687767,0.0057624495,0.0105074765,4.0195704,0.089140765,8425000,250.0,0.07182,84250,107.32467722892761,22.285189044612615,0.9625971876084805
338,245045,-0.0030247131,0.005826368,0.033376984,4.0146084,0.08734333,8450000,248.26,0.069988,84500,107.62280821800232,21.910799618420352,0.9411567859351635
339,253868,-0.0041130995,0.004261818,0.04253571,4.0124764,0.08736994,8475000,248.56,0.044396,84750,107.92602896690369,22.08841930940309,0.9333255589008331
340,256672,-0.0035270914,0.0073129027,0.024586262,4.0111012,0.08762762,8500000,249.13,0.092700005,85000,108.22284722328186,21.96293198812884,0.9453471228480339
341,260199,-0.004240643,0.005582844,0.01738308,4.008835,0.08831447,8525000,249.34,0.064336,85250,108.52502822875977,22.073835856806838,0.9580503962934017
342,250448,-0.0041092196,0.005583097,0.034431726,4.005076,0.08647048,8550000,249.55,0.063632,85500,108.82424473762512,21.599090446757035,0.9481455869972706
343,259302,-0.003942404,0.0047123777,0.013014056,4.003651,0.08849381,8575000,249.38,0.052728005,85750,109.12570095062256,22.094527402227342,0.9517421238124371
344,243960,-0.0050965576,0.0044290368,0.033240523,4.001731,0.0887382,8600000,248.67,0.036987998,86000,109.42192769050598,22.229907361870392,0.9380011707544327
345,259143,-0.0042688623,0.003802369,0.04160217,3.9984639,0.08693472,8625000,249.25,0.035884,86250,109.72369956970215,21.786799429678577,0.9408433586359024
346,248368,-0.0033348177,0.0031982802,0.011686141,3.9933448,0.08861977,8650000,250.0,0.031588,86500,110.02002763748169,22.15493869563197,0.9528916254639626
347,247934,-0.004503146,0.003596799,0.011126612,3.9851623,0.08857987,8675000,250.0,0.034552,86750,110.32522583007812,22.14496766012555,0.962512269616127
348,232417,-0.0035945133,0.0026666657,0.015892807,3.9748917,0.08886094,8700000,248.99,0.020712,87000,110.62786269187927,22.23079227190705,0.9543331153690815
349,235563,-0.003123538,0.004176433,0.009055617,3.9673018,0.0888834,8725000,250.0,0.044332005,87250,110.94075632095337,22.220851435297245,0.960518017411232
350,241587,-0.0039700205,0.0032925438,0.020959485,3.961614,0.088572316,8750000,249.03,0.030536002,87500,111.25000500679016,22.155678296623954,0.9475905224680901
351,244839,-0.00428801,0.0032826695,0.011135552,3.9571042,0.08968971,8775000,249.6,0.027856002,87750,111.55783987045288,22.419861276942047,0.9560411721467972
352,258580,-0.0028520129,0.00465375,0.0048075295,3.9526725,0.090108946,8800000,250.0,0.0513,88000,111.8628785610199,22.52723812475633,0.9694716688245535
353,244829,-0.004543734,0.00247535,0.007864527,3.9508393,0.089549385,8825000,250.0,0.019176,88250,112.16126227378845,22.387347427770656,0.9574349224567413
354,247084,-0.004058483,0.004035907,0.03084476,3.9469924,0.0866352,8850000,248.72,0.043284,88500,112.46742391586304,21.7771992514188,0.9510482810437679
355,254595,-0.003946894,0.0048417747,0.012378799,3.945811,0.08883155,8875000,249.57,0.054899998,88750,112.77134251594543,22.23230163398606,0.95833420753479
356,253297,-0.0048493785,0.0045644934,0.026888957,3.9440563,0.0891097,8900000,247.64,0.05016,89000,113.07014441490173,22.238089277143462,0.9372885525226593
357,253437,-0.002697083,0.006317553,0.016972233,3.943874,0.08846355,8925000,249.51,0.078484,89250,113.37178826332092,22.15423378049529,0.9512911140918732
358,251265,-0.003989187,0.005368515,0.047660485,3.9414668,0.08755813,8950000,248.9,0.060852,89500,113.66952133178711,21.858497871725014,0.94265066832304
359,250362,-0.003977334,0.0030899676,0.0191539,3.938343,0.090088606,8975000,248.91,0.026460001,89750,113.96917796134949,22.50755992520164,0.9391170367598534
360,251457,-0.0037055872,0.005079255,0.014972542,3.936338,0.08828345,9000000,250.0,0.059564,90000,114.27149319648743,22.070861847716007,0.9565751627087593
361,251972,-0.003630199,0.0054713287,0.0084095895,3.9332783,0.090461485,9025000,250.0,0.064576,90250,114.56992745399475,22.61537110369034,0.9628832302987576
362,250744,-0.0034966655,0.005801969,0.014069356,3.926332,0.088774785,9050000,250.0,0.071380004,90500,114.8666787147522,22.193698665909086,0.9498557113111019
363,249653,-0.0035308208,0.0057042423,0.016541608,3.919623,0.08954037,9075000,249.44,0.066616,90750,115.16285419464111,22.37218054465078,0.9366012439131737
364,255663,-0.003358351,0.00403776,0.006215784,3.9154873,0.09007309,9100000,250.0,0.040144004,91000,115.46896147727966,22.518271937296667,0.9617508389055729
365,245180,-0.0049295207,0.0038131766,0.026362455,3.9085414,0.089873664,9125000,248.6,0.0355,91250,115.76806497573853,22.58112193560586,0.9484718441963196
366,244853,-0.004129194,0.0065238466,0.01872746,3.9002736,0.08816481,9150000,249.44,0.077696,91500,116.07036423683167,22.104177036720838,0.963300596922636
367,261453,-0.0037043418,0.0052151484,0.05472963,3.8936508,0.086219005,9175000,249.07,0.060531996,91750,116.37439012527466,21.691863116521343,0.9452347122132778
368,245751,-0.0046548573,0.0037857597,0.01033991,3.8906884,0.08977606,9200000,250.0,0.036776,92000,116.67356848716736,22.44401676256297,0.9583052210509777
369,258126,-0.004638177,0.0039270143,0.012529788,3.8861732,0.08789049,9225000,250.0,0.038328,92250,116.97461771965027,21.972621001391964,0.9601708576083183
370,260211,-0.003670922,0.0042146444,0.010244529,3.8806138,0.089616716,9250000,250.0,0.0434,92500,117.27178454399109,22.404180056432597,0.9576689936220646
371,256678,-0.004109353,0.006539833,0.024046158,3.8713543,0.088471115,9275000,249.01,0.08382,92750,117.57573819160461,22.062554846243458,0.9454651065170765
372,257594,-0.0027391666,0.006134922,0.012535175,3.8639507,0.08871745,9300000,250.0,0.071788,93000,117.8775384426117,22.179361288651926,0.9609117209911346
373,250862,-0.0033123053,0.0049308487,0.007208016,3.8603172,0.089814216,9325000,250.0,0.052447997,93250,118.18062782287598,22.453554619933858,0.9511893577873707
