serial_timesteps,true_reward,total_timesteps,time_elapsed,policy_entropy,ep_reward_mean,explained_variance,approxkl,value_loss,clipfrac,n_updates,policy_loss,fps,ep_len_mean
211250,-0.007671571,21125000,435.71311950683594,-2.1085289,-0.05550453698102501,0.632875382900238,0.0208339,0.0052584806,0.254408,845,0.0052872067,160665,33.25
211500,-0.0077639497,21150000,436.07564425468445,-2.1022248,-0.06343586363389477,0.5699189901351929,0.022377878,0.0010027235,0.252836,846,0.004220147,139555,33.35
211750,-0.008128687,21175000,436.4694125652313,-2.102063,-0.05521075348253362,0.6617144346237183,0.027925232,0.0010066002,0.295272,847,0.009657374,146107,30.98
212000,-0.008067619,21200000,436.8461332321167,-2.1045885,-0.06094936190469525,0.5429283082485199,0.029449742,0.0008731174,0.30240798,848,0.011875659,157198,34.4
212250,-0.007831903,21225000,437.25577878952026,-2.1054623,-0.07437096477529849,0.6570374369621277,0.026588896,0.00083955366,0.27806398,849,0.008158515,130577,33.53
212500,-0.007999929,21250000,437.6731514930725,-2.105065,-0.05746370054264844,0.632396787405014,0.015290245,0.00048254975,0.19643201,850,-0.00063741446,152761,29.9
212750,-0.007830159,21275000,438.058376789093,-2.104818,-0.06863112896302483,0.5358318984508514,0.033965416,0.0013333305,0.21647999,851,-0.0027945084,128366,29.97
213000,-0.00764074,21300000,438.4938189983368,-2.1053076,-0.05836566616588243,0.6090704202651978,0.023617152,0.0006785923,0.26320797,852,0.0038963568,147971,34.5
213250,-0.0076464196,21325000,438.8777439594269,-2.1094222,-0.0610860889358446,0.725170910358429,0.026448732,0.00046719966,0.294436,853,0.0069674277,155243,33.54
213500,-0.007770916,21350000,439.24911856651306,-2.1126876,-0.07070544405396503,0.7550630569458008,0.021136008,0.00041318388,0.25028798,854,0.0036358493,153711,33.9
213750,-0.0076796394,21375000,439.6393811702728,-2.1159742,-0.049335215724495354,0.6804386973381042,0.02099413,0.0006615162,0.24279597,855,0.0022499366,156280,33.92
214000,-0.007707256,21400000,440.0284159183502,-2.1232681,-0.059634685364362665,0.7051912248134613,0.021090096,0.00034061057,0.23719199,856,0.0033389896,150966,34.06
214250,-0.007600348,21425000,440.4126374721527,-2.1317842,-0.05574628406437114,0.6960231363773346,0.025049945,0.000560439,0.27750802,857,0.0045240577,139669,34.16
214500,-0.0077103544,21450000,440.80659890174866,-2.1364975,-0.061565974958793956,0.7171419560909271,0.021722399,0.0007608886,0.256608,858,0.0028188548,139046,35.08
214750,-0.008121695,21475000,441.20063400268555,-2.1380074,-0.06230965847502375,0.5673032701015472,3.075421,0.0036329546,0.22538802,859,-0.0018782752,143521,33.98
215000,-0.0077419775,21500000,441.5871090888977,-2.141546,-0.056261747110256694,0.7266696095466614,0.023665408,0.0008816679,0.277088,860,0.006987863,148551,34.55
215250,-0.008140404,21525000,442.0093140602112,-2.144863,-0.05689123185693461,0.5457386374473572,0.8497899,0.0030928946,0.173712,861,0.0029617748,146891,30.63
215500,-0.007756368,21550000,442.4087085723877,-2.1494718,-0.05474781303033524,0.6397719085216522,0.026799649,0.0010199959,0.275536,862,0.004683663,131994,33.51
215750,-0.007689703,21575000,442.81304454803467,-2.1572657,-0.05703719886194449,0.5975148677825928,0.04116068,0.0040688757,0.33294398,863,0.014288252,145122,33.55
216000,-0.008215126,21600000,443.1925115585327,-2.1654909,-0.06573670695674082,0.7111806273460388,0.01861837,0.0021591294,0.228844,864,0.0020433185,144759,32.39
216250,-0.008270025,21625000,443.58835554122925,-2.1712213,-0.07704099981558102,0.5771210789680481,0.030282056,0.0017938644,0.290044,865,0.0110755395,151467,31.76
216500,-0.007882297,21650000,444.00130462646484,-2.1750972,-0.06178308784226829,0.6259108185768127,0.033378907,0.0008619789,0.323456,866,0.010502529,128191,33.25
216750,-0.008055581,21675000,444.4169411659241,-2.1787844,-0.06856407351202506,0.7246331572532654,0.029508496,0.0006656225,0.30740398,867,0.007962888,130791,31.65
217000,-0.008118473,21700000,444.82802510261536,-2.1811593,-0.07876616904577531,0.7620572447776794,0.024726171,0.0005323385,0.267824,868,0.0038404968,156420,35.89
217250,-0.008104419,21725000,445.2689208984375,-2.1846824,-0.07264137690386634,0.6585841178894043,0.032076053,0.0009665803,0.31062394,869,0.004535741,92005,35.72
217500,-0.008203361,21750000,445.7584762573242,-2.1857116,-0.06964145655085303,0.7644088864326477,0.025140952,0.00043184054,0.281672,870,0.0041472293,154036,32.71
217750,-0.008380727,21775000,446.13064527511597,-2.1834643,-0.0735984917722817,0.5938038527965546,8.15134,0.0020081173,0.26482,871,-0.0004665063,159505,33.66
218000,-0.00834187,21800000,446.50183749198914,-2.1822007,-0.1370448578703508,0.6680280566215515,4.9655886,0.002088132,0.26773602,872,0.00077701727,156189,31.61
218250,-0.008290409,21825000,446.86595821380615,-2.1873345,-0.06718129832508567,0.7029828727245331,3.0334232,0.0028139441,0.268424,873,0.0021962933,151207,34.19
218500,-0.00811539,21850000,447.2376253604889,-2.191338,-0.08912662352297047,0.6204611957073212,0.030767832,0.0019516579,0.23529598,874,1.7946586e-06,154203,34.06
218750,-0.007970587,21875000,447.6151125431061,-2.190411,-0.06451713169342838,0.6369704604148865,0.018640073,0.0006904624,0.226868,875,0.00038563312,158281,33.39
219000,-0.008053139,21900000,447.9853718280792,-2.1925054,-0.0627860859084467,0.5959832072257996,0.03746014,0.0007135897,0.317008,876,0.008946268,143598,33.2
219250,-0.0079005435,21925000,448.3635025024414,-2.1914585,-0.07066570268252689,0.7211699485778809,0.024128648,0.0005781384,0.27863997,877,0.0023918175,151032,32.48
219500,-0.008157419,21950000,448.7413914203644,-2.188486,-0.07087509960962052,0.6329037547111511,18.208998,0.0024240348,0.22245201,878,0.0012747142,150175,35.48
219750,-0.008014509,21975000,449.11537528038025,-2.1826153,-0.05971162342961179,0.5028603971004486,0.12485075,0.0011349411,0.298728,879,0.016936006,150384,32.0
220000,-0.008020826,22000000,449.49627351760864,-2.1750064,-0.06234309631596261,0.6562429666519165,0.08181543,0.0033415924,0.279156,880,0.0046417946,102218,35.1
220250,-0.008247245,22025000,450.0121715068817,-2.1749253,-0.0511444782277249,0.6724360585212708,0.021701612,0.00074402714,0.25008,881,0.0039000786,141649,29.15
220500,-0.008305116,22050000,450.41350293159485,-2.181169,-0.049181463727600204,0.6581088602542877,0.023026694,0.0024242946,0.252236,882,0.0052276985,122905,31.01
220750,-0.007791341,22075000,450.8468327522278,-2.1873372,-0.06905963548582804,0.7415212392807007,0.07520154,0.00044277363,0.46840796,883,0.031506367,132999,32.89
221000,-0.007699138,22100000,451.30197072029114,-2.18689,-0.055803745998200614,0.7406912744045258,0.035031375,0.00061274145,0.31282398,884,0.008234959,112911,32.85
221250,-0.007814413,22125000,451.7647063732147,-2.184309,-0.054303857840423006,0.7105545401573181,0.019895282,0.00046235224,0.24317999,885,0.0042157397,133210,32.35
221500,-0.008158129,22150000,452.2016291618347,-2.1890814,-0.07769256033163402,0.5105625987052917,39.86033,0.008027305,0.224504,886,-0.0036123092,143265,33.98
221750,-0.007851651,22175000,452.60809445381165,-2.1926067,-0.04789086278822651,0.5709749460220337,0.013187958,0.0011732753,0.17313202,887,-0.0036034484,88831,30.04
222000,-0.008086762,22200000,453.1343882083893,-2.1887937,-0.06657688714565665,0.7204282879829407,0.02370599,0.0014485661,0.263228,888,0.0025635585,107092,33.54
222250,-0.008218759,22225000,453.5984408855438,-2.1823862,-0.06706230676238192,0.7396899461746216,0.014860997,0.001640697,0.19182399,889,-0.002509947,124461,34.03
222500,-0.007704695,22250000,454.0158848762512,-2.1756616,-0.05972733224683907,0.6663042902946472,0.030092543,0.00082795246,0.312312,890,0.006501127,142071,35.04
222750,-0.007590503,22275000,454.4151692390442,-2.1739035,-0.06444358708620712,0.7412914335727692,0.030939776,0.000549892,0.303264,891,0.0071776262,136746,36.73
223000,-0.0078994045,22300000,454.85380387306213,-2.1807306,-0.0545352764375275,0.7442077398300171,0.018691398,0.0005792504,0.23595202,892,0.0028099702,145956,32.24
223250,-0.008093109,22325000,455.24662685394287,-2.1879442,-0.056453033274156045,0.8276937752962112,0.032576986,0.0010598806,0.299384,893,0.008823126,149723,32.59
223500,-0.008055066,22350000,455.6210196018219,-2.1938188,-0.058967113423059346,0.814867377281189,0.023693439,0.00092622015,0.265972,894,0.0013371762,155170,34.26
223750,-0.008257693,22375000,456.03039598464966,-2.201022,-0.062135801317781444,0.8606251776218414,0.021613974,0.00086242583,0.245436,895,0.0018386093,131603,31.41
224000,-0.008510117,22400000,456.43433475494385,-2.2099197,-0.06426098355164868,0.7645812332630157,0.013293544,0.0012281438,0.17697999,896,-0.0024042828,139041,31.34
224250,-0.008311218,22425000,456.82939743995667,-2.2226553,-0.06752550748748036,0.7504746913909912,0.026574183,0.00076197664,0.285272,897,0.0057920963,122443,31.96
224500,-0.0082442695,22450000,457.26372623443604,-2.2304745,-0.07718016206919856,0.7592724859714508,0.040141124,0.0005363633,0.33389598,898,0.012238371,137564,35.07
224750,-0.008531195,22475000,457.6749334335327,-2.2318268,-0.0774453591137717,0.7793174684047699,0.026903272,0.001374379,0.293292,899,0.0046704104,147411,34.43
225000,-0.008363957,22500000,458.05483293533325,-2.2266417,-0.09520974169732653,0.721165806055069,0.016341183,0.0015545848,0.20843598,900,-0.0012891318,135351,32.51
225250,-0.008153964,22525000,458.47113490104675,-2.2255368,-0.0717542527292244,0.7716805934906006,0.030343512,0.0021075783,0.29042798,901,0.006361215,145502,32.14
225500,-0.007883269,22550000,458.8716769218445,-2.2234726,-0.05926279074752529,0.7629593312740326,0.03721521,0.0030939742,0.35032,902,0.011782793,156939,33.81
225750,-0.007956454,22575000,459.2469959259033,-2.2183914,-0.05891171113413293,0.8085836917161942,0.018415974,0.0018957736,0.23140399,903,0.00183043,143600,32.68
226000,-0.007888407,22600000,459.67005038261414,-2.2209437,-0.057628685252857394,0.758732870221138,0.017520469,0.0053237206,0.22312,904,0.00048380476,117922,30.19
226250,-0.008010446,22625000,460.12398862838745,-2.2202,-0.06747057140120888,0.7252897024154663,0.041582618,0.015590206,0.37470803,905,0.017007757,157623,33.33
226500,-0.0077230297,22650000,460.4993169307709,-2.2130759,-0.07714534743034164,0.5894993245601654,0.023177449,0.0025571694,0.251728,906,0.0066888644,126477,35.76
226750,-0.0075890473,22675000,460.9262762069702,-2.208307,-0.060218437242147045,0.5063958466053009,0.02175505,0.0010569084,0.264064,907,0.0044398988,144322,35.84
227000,-0.007831985,22700000,461.315064907074,-2.2099853,-0.06328641108550073,0.6848472058773041,0.0146185085,0.0008216926,0.191432,908,0.00019811129,137245,33.59
227250,-0.007935134,22725000,461.7433338165283,-2.213225,-0.0516789738643638,0.701015442609787,0.02730543,0.0010868859,0.28877598,909,0.007195203,111905,30.97
227500,-0.007949543,22750000,462.23388934135437,-2.2118754,-0.052280063262442125,0.7701572924852371,0.02195252,0.0005086492,0.261276,910,0.002383273,141280,31.67
227750,-0.008191391,22775000,462.63808846473694,-2.2102706,-0.07360453070567019,0.7600864619016647,0.031321704,0.0008340706,0.298244,911,0.0074982317,125856,34.02
228000,-0.00799567,22800000,463.06753301620483,-2.2089128,-0.06532188059485634,0.7805256694555283,0.031794418,0.00077893835,0.29493198,912,0.007837235,128797,34.8
228250,-0.008288665,22825000,463.49458169937134,-2.2097912,-0.07382299639299163,0.5183659195899963,0.054769613,0.0012244013,0.220704,913,0.010926841,111423,34.0
228500,-0.0079176845,22850000,463.95711302757263,-2.2226076,-0.0613180045572517,0.8199674189090729,0.035114262,0.00070149166,0.33808,914,0.011694841,132566,32.93
228750,-0.007987615,22875000,464.38001775741577,-2.2380939,-0.06459787858057098,0.7686243802309036,0.016376954,0.00045161592,0.213064,915,0.0010613895,130135,35.14
229000,-0.008035654,22900000,464.7892415523529,-2.2482564,-0.06725241503685538,0.7333232760429382,0.022996841,0.00046243853,0.26603198,916,0.004765545,132617,32.86
229250,-0.008201772,22925000,465.2007372379303,-2.250054,-0.07590461338288151,0.6396448314189911,0.028017968,0.00092180463,0.28078398,917,0.0043937326,127740,33.91
229500,-0.008040531,22950000,465.6090290546417,-2.2500021,-0.06811042314924634,0.7456413805484772,0.032276362,0.00037449738,0.315512,918,0.011635252,140807,32.84
229750,-0.007996896,22975000,466.01772356033325,-2.2498498,-0.057685817163073805,0.5897104144096375,0.01778728,0.00084121467,0.212872,919,-0.00014867149,110645,31.53
230000,-0.007855479,23000000,466.4809787273407,-2.2432485,-0.05673510348318814,0.7224098443984985,0.0385891,0.0004129357,0.332512,920,0.015842978,146253,32.62
230250,-0.007963063,23025000,466.93195843696594,-2.238341,-0.0640753801169194,0.7117736041545868,0.04140542,0.00072296977,0.29058397,921,0.00406899,120477,34.84
230500,-0.007817037,23050000,467.3743739128113,-2.236998,-0.06977732374034532,0.677947074174881,0.019416897,0.0006526102,0.233216,922,-0.00041939673,157856,35.94
230750,-0.007843218,23075000,467.7485272884369,-2.236915,-0.07057185108664271,0.6987198889255524,0.026736673,0.00041506515,0.29484802,923,0.00771751,156147,35.26
231000,-0.007859818,23100000,468.1189305782318,-2.2387612,-0.06265371418419818,0.6939946413040161,0.02833939,0.00031436465,0.28644,924,0.007091433,153503,34.1
231250,-0.008134398,23125000,468.49565958976746,-2.2401657,-0.06171590566205851,0.7313666939735413,0.03150067,0.0007051804,0.29226404,925,0.005688612,150757,33.57
231500,-0.00838928,23150000,468.87995886802673,-2.2398794,-0.06535913623549278,0.6241425275802612,0.02835187,0.00064562313,0.27457598,926,0.00566258,147535,33.58
231750,-0.008513604,23175000,469.3032422065735,-2.2371464,-0.07003610770552768,0.7505666315555573,0.028941903,0.0005262281,0.28675598,927,0.00916321,139355,29.94
232000,-0.007913927,23200000,469.69711351394653,-2.2361093,-0.059768532000016424,0.6734090149402618,0.071253724,0.0005201184,0.4171,928,0.02968488,148918,31.89
232250,-0.007953997,23225000,470.07684421539307,-2.2373967,-0.06803748258840642,0.6931604444980621,0.016903669,0.00042838705,0.212268,929,0.00017025383,144864,35.4
232500,-0.008228126,23250000,470.4715950489044,-2.2446613,-0.06368313027996919,0.7201873362064362,0.02006602,0.00058858714,0.24869199,930,0.0022243664,144534,31.85
232750,-0.008003753,23275000,470.8677668571472,-2.2511284,-0.0695095099453465,0.7475474178791046,0.03868703,0.0004375942,0.348476,931,0.014590239,150360,34.95
233000,-0.0082897,23300000,471.25006771087646,-2.2560277,-0.07824244561292289,0.7783898413181305,0.017974576,0.00051336235,0.224852,932,0.0013283183,151174,34.16
233250,-0.0078110117,23325000,471.63069319725037,-2.255637,-0.05330963637934474,0.7481900751590729,0.1391689,0.0008039059,0.48592395,933,0.05331119,150816,33.66
233500,-0.007914824,23350000,472.0174493789673,-2.2469518,-0.06387293829160626,0.6372123658657074,0.026857946,0.0011925116,0.282668,934,0.007374581,149625,32.59
233750,-0.007859077,23375000,472.3932752609253,-2.24445,-0.04369608287586743,0.6667695641517639,0.025851738,0.0006698378,0.28322,935,0.008262102,142651,29.76
234000,-0.007527681,23400000,472.78399562835693,-2.2471848,-0.05377768279868178,0.6073362231254578,0.02339644,0.00045505917,0.268432,936,0.0062023187,151207,34.07
234250,-0.0076114116,23425000,473.1641471385956,-2.2472272,-0.06799886444379809,0.5945349335670471,0.03289626,0.0005243692,0.33724403,937,0.0118093705,150127,34.71
234500,-0.007622086,23450000,473.5546123981476,-2.2476637,-0.05658619337134951,0.5927100777626038,0.01753794,0.00033724404,0.224224,938,0.0008630489,145437,32.72
234750,-0.007886208,23475000,473.94606161117554,-2.2532341,-0.057021069985348734,0.6256414949893951,0.021821048,0.00047510437,0.25190398,939,0.0024306076,144226,32.67
235000,-0.0077604796,23500000,474.33822107315063,-2.261068,-0.05243424449727172,0.6653849184513092,0.034095977,0.000505687,0.33698,940,0.009155079,149516,31.87
235250,-0.0076582106,23525000,474.7210006713867,-2.2653475,-0.05916045293761272,0.5771808326244354,0.019179659,0.0004970848,0.24513598,941,0.0013943107,136657,32.55
235500,-0.0074158064,23550000,475.120050907135,-2.2675579,-0.053936169702392366,0.6549854576587677,0.025080655,0.00031354206,0.281532,942,0.004766136,153256,32.77
235750,-0.0076763285,23575000,475.4958436489105,-2.2752585,-0.05568059070676099,0.6841374635696411,0.026717022,0.00033033793,0.291592,943,0.005527325,148056,34.52
236000,-0.0077483556,23600000,475.8782515525818,-2.2795923,-0.05764165222914017,0.6804111897945404,0.02782912,0.00029833824,0.294384,944,0.007141953,151992,31.78
236250,-0.0077860644,23625000,476.2593586444855,-2.2817607,-0.05564996418379451,0.6191973090171814,0.017808232,0.00029871616,0.22564399,945,0.00011737627,146804,31.79
236500,-0.0076315864,23650000,476.6480348110199,-2.2873702,-0.07128821150334261,0.7395199835300446,0.035916902,0.00048174764,0.32849997,946,0.010238264,152438,34.77
236750,-0.0074915923,23675000,477.0201699733734,-2.291183,-0.05772108798475529,0.7335946559906006,0.018091844,0.00028827522,0.22491202,947,0.0005170676,150422,33.46
237000,-0.0075453664,23700000,477.4101493358612,-2.2950473,-0.06162239467143081,0.6672013700008392,0.029728388,0.00041374392,0.30338797,948,0.007197368,150637,34.87
237250,-0.007872734,23725000,477.8017303943634,-2.3000073,-0.06443668892447021,0.7856460362672806,0.027315056,0.00037947137,0.29124,949,0.005197088,153856,32.01
237500,-0.0077626067,23750000,478.1853189468384,-2.3029184,-0.0695444101503017,0.7169312536716461,0.025188714,0.0004902374,0.28274798,950,0.0049216854,152353,35.19
237750,-0.00772987,23775000,478.5671865940094,-2.3033786,-0.0643409979325952,0.6936014294624329,0.025701296,0.0004850706,0.271492,951,0.0030634361,144894,34.17
238000,-0.0077637276,23800000,478.96292901039124,-2.310623,-0.05292234613923938,0.7326552867889404,0.034289427,0.00056203146,0.30521998,952,0.009877171,143769,33.07
238250,-0.0077754334,23825000,479.35608291625977,-2.3198261,-0.058592464516550535,0.7625137269496918,0.02114573,0.00062102906,0.25436002,953,0.003780889,145833,33.07
238500,-0.007917792,23850000,479.74962091445923,-2.3316379,-0.056053035312579595,0.7057760953903198,0.030068565,0.001690587,0.305928,954,0.009080732,149157,32.48
238750,-0.0077569555,23875000,480.1340413093567,-2.3384705,-0.05818123600645777,0.7186560928821564,0.02642839,0.00038357946,0.269964,955,0.0051187156,136964,31.49
239000,-0.0077424874,23900000,480.5335428714752,-2.346301,-0.06081145045711309,0.6925172507762909,0.030808572,0.0005602021,0.302608,956,0.0096381195,151790,32.47
239250,-0.007641181,23925000,480.9118947982788,-2.3555362,-0.06319911617691104,0.6734298467636108,0.013286295,0.00037274527,0.180768,957,-0.002268557,156577,35.2
239500,-0.007686316,23950000,481.288813829422,-2.3648612,-0.050501589660198076,0.7213751375675201,0.05721417,0.00031029622,0.39569598,958,0.024080988,138693,31.12
239750,-0.0074074916,23975000,481.6816382408142,-2.3663204,-0.05994282671308611,0.639500617980957,0.039204393,0.00039846977,0.355528,959,0.014199068,146173,33.92
240000,-0.0076036975,24000000,482.07377529144287,-2.3668666,-0.04585738417099492,0.6703769862651825,0.033142455,0.00037871796,0.33866,960,0.013192333,145336,30.49
240250,-0.007287243,24025000,482.46259665489197,-2.3665776,-0.06158230652257771,0.6767235994338989,0.022868458,0.0002683876,0.26684397,961,0.0044751503,159013,36.52
240500,-0.007493586,24050000,482.84996914863586,-2.3666415,-0.05093489498955023,0.7539255917072296,0.020345295,0.000263868,0.25298002,962,0.003648625,149121,32.82
240750,-0.007453746,24075000,483.23722743988037,-2.3700824,-0.04690555478184251,0.649176687002182,0.072514474,0.0002853716,0.416992,963,0.026752824,139215,32.99
241000,-0.0072677787,24100000,483.6335520744324,-2.3695276,-0.05070161802203074,0.6429829299449921,0.027951146,0.00028544085,0.28258002,964,0.007617475,151228,34.69
241250,-0.0075539458,24125000,484.00330877304077,-2.3647044,-0.052879883659006734,0.6464871466159821,0.01181638,0.0003304701,0.15926799,965,-0.0041142358,152469,32.6
241500,-0.007344516,24150000,484.38017416000366,-2.3648484,-0.05385751623965916,0.5281264781951904,0.016196713,0.00029403463,0.205248,966,-0.00035984785,155002,34.24
241750,-0.0074740727,24175000,484.75921535491943,-2.3697593,-0.058413800541675304,0.7160891592502594,0.025217663,0.0004239097,0.29228002,967,0.0063072145,147318,32.85
242000,-0.0073565743,24200000,485.14229226112366,-2.3686633,-0.04635631324596034,0.7233158946037292,0.023609677,0.0002763619,0.25434402,968,0.005396387,161512,31.52
242250,-0.007447317,24225000,485.49899101257324,-2.3635774,-0.05157282372485497,0.6186603307723999,0.023472095,0.00032505934,0.27253598,969,0.0051244725,162197,33.49
242500,-0.0075539555,24250000,485.86183190345764,-2.366323,-0.04677106938986981,0.657042920589447,0.015535982,0.00023555235,0.20229599,970,0.00036849774,158854,30.28
242750,-0.007400022,24275000,486.24536895751953,-2.3690293,-0.0433745988080409,0.621641606092453,0.04000837,0.0002835156,0.34048402,971,0.015928414,159828,33.2
243000,-0.0074089887,24300000,486.61295652389526,-2.366549,-0.04651113369185623,0.5873498916625977,0.03181996,0.00036964478,0.327048,972,0.007387617,160572,32.39
243250,-0.007498905,24325000,486.9739968776703,-2.3683171,-0.069512567576312,0.7100327908992767,0.026468407,0.0005922677,0.276752,973,0.0025851685,168286,33.9
243500,-0.0073897103,24350000,487.3287284374237,-2.36947,-0.04709569376704167,0.7118256390094757,0.028552353,0.00024201881,0.261324,974,0.0058173053,158412,33.09
243750,-0.007249001,24375000,487.6853549480438,-2.3709981,-0.04397399552621209,0.6996277868747711,0.01834881,0.00022347036,0.22914398,975,0.0013915653,159328,31.34
244000,-0.0070942314,24400000,488.0398681163788,-2.3673406,-0.049620751566944815,0.6128808259963989,0.029321183,0.0004839784,0.28180403,976,0.006278348,164953,34.93
244250,-0.0073982053,24425000,488.3904139995575,-2.3644738,-0.0434479047703644,0.6033374965190887,0.019534532,0.00043719992,0.246388,977,0.0012210992,163254,32.41
244500,-0.00739807,24450000,488.7453238964081,-2.3659263,-0.0377200396533226,0.6917474269866943,0.042587735,0.0008598816,0.368184,978,0.015262084,167076,30.58
244750,-0.0073534395,24475000,489.1003568172455,-2.3710287,-0.06130441546963993,0.6829847097396851,0.016553756,0.0004471899,0.212184,979,-0.0003632721,154257,33.47
245000,-0.0072891815,24500000,489.4632453918457,-2.3755496,-0.04495973972199863,0.6429089307785034,0.040914953,0.0010792265,0.360852,980,0.010475564,172590,33.85
245250,-0.007567517,24525000,489.82777166366577,-2.3757765,-0.04718426500374335,0.5933370590209961,0.07876564,0.0019737843,0.48744398,981,0.03776288,152026,31.01
245500,-0.007426667,24550000,490.20388412475586,-2.3759122,-0.05040630346382386,0.5322970449924469,0.047217052,0.0010846741,0.39253598,982,0.020576216,158126,32.58
245750,-0.0076775346,24575000,490.5700328350067,-2.3780854,-0.04475709866186662,0.6696738004684448,0.015289748,0.00036412888,0.190092,983,-0.00031761144,152546,30.11
246000,-0.007636669,24600000,490.9366183280945,-2.3787894,-0.05681527513326728,0.6845307052135468,0.03702223,0.000442893,0.35219598,984,0.012699829,160880,33.21
246250,-0.007316679,24625000,491.29931807518005,-2.381,-0.05980478217745258,0.6378308832645416,0.015712773,0.00055545627,0.20306401,985,-0.0026125405,165778,37.44
246500,-0.0075093037,24650000,491.64775490760803,-2.3872116,-0.05463918520144943,0.687934160232544,0.013072844,0.00043664157,0.16914001,986,-0.0021663979,154496,34.63
246750,-0.0075230086,24675000,492.01578402519226,-2.3898041,-0.04926937121665105,0.5851487219333649,0.03579395,0.0006218086,0.326348,987,0.015297087,166350,32.12
247000,-0.0074048177,24700000,492.3686306476593,-2.3919284,-0.049353842926102516,0.6381958723068237,0.03545187,0.00052908727,0.322452,988,0.012213557,165492,32.82
247250,-0.007514004,24725000,492.7209188938141,-2.3969803,-0.04684629890747601,0.7137238681316376,0.020550178,0.00027861836,0.232608,989,0.0012363949,168321,31.33
247500,-0.007621524,24750000,493.06426906585693,-2.4071326,-0.03915466013844707,0.7211203873157501,0.027972173,0.00054136856,0.27692,990,0.007107948,165473,28.93
247750,-0.007568412,24775000,493.43427062034607,-2.4180973,-0.04932943314270233,0.7478203475475311,0.027283806,0.00054391706,0.304892,991,0.007964106,164517,32.18
248000,-0.0076710875,24800000,493.7948417663574,-2.4265516,-0.05384399560385646,0.7857519090175629,0.019293573,0.00031950016,0.23738399,992,0.00089953386,151783,32.72
248250,-0.0076841954,24825000,494.166296005249,-2.4371357,-0.04980719279170444,0.7779497802257538,0.028080458,0.0005659944,0.28859597,993,0.006943965,159964,30.44
248500,-0.007688018,24850000,494.5263695716858,-2.4469059,-0.052459174243558664,0.7339449822902679,0.026447222,0.0005030744,0.293572,994,0.006440566,154923,31.14
248750,-0.00753714,24875000,494.8984954357147,-2.4548864,-0.037428106345396374,0.7263571619987488,0.028636957,0.001684634,0.29408798,995,0.008440325,161433,28.09
249000,-0.007381749,24900000,495.2619285583496,-2.4581485,-0.05337326830907841,0.7853889912366867,0.026345873,0.0028285747,0.280736,996,0.0048633316,126716,31.99
249250,-0.007368485,24925000,495.6592116355896,-2.4606082,-0.05936580953217344,0.7945144027471542,0.033448283,0.0052523343,0.334008,997,0.012304863,161081,35.47
249500,-0.0077845403,24950000,496.03475046157837,-2.45948,-0.049580245843390006,0.5901663601398468,0.029741678,0.00077261793,0.30086,998,0.011263629,148691,30.02
249750,-0.00752326,24975000,496.42544531822205,-2.4579337,-0.058242936766473574,0.5809576213359833,0.025956428,0.00059335923,0.262576,999,0.009240416,149312,31.68
250000,-0.0074945753,25000000,496.80873703956604,-2.4590573,-0.06387797236537153,0.6442152261734009,0.04358297,0.000810244,0.364472,1000,0.012693131,154331,34.6
250250,-0.0075060516,25025000,497.17947363853455,-2.4606469,-0.05724446066338715,0.678298145532608,0.023869157,0.00060443353,0.253632,1001,0.003209568,158617,32.01
250500,-0.0075986753,25050000,497.54785537719727,-2.4646993,-0.05819086739538761,0.6307629644870758,0.017221745,0.00087012805,0.21202001,1002,4.1545507e-05,149186,33.5
250750,-0.007557615,25075000,497.9310734272003,-2.469726,-0.05387703551416052,0.6061457991600037,0.02764842,0.0014761009,0.288588,1003,0.0067018718,155177,34.13
251000,-0.007517507,25100000,498.3132882118225,-2.4712472,-0.061962220586101464,0.5884488224983215,0.021950819,0.0003762965,0.24764399,1004,0.003885178,148657,34.29
251250,-0.0077153374,25125000,498.6946666240692,-2.474269,-0.06468482208671049,0.6561117470264435,0.029271668,0.00085319375,0.300332,1005,0.009519603,129029,32.93
251500,-0.007960241,25150000,499.12628841400146,-2.4742587,-0.06785912477695093,0.7399550378322601,0.03083924,0.00042630098,0.311968,1006,0.009607644,122176,32.95
251750,-0.007961065,25175000,499.5541205406189,-2.476883,-0.07234384897332348,0.7803023159503937,0.031680245,0.0003664777,0.304008,1007,0.010369292,130720,31.25
252000,-0.008131794,25200000,499.9681005477905,-2.4839022,-0.06851150026282994,0.7935359627008438,0.015349219,0.00037991029,0.19889201,1008,-0.00091233326,153677,31.99
252250,-0.0075714565,25225000,500.3486566543579,-2.4867158,-0.05825614256194967,0.7740489691495895,0.023410678,0.00024611075,0.25752002,1009,0.004887596,151349,33.67
252500,-0.0076949648,25250000,500.73756670951843,-2.4885972,-0.06137757477154082,0.7600322663784027,0.040176753,0.0002466654,0.3437,1010,0.015004749,100453,35.05
252750,-0.007828318,25275000,501.24291610717773,-2.4938998,-0.06430865933427413,0.7567939162254333,0.024102652,0.0002600741,0.27489603,1011,0.0048946915,116284,32.62
253000,-0.007691824,25300000,501.7104506492615,-2.4980655,-0.05382895606337115,0.7462464869022369,0.022597408,0.0002695999,0.26203197,1012,0.0044464758,150106,32.04
253250,-0.0076847686,25325000,502.08363127708435,-2.5051227,-0.05868554619883071,0.7553615421056747,0.025810566,0.0002593706,0.256316,1013,0.0066191056,154843,31.99
