ep_reward_mean,policy_loss,value_loss,true_reward,approxkl,explained_variance,total_timesteps,serial_timesteps,ep_len_mean,fps,policy_entropy,n_updates,time_elapsed,clipfrac
13.976941481341091,-0.001728018,4.6041255,0.023024976,0.0023564876,0.9155796319246292,8650000,86500,209.64,225997,4.9976883,346,122.5313880443573,0.020855999
11.954599770964396,-0.0024993042,4.9533043,0.008157134,0.0029750601,0.9287133067846298,8675000,86750,195.07,235282,4.9972506,347,122.88827228546143,0.029856
15.890598138204277,-0.0020735257,5.3302393,0.023168806,0.0025142508,0.9187806397676468,8700000,87000,200.12,257191,4.9957347,348,123.23398351669312,0.022439998
14.47232277094843,-0.0016414799,5.2678146,0.022663232,0.0028937906,0.9115907028317451,8725000,87250,204.2,238528,4.9919815,349,123.5621063709259,0.027560001
14.394862703169238,-0.0024684935,5.267015,0.010547296,0.0031302678,0.9180121645331383,8750000,87500,190.92,216731,4.987661,350,123.8933322429657,0.029347997
14.300057055274173,-0.0018291753,5.5690556,0.020165294,0.0026247897,0.9122993052005768,8775000,87750,205.17,240367,4.983669,351,124.24052953720093,0.024772
13.020594148206715,-0.001899804,5.4455805,0.004241833,0.0020930276,0.9154330417513847,8800000,88000,185.07,259901,4.9810643,352,124.57036709785461,0.017444
12.906431702957924,-0.0023867812,5.5770726,0.009968637,0.0030069216,0.9111414849758148,8825000,88250,195.56,252825,4.9787855,353,124.89560461044312,0.030860001
15.277823157766615,-0.0019344256,5.684843,0.029407827,0.0025799037,0.9000803530216217,8850000,88500,203.64,250486,4.977125,354,125.22020983695984,0.022516
14.931572031852438,-0.0017675019,5.171862,0.022190657,0.0026174386,0.9043774455785751,8875000,88750,202.46,237964,4.9749146,355,125.5451328754425,0.024419999
15.751088785472097,-0.0016319258,4.509268,0.03518228,0.0023613307,0.902683824300766,8900000,89000,213.58,245446,4.971203,356,125.89021182060242,0.020848
13.730435032849837,-0.0020225018,5.522983,0.022357652,0.0030414741,0.9050118997693062,8925000,89250,205.09,240097,4.9666944,357,126.24453377723694,0.030232001
13.660275754811009,-0.0024952157,5.0528803,0.013149436,0.0029134857,0.9092846810817719,8950000,89500,199.62,228520,4.9622145,358,126.5879397392273,0.029692
16.600478254780434,-0.0014324966,4.3990674,0.04469382,0.0017081605,0.9031619429588318,8975000,89750,220.06,238912,4.957937,359,126.9285340309143,0.011523999
15.084389018450146,-0.0015840983,5.3252044,0.028918216,0.0021889508,0.9079320132732391,9000000,90000,208.86,240323,4.9538755,360,127.27461218833923,0.016552
13.25566162585843,-0.0019233215,4.790678,0.018341437,0.002292511,0.9222989082336426,9025000,90250,207.14,247512,4.949942,361,127.61880588531494,0.020032
15.419717682832033,-0.0020525139,4.750301,0.034738336,0.0023730916,0.9073051661252975,9050000,90500,214.72,241941,4.948421,362,127.95059442520142,0.021068001
13.78532359615338,-0.001629564,4.948117,0.03249937,0.0027138388,0.8992774710059166,9075000,90750,223.24,206052,4.944655,363,128.29284858703613,0.027384002
14.79290038285335,-0.002424708,5.259857,0.028037708,0.0031233982,0.901796281337738,9100000,91000,210.29,218858,4.9404244,364,128.6639666557312,0.030624002
15.339589035885728,-0.0016852278,4.506231,0.032337107,0.002370555,0.911379836499691,9125000,91250,211.87,156396,4.9369407,365,129.02325677871704,0.019159999
17.490490468894894,-0.0021407218,4.3846364,0.05419911,0.0027724856,0.8928843438625336,9150000,91500,228.59,158343,4.928519,366,129.42249488830566,0.025635999
15.678467010779913,-0.0017611694,5.1834984,0.03319137,0.0027832508,0.9097828418016434,9175000,91750,214.22,227995,4.922319,367,129.8289122581482,0.026816001
17.19995652148797,-0.0018323216,5.038569,0.04360949,0.0032105981,0.896596685051918,9200000,92000,222.44,189912,4.915428,368,130.19096970558167,0.030892
15.35785264580887,-0.0026594133,4.6960464,0.03311937,0.0034254794,0.9080905467271805,9225000,92250,209.41,213565,4.90964,369,130.5596148967743,0.032476
16.11831800912085,-0.0022693288,4.3059664,0.04029569,0.002840483,0.9102750271558762,9250000,92500,216.81,204772,4.9055667,370,130.91555047035217,0.027647998
17.44243873505322,-0.0021547137,3.8303971,0.051658556,0.0031469283,0.9045701771974564,9275000,92750,225.7,184720,4.9033465,371,131.27517914772034,0.030916
16.694642879867516,-0.0026609409,4.293912,0.05158366,0.0033915113,0.8864332884550095,9300000,93000,228.64,212312,4.903387,372,131.6576521396637,0.036372
16.047658404314394,-0.002540157,4.5817604,0.043306578,0.0035808939,0.902166374027729,9325000,93250,224.08,212157,4.90272,373,132.00490069389343,0.03622
17.39142510171991,-0.002125482,3.772883,0.0591304,0.004101546,0.8711514919996262,9350000,93500,234.08,251858,4.8970184,374,132.3500018119812,0.046784002
17.650934072387955,-0.0019035467,4.0015535,0.0499252,0.0030789669,0.8988931477069855,9375000,93750,225.69,248124,4.8904743,375,132.67776250839233,0.029471999
18.7155596702243,-0.0012366856,3.6635642,0.064748734,0.0017702042,0.873435840010643,9400000,94000,236.41,245235,4.8880258,376,133.0041048526764,0.012196
17.288620988941663,-0.00203437,4.0049753,0.050605666,0.0029543338,0.8911531940102577,9425000,94250,225.5,233981,4.884509,377,133.3427538871765,0.028959999
18.2214627863241,-0.002173524,3.5626755,0.061105285,0.0026933772,0.8713577091693878,9450000,94500,234.56,234265,4.878817,378,133.684002161026,0.023944002
18.063362256514264,-0.0012692944,3.5084357,0.059502184,0.0019298904,0.8693309426307678,9475000,94750,233.58,251110,4.873426,379,134.02378797531128,0.013704
18.92709668426749,-0.0015825264,3.5848274,0.069717385,0.0023292075,0.843784362077713,9500000,95000,240.64,250485,4.8728666,380,134.3508026599884,0.019468
17.79023467155474,-0.001954597,3.7155495,0.060692813,0.0026565918,0.8802146017551422,9525000,95250,238.06,244488,4.8703895,381,134.67828154563904,0.023216
18.21646027280886,-0.0020648974,3.3669949,0.06676077,0.002611085,0.8860815018415451,9550000,95500,241.13,242840,4.8659844,382,135.0100462436676,0.022592
19.1785090645347,-0.0024897975,3.234651,0.07506142,0.0031087515,0.8538784682750702,9575000,95750,247.55,242687,4.8598547,383,135.33873748779297,0.030495998
17.08364858737681,-0.0020471665,3.5150037,0.058043744,0.002569592,0.8645883798599243,9600000,96000,238.02,245412,4.854332,384,135.6759157180786,0.021804
18.126033950020304,-0.0023944573,3.377224,0.05883575,0.0028121483,0.8873810693621635,9625000,96250,232.88,246702,4.847046,385,136.00743460655212,0.026732001
17.80702800380012,-0.0027756435,3.4316316,0.060340278,0.003178784,0.8922138512134552,9650000,96500,234.89,233614,4.8384385,386,136.34028244018555,0.032328002
16.437498929093817,-0.0026583266,4.1507273,0.04760857,0.0029124443,0.8720259219408035,9675000,96750,226.01,230074,4.8325205,387,136.70090460777283,0.025756001
17.53392752078167,-0.0022014477,4.3707376,0.057655137,0.0029715751,0.8729729205369949,9700000,97000,236.36,219007,4.8282075,388,137.04747557640076,0.028688002
19.364431810542502,-0.0021514674,2.5694318,0.0723673,0.0040190555,0.8488763272762299,9725000,97250,243.79,224308,4.824001,389,137.41923332214355,0.043123998
19.045857844051643,-0.0020584457,2.9544904,0.0646573,0.00326729,0.8838797137141228,9750000,97500,237.17,229762,4.8151364,390,137.76206946372986,0.032068003
19.087624868187547,-0.0022914577,3.3401554,0.0655925,0.003233532,0.8874311149120331,9775000,97750,236.29,213855,4.808407,391,138.1407072544098,0.031636
19.424342479006736,-0.0023203217,2.9568295,0.07441464,0.0034970543,0.8570864796638489,9800000,98000,246.07,231134,4.8043795,392,138.49202871322632,0.036768
20.472104220121004,-0.001847326,2.3116193,0.080184,0.002016928,0.8398082554340363,9825000,98250,248.37,251082,4.7996707,393,138.82526779174805,0.015792001
19.490977559639973,-0.002058672,3.019481,0.070859276,0.0028525617,0.8620554357767105,9850000,98500,241.63,241372,4.79745,394,139.14944648742676,0.024884
19.82085696283233,-0.002272512,2.9948723,0.0762521,0.002631777,0.8383461236953735,9875000,98750,245.1,219836,4.7935963,395,139.49774861335754,0.023776
19.063301717907052,-0.0023956376,2.648338,0.06793545,0.0037190798,0.8869476690888405,9900000,99000,241.12,209604,4.789325,396,139.8484411239624,0.039308
18.52187945035138,-0.0022555867,3.0880413,0.064017944,0.0023349389,0.885500468313694,9925000,99250,236.94,216866,4.785641,397,140.20077395439148,0.01808
19.200394646615937,-0.0025702338,2.8924947,0.06649157,0.0061480333,0.8787502124905586,9950000,99500,240.14,250391,4.779504,398,140.54335713386536,0.054468
20.32535545383557,-0.0024756147,2.294248,0.07803001,0.0034383163,0.8661616295576096,9975000,99750,247.16,229345,4.7716703,399,140.88391709327698,0.033772
18.708273918530708,-0.0025960344,2.6270547,0.0652261,0.003187453,0.891575276851654,10000000,100000,240.76,217363,4.765076,400,141.2325747013092,0.03146
17.729546725771687,-0.0027368192,3.859264,0.05075158,0.002868299,0.8942740112543106,10025000,100250,223.95,214858,4.758045,401,141.5915560722351,0.025132
18.53695477510366,-0.0022235238,3.1567683,0.0598165,0.003473146,0.9022861868143082,10050000,100500,233.06,221761,4.75098,402,141.9391016960144,0.03638
18.864062178847163,-0.0025717488,2.887645,0.06322462,0.0030321307,0.9060964360833168,10075000,100750,232.6,242908,4.745013,403,142.27440571784973,0.028992001
17.94004843643968,-0.0024274127,3.1864266,0.059689738,0.0032781218,0.8886495009064674,10100000,101000,234.61,255966,4.7364607,404,142.6066026687622,0.031643998
17.344018570323243,-0.0025459533,3.2506003,0.050845634,0.0032513656,0.9069558680057526,10125000,101250,224.36,234022,4.73046,405,142.93299531936646,0.032044
18.23816414958317,-0.0023220659,3.6642914,0.06256522,0.0023521152,0.8965647593140602,10150000,101500,233.75,246688,4.7264814,406,143.26452159881592,0.019464001
18.339807862231215,-0.0025025546,3.7429512,0.05611219,0.0027834552,0.9054214134812355,10175000,101750,225.21,261126,4.7227707,407,143.5921630859375,0.024792
19.164276302371583,-0.0032023974,3.1010964,0.061273094,0.0038006068,0.8980062007904053,10200000,102000,230.73,243153,4.7196603,408,143.9076189994812,0.040788002
18.74715267326876,-0.0016938349,3.2763214,0.059286196,0.0047999164,0.8922613933682442,10225000,102250,230.16,234465,4.713336,409,144.2444064617157,0.054424
19.381818287570205,-0.0026379288,2.7039638,0.06531483,0.0052200467,0.9231634065508842,10250000,102500,234.45,232683,4.704588,410,144.57953453063965,0.062276
19.36394322452976,-0.0025495875,2.6710439,0.06290024,0.005260288,0.9105330929160118,10275000,102750,230.34,246269,4.7000313,411,144.90787553787231,0.055315994
19.665743705296265,-0.002439009,3.1236768,0.060566854,0.003802827,0.9100946709513664,10300000,103000,228.11,235214,4.6949205,412,145.23513293266296,0.03998
19.01304800746699,-0.0026467885,3.6002088,0.061125625,0.003941101,0.9113608300685883,10325000,103250,229.86,254006,4.6904984,413,145.568030834198,0.041443996
17.989817681543123,-0.0027033617,2.88875,0.058594946,0.0039914665,0.9159338772296906,10350000,103500,231.0,251654,4.6890383,414,145.8843059539795,0.043848
18.88033575215919,-0.002578868,3.309768,0.052802045,0.0038249525,0.9250390529632568,10375000,103750,221.38,258790,4.6877913,415,146.20823574066162,0.0395
20.588553202713864,-0.0029471598,2.9214013,0.06684236,0.0040759966,0.8837901502847672,10400000,104000,231.18,252867,4.6855764,416,146.52745413780212,0.044636
19.64671108685536,-0.0024617375,2.3066564,0.07082079,0.0032952472,0.8912704661488533,10425000,104250,240.5,250794,4.6775208,417,146.84814429283142,0.032436
19.34619709430996,-0.0033908156,3.0976772,0.05826046,0.0037617427,0.9085155352950096,10450000,104500,226.63,250324,4.6687155,418,147.17670679092407,0.040044002
19.49814219784228,-0.0027640935,2.993955,0.06643967,0.0037510947,0.8727637827396393,10475000,104750,234.57,258254,4.665723,419,147.49666333198547,0.036891997
19.77493622634698,-0.0025637557,2.4730773,0.06641702,0.003852003,0.9040093347430229,10500000,105000,235.43,243012,4.6643286,420,147.8294141292572,0.04026
19.358223926277404,-0.0021296865,2.8442833,0.06471938,0.003743609,0.9092281609773636,10525000,105250,235.46,245290,4.661643,421,148.1626636981964,0.038344
19.739783814891343,-0.0027907325,3.2918906,0.06524002,0.004485096,0.9003008306026459,10550000,105500,234.29,250865,4.654181,422,148.4920506477356,0.049728002
19.032922624049533,-0.0034571427,3.5275426,0.05502726,0.0039646206,0.8991910144686699,10575000,105750,226.43,253677,4.6424704,423,148.81372451782227,0.042376
20.9499632880657,-0.0022206306,2.1787853,0.0787045,0.0032887303,0.8870269060134888,10600000,106000,243.81,251089,4.637831,424,149.13292932510376,0.031164
18.69374222506207,-0.0033024023,4.163062,0.053246304,0.0036273624,0.9030478745698929,10625000,106250,224.89,252689,4.6371436,425,149.45800638198853,0.037235998
19.048506154920233,-0.003640766,3.2697735,0.054313414,0.00393553,0.9070788323879242,10650000,106500,223.26,256386,4.63546,426,149.78472232818604,0.041148
18.220141143518905,-0.0038352958,3.9206524,0.04878207,0.0041629067,0.9063222110271454,10675000,106750,224.71,268071,4.6339564,427,150.10239624977112,0.045552
18.254481256379076,-0.003096812,4.6309223,0.04344911,0.0042364514,0.9150604903697968,10700000,107000,217.52,260652,4.6282873,428,150.41890168190002,0.047216
18.771492841365397,-0.0032955643,3.6153023,0.052399956,0.00404931,0.9050941690802574,10725000,107250,221.82,259749,4.6224627,429,150.7376148700714,0.043612
20.049897422883625,-0.0039722305,3.5484803,0.065164246,0.0040539554,0.8918351903557777,10750000,107500,230.74,258571,4.6143584,430,151.05894112586975,0.044251997
18.346828271654285,-0.003413634,4.8325195,0.04919674,0.004664122,0.9170267209410667,10775000,107750,223.51,252724,4.607723,431,151.38184261322021,0.0396
19.382392318606218,-0.0032189533,4.2058005,0.05017322,0.0049967472,0.8955028057098389,10800000,108000,217.48,245960,4.6042013,432,151.7123839855194,0.057607997
19.30233629687025,-0.003984198,3.2340083,0.06162348,0.00384503,0.9174186810851097,10825000,108250,231.59,250938,4.6017485,433,152.0400550365448,0.038804002
21.546669241212076,-0.002380988,2.3420012,0.0789128,0.0047764815,0.9042210727930069,10850000,108500,241.95,240452,4.603367,434,152.37844038009644,0.054236002
20.403525863319782,-0.0034700786,3.4979393,0.061570108,0.0034352313,0.9004954323172569,10875000,108750,229.03,234226,4.600938,435,152.7174949645996,0.034355998
19.839999485002046,-0.0032533756,2.8859086,0.06659519,0.003752151,0.9180763438344002,10900000,109000,235.79,229460,4.593772,436,153.0542857646942,0.038119998
20.457994002796113,-0.0039068135,3.1708195,0.063015714,0.0047338083,0.9197481423616409,10925000,109250,229.0,228823,4.5886164,437,153.40509486198425,0.052964002
20.693699140947416,-0.0019983212,2.7942138,0.06427471,0.0054910253,0.9159561544656754,10950000,109500,228.19,237936,4.5878577,438,153.75431036949158,0.0654
20.7063505448302,-0.0031535816,3.0236297,0.07010539,0.0054117637,0.9020729139447212,10975000,109750,234.99,234299,4.586974,439,154.09234833717346,0.064412005
19.70233525940661,-0.0029844567,3.286169,0.060005855,0.0038440297,0.9256717264652252,11000000,110000,228.47,226969,4.583187,440,154.43804502487183,0.038176004
20.615054077797396,-0.0042570992,2.5265603,0.06520824,0.005176552,0.9213193878531456,11025000,110250,231.99,218961,4.576455,441,154.78697299957275,0.0533
19.261193547441636,-0.0034708376,3.7158961,0.055464096,0.004931041,0.9258984476327896,11050000,110500,224.99,247539,4.577714,442,155.13960027694702,0.056396
19.93833163548843,-0.002680116,3.4277668,0.056432042,0.004449361,0.9234545305371284,11075000,110750,228.23,228859,4.5791507,443,155.4606056213379,0.047416
19.07943927483757,-0.0022277702,3.7735105,0.04466823,0.003911786,0.9276545196771622,11100000,111000,213.2,238756,4.5826225,444,155.79436922073364,0.039492004
20.256098384677735,-0.003594778,2.2656417,0.06922599,0.0048688045,0.9198682755231857,11125000,111250,235.54,244009,4.5843744,445,156.12976813316345,0.055184
19.54623628534413,-0.0028298246,3.4809158,0.051004197,0.0051195463,0.9246527776122093,11150000,111500,220.69,235271,4.5790734,446,156.457998752594,0.059991997
21.601609333220477,-0.0032389327,2.131081,0.075908385,0.006862244,0.9048475623130798,11175000,111750,236.61,245170,4.574369,447,156.79238367080688,0.08599199
20.339416472426166,-0.0022703244,2.958297,0.05757235,0.004925762,0.935419037938118,11200000,112000,224.56,250767,4.574807,448,157.12308597564697,0.057076
20.81437418693684,-0.003864012,2.164745,0.07099714,0.0044202995,0.9288623332977295,11225000,112250,234.82,233345,4.571101,449,157.46555829048157,0.048312
20.69810111572566,-0.0026508975,2.3776088,0.0708982,0.0044787605,0.9216891974210739,11250000,112500,235.4,240899,4.562214,450,157.80831170082092,0.051675998
21.058706761486537,-0.0054916693,2.4445179,0.06796176,0.005180102,0.9303581789135933,11275000,112750,228.89,214884,4.549758,451,158.14403414726257,0.059415996
22.490153502246393,-0.0020024464,1.4232866,0.086220905,0.0076272846,0.9149342700839043,11300000,113000,245.71,239897,4.5202456,452,158.50139260292053,0.096268
21.832419618519562,-0.0023498773,1.9830141,0.07500507,0.0064296955,0.9292421564459801,11325000,113250,235.47,232536,4.4963202,453,158.84545755386353,0.077984
21.955590060373723,-0.0032653776,1.6730331,0.08038852,0.00761045,0.9296322762966156,11350000,113500,240.9,249515,4.4834433,454,159.17749428749084,0.096756004
21.03366576239874,-0.003418512,2.486935,0.064528875,0.0046219034,0.9325822219252586,11375000,113750,227.92,244473,4.4732347,455,159.5120391845703,0.050748
21.892825419539587,-0.0016347559,2.6536117,0.075963035,0.004162671,0.9189474582672119,11400000,114000,236.96,245239,4.4669256,456,159.84750270843506,0.045084
22.347751852157433,-0.003557052,1.8753926,0.07655145,0.0047239354,0.9318633675575256,11425000,114250,234.97,228486,4.4624662,457,160.18206310272217,0.054415993
21.86537890375839,-0.0034394853,2.051739,0.0808491,0.0052310107,0.9131258353590965,11450000,114500,241.0,238479,4.4540167,458,160.53025603294373,0.060576
21.81324687616201,-0.0032954845,2.1080484,0.07430744,0.004888516,0.9101778790354729,11475000,114750,237.2,235122,4.443277,459,160.86710500717163,0.056264002
21.893165037417333,-0.0038587202,1.8447726,0.07647349,0.0060467995,0.9418534487485886,11500000,115000,239.35,255284,4.4351363,460,161.20104956626892,0.0668
22.59934789829189,-0.0033058624,1.5965179,0.08235952,0.0046065636,0.9349832758307457,11525000,115250,241.19,249935,4.431807,461,161.53342461585999,0.051428
21.86201952866624,-0.004604032,1.9402409,0.07550403,0.0050241565,0.9280272871255875,11550000,115500,235.18,238483,4.4265146,462,161.8606584072113,0.0589
19.76185406301607,-0.0016963396,3.5035381,0.054817464,0.0065516667,0.9353472515940666,11575000,115750,222.94,242385,4.4168544,463,162.2059462070465,0.080348
22.168957818128984,-0.003018045,1.7550179,0.07462718,0.005755677,0.9427815861999989,11600000,116000,237.45,257987,4.412441,464,162.54275107383728,0.068012
20.789503856384254,-0.0011431061,3.0975714,0.060493555,0.005281154,0.9373553767800331,11625000,116250,222.01,252821,4.4146934,465,162.86607384681702,0.060656
24.222383625673903,-0.0027148563,1.2381835,0.09319134,0.004966925,0.8783612176775932,11650000,116500,246.28,247140,4.417549,466,163.19031977653503,0.05536
23.168161608032605,-0.0022653106,1.7466462,0.07921046,0.005155893,0.937225304543972,11675000,116750,237.24,198974,4.4102464,467,163.53163886070251,0.058987997
22.80947191136087,-0.0033606687,1.9436619,0.08210497,0.0048500914,0.9272124916315079,11700000,117000,237.28,207723,4.403799,468,163.9004249572754,0.054152
22.723971609405126,-0.004147007,1.8963814,0.08222745,0.005934685,0.9223141670227051,11725000,117250,240.39,225006,4.396408,469,164.26135110855103,0.073368
22.988597984501162,-0.0034345314,2.0302043,0.08145067,0.0070054643,0.9303786009550095,11750000,117500,238.83,230451,4.384034,470,164.60455060005188,0.091696
21.945403521506012,-0.0016506476,2.3222175,0.06934125,0.005022372,0.9261333420872688,11775000,117750,227.02,220593,4.370668,471,164.94222450256348,0.056908
22.581819100947122,-0.003414845,1.6455715,0.07897576,0.0034223266,0.9292392507195473,11800000,118000,238.0,222478,4.3642263,472,165.2806088924408,0.034316
23.244468985687128,-0.004231174,1.4359713,0.08796907,0.00516491,0.9124342352151871,11825000,118250,243.74,182745,4.357734,473,165.6391897201538,0.062635995
21.892725480659575,-0.00293826,2.43607,0.07085804,0.004309,0.930727131664753,11850000,118500,231.14,223367,4.3582225,474,166.0162534713745,0.046496
20.267622239039703,-0.002203957,3.4814777,0.06346273,0.0032681902,0.9330103546380997,11875000,118750,227.19,223698,4.3572545,475,166.36005282402039,0.031235998
21.787683051345375,-0.0034290918,2.1151364,0.06924197,0.0038129936,0.938326645642519,11900000,119000,228.03,234172,4.3564944,476,166.70871472358704,0.040995996
22.71624255199509,-0.0032146983,1.5438879,0.078904815,0.0036932607,0.9369611591100693,11925000,119250,236.47,227694,4.3536725,477,167.04534792900085,0.037667997
22.834692708184356,-0.0022025343,2.7771878,0.07892896,0.004746509,0.9118091613054276,11950000,119500,236.3,230076,4.3491015,478,167.39841389656067,0.054148
22.656665096071666,-0.0035199851,1.931977,0.07732876,0.0043099956,0.9479398541152477,11975000,119750,236.62,228375,4.345253,479,167.73769187927246,0.041184
22.62066862404754,-0.002665968,2.1977444,0.07562464,0.00579677,0.9360451549291611,12000000,120000,233.6,247278,4.3403077,480,168.078045129776,0.070224
22.385636749803798,-0.0035134903,1.9179121,0.07282381,0.0043051573,0.9464732706546783,12025000,120250,231.32,236731,4.3343086,481,168.41109561920166,0.046704
22.982346871145474,-0.003821581,1.5371912,0.08202354,0.004859657,0.9403066895902157,12050000,120500,238.56,251593,4.325652,482,168.7523901462555,0.056160003
23.80024476311839,-0.003195642,1.2388549,0.09357485,0.0046253116,0.9317803606390953,12075000,120750,247.57,251263,4.3154764,483,169.07904028892517,0.0524
23.654421416398836,-0.001854071,1.3438199,0.09049201,0.005392466,0.9264810979366302,12100000,121000,245.85,244630,4.308072,484,169.4056851863861,0.065616
24.20956185709336,-0.0030413338,0.95629436,0.091919355,0.005143047,0.9064711034297943,12125000,121250,243.68,252327,4.2962103,485,169.7375557422638,0.058668
23.55973610494984,-0.004079137,1.146476,0.08814851,0.0057221344,0.9375945776700974,12150000,121500,242.91,252856,4.279216,486,170.07343077659607,0.068344004
23.662938540057223,-0.0038104746,1.461387,0.090731926,0.0046938946,0.9308052211999893,12175000,121750,245.3,257396,4.261938,487,170.3948712348938,0.053376
24.436954181898326,-0.0028731143,1.0039723,0.094320275,0.0051256446,0.9318264499306679,12200000,122000,246.29,231063,4.2498994,488,170.7214081287384,0.057516
24.622784293484873,-0.0023595237,0.5220846,0.09699596,0.0063062594,0.8860279768705368,12225000,122250,247.64,253656,4.2389994,489,171.05056881904602,0.080496
24.639658730234515,-0.00202053,0.80389565,0.09526922,0.00794245,0.9140588045120239,12250000,122500,245.61,253147,4.229746,490,171.3708848953247,0.10028799
25.156847253113227,-0.002518922,0.6058489,0.100627385,0.004991445,0.8359440863132477,12275000,122750,250.0,219025,4.2181726,491,171.7065351009369,0.05654
24.959847795431852,-0.0023919689,0.59978014,0.09813904,0.0042323135,0.8146132826805115,12300000,123000,248.25,229738,4.2099314,492,172.05257415771484,0.046916
24.901944693401457,-0.0016115034,0.5131891,0.097886086,0.0060551884,0.8359563946723938,12325000,123250,248.77,169791,4.201993,493,172.40953850746155,0.073644
24.80726073373,-0.0013366535,0.50306785,0.0977114,0.005863046,0.8584141433238983,12350000,123500,248.05,224484,4.1914105,494,172.79108119010925,0.068848
24.76413993105729,-0.0019641798,0.2772836,0.09905655,0.0046594255,0.7975030243396759,12375000,123750,250.0,188819,4.176903,495,173.16443157196045,0.05392
25.805116351639864,-0.0027673617,0.39933997,0.10173738,0.005381521,0.8861903324723244,12400000,124000,247.92,237699,4.1659746,496,173.53487539291382,0.06476
25.62404452972929,-0.0020967377,0.29381007,0.102496184,0.0052174954,0.8007136583328247,12425000,124250,250.0,167509,4.1592927,497,173.87027835845947,0.063108005
25.769921715581805,-0.0018698411,0.26277682,0.1030797,0.0040942817,0.7047461569309235,12450000,124500,250.0,231984,4.1507273,498,174.2447214126587,0.04694
26.278791273281094,-0.002606314,0.3388937,0.105115175,0.0054714005,0.8662406951189041,12475000,124750,250.0,236295,4.1340575,499,174.58396816253662,0.0661
26.10395974638959,-0.0019133728,0.37782967,0.10299799,0.006269347,0.9053013101220131,12500000,125000,247.72,235747,4.116429,500,174.92313408851624,0.077588
25.976203781466175,0.0006219822,0.17871684,0.10390481,0.007381805,0.758105680346489,12525000,125250,250.0,206030,4.103833,501,175.2618670463562,0.094036
26.473403993530738,-0.0028693867,0.38738027,0.10589361,0.0052231397,0.8890897184610367,12550000,125500,250.0,227553,4.096671,502,175.61662340164185,0.062260002
26.777576561009045,-0.0014979425,0.21488746,0.10711029,0.005805048,0.7173333466053009,12575000,125750,250.0,188328,4.0831213,503,175.95056223869324,0.06854
26.840647480564076,-0.0028441106,0.3967407,0.10736259,0.005241251,0.9058035835623741,12600000,126000,250.0,208561,4.0702686,504,176.32286715507507,0.056592
26.85910916244815,-0.00181253,0.2902665,0.105819784,0.0066169747,0.9140971451997757,12625000,126250,247.99,235863,4.063493,505,176.66671085357666,0.080732
26.7360840737354,-0.0013987763,0.20795026,0.10694434,0.0067553306,0.7700945734977722,12650000,126500,250.0,247882,4.051812,506,177.0056049823761,0.08308001
27.30860942856991,-0.0033343479,0.21328478,0.10923443,0.0051957946,0.7422870695590973,12675000,126750,250.0,238980,4.0328226,507,177.33617162704468,0.061016
27.72216948096873,-0.0013935026,0.1784886,0.11088868,0.0073064687,0.7272278964519501,12700000,127000,250.0,248545,4.0103655,508,177.6615936756134,0.092388
27.174308311686328,-0.0034130178,0.34135038,0.10719342,0.0048682247,0.8499062657356262,12725000,127250,248.54,245045,3.993074,509,178.0021300315857,0.053911995
27.610214638612234,-0.0015702959,0.14511879,0.11044085,0.0075687,0.7232197225093842,12750000,127500,250.0,228394,3.979796,510,178.3372552394867,0.09498001
27.595755748614902,-0.0012913555,0.12518314,0.11038303,0.0051307054,0.7146875858306885,12775000,127750,250.0,248113,3.9644642,511,178.67889404296875,0.061424006
27.7176220601119,-0.0023172905,0.13825695,0.11087049,0.004572096,0.7465623319149017,12800000,128000,250.0,252485,3.9485097,512,179.01269721984863,0.052648
28.482157563033688,-0.0025735553,0.13385418,0.11392862,0.004536486,0.6898082792758942,12825000,128250,250.0,244138,3.928671,513,179.33978152275085,0.051792003
28.379780969667483,-0.002559236,0.13294575,0.11351913,0.0051942044,0.7148782908916473,12850000,128500,250.0,257463,3.9090106,514,179.67710947990417,0.059328
28.261672578603612,-0.0021955147,0.1216897,0.11304669,0.003895641,0.7281864583492279,12875000,128750,250.0,246342,3.8936005,515,180.0106062889099,0.042252
28.42895314545807,-0.0021959036,0.16124053,0.11371581,0.0057734847,0.7236097455024719,12900000,129000,250.0,245483,3.8775926,516,180.33653283119202,0.07052
28.642168030592437,-0.0025210984,0.26755285,0.114568666,0.006993325,0.8421849310398102,12925000,129250,250.0,215022,3.8653812,517,180.67372512817383,0.084896006
28.80287951952312,-0.003474161,0.20822367,0.115211524,0.0054137716,0.8216534107923508,12950000,129500,250.0,268469,3.8570423,518,181.02365469932556,0.064112
28.68785389284254,-0.00214647,0.1610941,0.11475141,0.0055381246,0.8601409792900085,12975000,129750,250.0,251104,3.8528829,519,181.3444480895996,0.064828
28.4268352137052,-0.0028757544,0.14213638,0.11370734,0.0052803503,0.7737112939357758,13000000,130000,250.0,243937,3.8483815,520,181.6763060092926,0.062852
28.84278242639688,-0.0034864713,0.12347825,0.11537113,0.0047817146,0.7461020946502686,13025000,130250,250.0,246807,3.8352637,521,182.0077040195465,0.05432
29.002159166107887,-0.0025153304,0.1383953,0.11600863,0.0063879257,0.8367721438407898,13050000,130500,250.0,246766,3.816764,522,182.34575700759888,0.073268004
29.575876013130184,-0.0033359122,0.1141122,0.11830351,0.0049634622,0.7504243552684784,13075000,130750,250.0,231631,3.7967172,523,182.67498993873596,0.056439996
