explained_variance,policy_loss,approxkl,clipfrac,value_loss,n_updates,true_reward,total_timesteps,ep_len_mean,time_elapsed,fps,ep_reward_mean,policy_entropy,serial_timesteps
0.9301302880048752,-0.0010762701,0.0013897984,0.01186,13.778316,124,-0.3468427,3100000,111.52,38.35647487640381,234746,-11.412734494389024,5.7902856,31000
0.9312228485941887,-0.0001428039,0.0023493287,0.020451998,14.040578,125,-0.37790596,3125000,97.61,38.665926694869995,239513,-5.816748967924977,5.7913303,31250
0.9217082262039185,-0.0017339557,0.0013762873,0.010748001,16.12172,126,-0.34185466,3150000,105.48,38.971582889556885,253385,-6.479614941783816,5.7921057,31500
0.9231571704149246,-0.0022389083,0.0015951328,0.012987999,13.1567335,127,-0.32703653,3175000,117.4,39.265103816986084,240784,-10.486449692379884,5.7919197,31750
0.9306995123624802,-0.0011671064,0.0012667928,0.00958,14.853641,128,-0.32986733,3200000,121.58,39.56358051300049,238785,-12.671125587776915,5.7911153,32000
0.9246465712785721,-0.0011009505,0.0019652948,0.01756,21.05271,129,-0.35308883,3225000,111.75,39.86104488372803,250098,-15.262217502678487,5.791007,32250
0.9260344877839088,-0.00093713944,0.0010863927,0.008243999,12.183773,130,-0.30062523,3250000,120.25,40.154345989227295,250763,-5.806756277405475,5.7908487,32500
0.9185094460844994,-0.00047234382,0.0019603674,0.017723998,16.012589,131,-0.35058245,3275000,99.1,40.45262312889099,247628,-7.6903844012710945,5.7909403,32750
0.9220378622412682,-0.0012649045,0.0012307124,0.009836,18.206888,132,-0.34978068,3300000,111.42,40.74454212188721,244531,-11.104530638841183,5.790489,33000
0.9348063841462135,-0.0014140231,0.0011413741,0.00906,16.330349,133,-0.34218723,3325000,123.91,41.04086375236511,253554,-15.705688658153935,5.7891865,33250
0.9291445091366768,-0.002110589,0.0013677841,0.0112000005,14.302106,134,-0.35073856,3350000,96.97,41.328044414520264,255277,-4.78592141305804,5.7870975,33500
0.9218874052166939,-0.0024376798,0.0015811181,0.013072001,18.50114,135,-0.3532309,3375000,109.28,41.62603688240051,251765,-10.51696668750064,5.784258,33750
0.9219241142272949,-0.001944045,0.0017518528,0.015288,17.879581,136,-0.35599074,3400000,107.74,41.91634202003479,241943,-13.053399446571639,5.781817,34000
0.9294968172907829,-0.0019894843,0.0010557314,0.007604,17.34252,137,-0.36495575,3425000,109.33,42.21555495262146,244208,-10.545944782190013,5.782319,34250
0.9269981235265732,-0.0017380317,0.0014738202,0.0125440005,14.422465,138,-0.33438003,3450000,107.0,42.517900705337524,238831,-7.723983579993528,5.7831993,34500
