value_loss,approxkl,fps,serial_timesteps,total_timesteps,explained_variance,clipfrac,policy_entropy,n_updates,true_reward,ep_len_mean,policy_loss,time_elapsed,ep_reward_mean
1.0918975,0.018420156,82132,191500,19150000,0.9739221185445786,0.146156,3.2661579,766,0.05589348,55.34,0.0010473703,610.8412265777588,10.63581758737564
1.3276501,0.026068151,64124,191750,19175000,0.9714710842818022,0.19663599,3.2638679,767,0.06535067,51.64,0.002507051,611.5177576541901,10.35579836666584
1.2033737,0.01336146,74693,192000,19200000,0.9709383100271225,0.14614001,3.2604573,768,0.059201613,57.27,-7.981113e-05,612.2971782684326,9.224999898374081
1.7461685,0.017664252,55743,192250,19225000,0.9606068842113018,0.148252,3.2544968,769,0.06466961,55.14,0.0014062217,613.0382263660431,11.770194795727729
2.2598531,0.005754593,68143,192500,19250000,0.9523089341819286,0.067076,3.2504966,770,0.06424682,59.56,-0.0017903736,613.902871131897,8.46968530446291
1.7832922,0.0074342443,52887,192750,19275000,0.9588440842926502,0.08695199,3.246051,771,0.0424979,53.52,-0.0028421155,614.6356375217438,9.494497985243797
1.5532308,0.008205341,86254,193000,19300000,0.9598959609866142,0.09758801,3.2406917,772,0.04210274,55.39,-0.0015933219,615.5164570808411,9.387433170676232
1.4387116,0.0072071487,67000,193250,19325000,0.9638591669499874,0.087044,3.2356114,773,0.03730421,60.29,-0.0020067352,616.2135615348816,9.531009674072266
2.404674,0.008605664,75515,193500,19350000,0.9522659257054329,0.101476,3.229892,774,0.078211255,53.45,-0.0009506816,617.0210168361664,9.822251418232918
1.6951826,0.014595506,67929,193750,19375000,0.959120187908411,0.145668,3.224633,775,0.064222135,59.7,-0.0017766248,617.7700378894806,10.692375500798226
1.7601376,0.010951463,73517,194000,19400000,0.9617653489112854,0.126448,3.2182262,776,0.05983355,59.42,-0.0020356635,618.522289276123,10.681399691402913
1.2003721,0.012415594,73739,194250,19425000,0.9732163902372122,0.126724,3.2110493,777,0.059246264,55.59,-0.0012386241,619.269190788269,11.14510294944048
1.8058771,0.010606639,61819,194500,19450000,0.9648008719086647,0.10288,3.2060974,778,0.056607794,50.97,-0.0014800904,620.0011305809021,11.533645504713059
1.4767139,0.017056849,69050,194750,19475000,0.9704314079135656,0.170284,3.202884,779,0.07066282,53.22,0.0006165549,620.7701461315155,10.348254514932632
1.2690718,0.0141304955,53708,195000,19500000,0.9686384201049805,0.13854799,3.2026603,780,0.059950307,51.64,-4.2146108e-05,621.5402216911316,10.001181807518005
1.5042827,0.011346083,67045,195250,19525000,0.9647502638399601,0.13507201,3.2037482,781,0.051176365,59.22,-0.0016759286,622.4061439037323,10.46733215212822
1.4317031,0.007452647,87623,195500,19550000,0.9680097997188568,0.084267996,3.2067552,782,0.062148526,54.23,-0.00220638,623.1101808547974,12.410076510608196
1.5590681,0.005965839,81308,195750,19575000,0.9660208411514759,0.071296,3.2080898,783,0.043971896,62.4,-0.0035507816,623.7459263801575,9.324126169085503
1.3466022,0.008460558,55041,196000,19600000,0.9665616638958454,0.102727994,3.2059865,784,0.04341784,53.05,-0.0025009974,624.398622751236,8.070549162626266
1.7914736,0.025377432,57489,196250,19625000,0.9567376896739006,0.195928,3.1993985,785,0.05542809,57.78,0.0012774148,625.3133313655853,9.786173849701882
2.783608,0.010264374,40530,196500,19650000,0.944100271910429,0.110584,3.1955538,786,0.069110304,57.46,-0.0010945222,626.199955701828,8.910483007133006
1.8830398,0.010087099,34760,196750,19675000,0.9537271782755852,0.101668,3.1910815,787,0.051081676,52.89,-0.0011415625,627.3494853973389,10.32580290645361
1.6062618,0.018673535,47577,197000,19700000,0.959521297365427,0.15512401,3.1870098,788,0.059723727,46.23,0.00093517045,628.5367650985718,11.271342460513115
1.2547321,0.018337991,64825,197250,19725000,0.9706651754677296,0.12961599,3.1841035,789,0.0534748,44.05,0.0010426067,629.4349219799042,10.468818821310997
1.561607,0.014878714,51033,197500,19750000,0.9648400209844112,0.1276,3.1837854,790,0.052693345,47.36,-0.0005821939,630.2345354557037,9.353229527771473
1.4255301,0.0204388,53468,197750,19775000,0.9686702229082584,0.155416,3.1844661,791,0.059312988,53.59,0.0003795757,631.0862565040588,10.466026784181595
1.7229147,0.012661176,55486,198000,19800000,0.9624012969434261,0.124892,3.1858208,792,0.06489275,50.97,-0.00048034982,631.9611222743988,10.128619752824306
1.1496941,0.009765813,61981,198250,19825000,0.9748129341751337,0.102911994,3.187461,793,0.05775471,56.92,-0.0007260264,632.7923984527588,9.55784342199564
1.1956596,0.010157217,68854,198500,19850000,0.9748891778290272,0.119991995,3.18751,794,0.06033289,49.73,-0.00048016678,633.6001439094543,12.043879291415214
1.2899452,0.010456996,78788,198750,19875000,0.9705213569104671,0.106543995,3.1860538,795,0.06108327,48.08,-0.0015101826,634.4006385803223,11.147704514861108
1.4444029,0.016681375,52545,199000,19900000,0.9695467762649059,0.132388,3.183947,796,0.06392219,49.59,0.001124529,635.1006271839142,10.75648427516222
2.684193,0.0086594615,55044,199250,19925000,0.9458795785903931,0.09014,3.1807094,797,0.06810047,60.86,-0.0020353198,635.949686050415,10.68196341574192
1.0335662,0.011247639,66108,199500,19950000,0.9769930131733418,0.105771996,3.1740623,798,0.05170376,51.47,-0.00011853783,636.7511026859283,11.53911497026682
1.6401894,0.03175559,84079,199750,19975000,0.963897380977869,0.176372,3.1675792,799,0.06322711,54.36,0.0044716797,637.4776573181152,9.667247235774994
1.5584141,0.010113941,75820,200000,20000000,0.9689231272786856,0.108104005,3.1612444,800,0.06305173,56.87,-0.001952736,638.1459493637085,10.24903634339571
1.3597063,0.015528979,64463,200250,20025000,0.9721787329763174,0.130312,3.1540024,801,0.07413951,50.42,0.0011645549,638.8808741569519,10.627248175740242
0.8068965,0.01732481,81144,200500,20050000,0.9821114335209131,0.146656,3.1498387,802,0.05976951,47.74,0.000988525,639.6581213474274,10.679727480411529
1.4277116,0.005825435,62859,200750,20075000,0.9663134068250656,0.06358399,3.1473632,803,0.05385752,51.71,-0.0033394143,640.3505122661591,10.11412809252739
1.7166017,0.006042504,85690,201000,20100000,0.9578604660928249,0.070227996,3.1438844,804,0.048958916,53.14,-0.0016589658,641.1297817230225,10.380386003255843
2.3514493,0.005949421,67463,201250,20125000,0.9500722326338291,0.07148801,3.1409457,805,0.062451195,54.46,-0.002373673,641.7759530544281,10.859216685295104
1.5215408,0.007921859,58115,201500,20150000,0.9682562313973904,0.095064,3.139788,806,0.0533809,56.45,-0.0029310074,642.5662672519684,8.865184708535672
1.4061431,0.012839982,76677,201750,20175000,0.9670349061489105,0.13160801,3.1373882,807,0.041735582,51.86,-0.0020018823,643.3463943004608,9.470456587672233
1.7507471,0.0060940026,70767,202000,20200000,0.9637379571795464,0.070644006,3.1355605,808,0.057512164,59.88,-0.0023680553,644.0111920833588,8.521574440002441
2.169927,0.0074807853,58188,202250,20225000,0.9504070244729519,0.087008,3.133299,809,0.05743711,55.87,-0.0022105153,644.7526395320892,11.177705324292184
1.9083154,0.007484533,34828,202500,20250000,0.9596057832241058,0.093556,3.1308,810,0.06121356,52.66,-0.002741172,645.5625445842743,10.18208966523409
1.4113266,0.00640666,33314,202750,20275000,0.9673113115131855,0.075608,3.1303182,811,0.06126871,39.09,-0.0022908046,646.8019456863403,10.421105854809284
1.7338693,0.008003304,42678,203000,20300000,0.9578141942620277,0.080516,3.1285295,812,0.060605634,52.91,-0.0021108675,648.0910317897797,11.31561212182045
1.5138632,0.0068930923,83229,203250,20325000,0.970600176602602,0.080912,3.1249638,813,0.06965316,52.86,-0.0027935714,649.0193974971771,10.767296751141549
1.8042657,0.0075975596,72145,203500,20350000,0.9587774686515331,0.09277599,3.1189861,814,0.03748744,57.4,-0.0025277173,649.6873836517334,6.480231544971466
2.023433,0.0065078745,67598,203750,20375000,0.9585778415203094,0.07764,3.1125689,815,0.057694737,57.77,-0.0024867184,650.4266037940979,10.455489895045757
1.3357465,0.006381142,68584,204000,20400000,0.9697082042694092,0.078820005,3.1092267,816,0.054668613,47.79,-0.0039010763,651.1462049484253,11.415069558322429
1.4977117,0.009407775,58740,204250,20425000,0.9651533588767052,0.103344,3.1051648,817,0.059396762,51.53,-0.00224599,651.8674297332764,9.77224796384573
1.1323197,0.009882771,49219,204500,20450000,0.9716218914836645,0.102051996,3.1009445,818,0.04155395,44.85,-0.0017721441,652.7023301124573,10.25031942397356
1.7511034,0.009973307,72301,204750,20475000,0.9602352790534496,0.108799994,3.0970504,819,0.05516001,51.68,-0.0016653033,653.6264221668243,9.988310320079327
1.2072362,0.01183627,97559,205000,20500000,0.9706976246088743,0.113692,3.094564,820,0.05190929,57.46,-0.0010872165,654.370185136795,10.088225743472576
1.6793932,0.07450828,66944,205250,20525000,0.9635917767882347,0.234624,3.0897784,821,0.050856527,59.78,0.008859486,655.0514490604401,8.996788174510002
1.2274872,0.017375786,73528,205500,20550000,0.9718673694878817,0.18366,3.085096,822,0.058772802,48.48,0.00093432236,655.7851915359497,11.242482514679432
1.8622656,0.024824062,66731,205750,20575000,0.9589913785457611,0.15010001,3.0808918,823,0.061019287,52.22,0.0018833146,656.5363807678223,9.826736316382885
1.4796245,0.033435047,63343,206000,20600000,0.9695569276809692,0.18353201,3.0767918,824,0.065718204,55.12,0.0043588956,657.2947874069214,10.454826807975769
1.6436021,0.0063520833,68396,206250,20625000,0.9645641930401325,0.07406,3.07343,825,0.05792653,58.91,-0.0017157305,658.0373175144196,11.750356395840646
1.2196906,0.019367704,66927,206500,20650000,0.9733744226396084,0.14995201,3.0707679,826,0.0598772,43.3,0.0022113714,658.7956576347351,10.342014115452766
1.1389469,0.0118081225,68306,206750,20675000,0.9745868928730488,0.12048401,3.0688999,827,0.059720118,49.8,-0.0010540646,659.5586574077606,12.164493628442287
1.4854611,0.018043185,75462,207000,20700000,0.9665851183235645,0.14006001,3.0660872,828,0.05206883,56.15,0.0006092673,660.3057670593262,10.61168960750103
1.4038613,0.014546847,65710,207250,20725000,0.9661318399012089,0.135416,3.0639603,829,0.050481338,51.94,-0.00049598527,661.0434124469757,9.642893339395522
1.3778007,0.013356748,54076,207500,20750000,0.9663138091564178,0.13372,3.0620773,830,0.053401094,51.17,-0.0003273383,661.8154964447021,10.426974779367447
1.5122643,0.033651628,60201,207750,20775000,0.9689819049090147,0.19799599,3.0607104,831,0.061761785,48.38,0.003276912,662.6648435592651,10.131810874044895
1.2138047,0.019269481,79752,208000,20800000,0.9716692976653576,0.174796,3.056637,832,0.052092295,48.18,0.0016188722,663.3964660167694,11.985268276333809
1.10767,0.020610254,80409,208250,20825000,0.9704054445028305,0.196492,3.052606,833,0.046366952,47.95,0.0012982402,664.0476071834564,11.329444834291936
1.4717877,0.016046314,52020,208500,20850000,0.9646447896957397,0.12824002,3.0518355,834,0.049999673,45.99,0.00040040235,664.7541410923004,11.546865692138672
1.5677382,0.008680666,32042,208750,20875000,0.9660955294966698,0.09466801,3.0509584,835,0.06530593,52.06,-0.00078223844,665.6717357635498,11.65055868640542
1.441694,0.01856203,67653,209000,20900000,0.9662526026368141,0.164036,3.0507884,836,0.06412828,50.17,-0.00015645316,666.9786956310272,11.117113659083843
1.8728374,0.00869878,27153,209250,20925000,0.9605125263333321,0.10390802,3.0504198,837,0.06280499,46.85,-0.0026535129,667.8039383888245,11.51000249415636
1.0252585,0.012471752,68035,209500,20950000,0.977580338716507,0.14007601,3.0481575,838,0.061637558,54.06,-0.00070562883,669.1169083118439,11.89532146036625
1.6374702,0.009216609,90552,209750,20975000,0.9630495011806488,0.10696399,3.0465744,839,0.052695327,51.14,-0.003497575,669.8683180809021,10.661721744090318
1.0834091,0.049974043,66582,210000,21000000,0.974788373336196,0.223948,3.0448804,840,0.050019346,51.09,0.0057536075,670.5648145675659,10.428698032796383
1.0151675,0.016366614,54485,210250,21025000,0.975432489067316,0.143732,3.0439866,841,0.04677001,43.18,0.0025666081,671.3508815765381,11.190903763771058
1.6937422,0.01632462,65971,210500,21050000,0.9641857594251633,0.147912,3.04366,842,0.061996102,54.38,0.00043824626,672.2043447494507,10.124582591950894
1.1188985,0.020759637,59449,210750,21075000,0.9739694558084011,0.1603,3.0443301,843,0.046647448,50.0,0.0021354782,672.9852609634399,10.260551389753818
1.5528302,0.011138891,59170,211000,21100000,0.9643944315612316,0.109519996,3.0455828,844,0.053267814,52.28,-0.0001755767,673.8224296569824,9.765462774336338
1.7239807,0.010752866,68739,211250,21125000,0.9602268524467945,0.118011996,3.0468233,845,0.06005789,47.63,-0.0016486816,674.6432549953461,11.18762041181326
1.8072332,0.032041453,58897,211500,21150000,0.9570284336805344,0.22174,3.0476587,846,0.06047159,48.16,0.0023446693,675.3929824829102,10.937184132039548
1.1769994,0.020766433,55661,211750,21175000,0.972405094653368,0.149432,3.048345,847,0.06789461,49.98,0.0003571703,676.2406992912292,10.599838520288467
1.4203446,0.01134367,56891,212000,21200000,0.9676555544137955,0.126928,3.0458035,848,0.0655072,39.66,-0.000694477,677.0921084880829,11.110253295898438
1.2883651,0.012474015,68454,212250,21225000,0.9715449195355177,0.12025199,3.0423405,849,0.052075524,49.54,-0.0009325361,677.8959784507751,10.508945874869823
1.2715801,0.015125768,76785,212500,21250000,0.970383794978261,0.12665999,3.0373886,850,0.05611656,50.75,0.00045602972,678.6427664756775,10.875360997319222
1.4310907,0.009068665,82318,212750,21275000,0.9653330259025097,0.103492,3.030464,851,0.052664243,47.68,-0.0026709759,679.3087582588196,10.458026950657368
1.7886724,0.03885273,58467,213000,21300000,0.9617470055818558,0.22283602,3.017157,852,0.068996005,52.12,0.0044847867,679.9960038661957,12.210901908278466
1.8286934,0.017628308,61804,213250,21325000,0.9563952833414078,0.169812,3.0077996,853,0.05466079,59.51,0.0005152668,680.8106954097748,10.832946286201476
1.6200018,0.01398938,68408,213500,21350000,0.9641723819077015,0.13895601,3.0039,854,0.05911472,50.07,-0.0016100099,681.6087806224823,11.084854554533958
1.3529955,0.01937085,67891,213750,21375000,0.96940135397017,0.133428,3.001382,855,0.058693085,54.04,0.00086782326,682.4187598228455,10.618569382578135
1.1082146,0.008360991,76711,214000,21400000,0.9746251534670591,0.09487199,2.9998016,856,0.054422256,47.39,-0.0018179693,683.2350912094116,10.507996580898762
0.95866823,0.027555833,70317,214250,21425000,0.9754827935248613,0.175528,2.995713,857,0.05992405,55.64,0.0033576847,683.8933992385864,11.172232028245926
1.5970024,0.03359172,57400,214500,21450000,0.9648105055093765,0.19367601,2.9916327,858,0.059880197,49.85,0.0041701943,684.6345279216766,10.774509227275848
1.0264689,0.019381305,50113,214750,21475000,0.9752569440752268,0.168384,2.9876685,859,0.056074537,52.43,0.0027503325,685.49693608284,9.74635243177414
1.2430962,0.010765844,65160,215000,21500000,0.9726237040013075,0.12239601,2.981023,860,0.05498656,52.48,-0.0007379954,686.4467968940735,11.01541713923216
1.8532743,0.04336568,51009,215250,21525000,0.9579324051737785,0.225108,2.9775004,861,0.06509655,49.79,0.005314601,687.388777256012,10.859948238432407
1.8748223,0.04822485,40560,215500,21550000,0.9590160101652145,0.291468,2.9744213,862,0.05749413,50.34,0.007765533,688.4412233829498,11.25850842088461
1.5272721,0.0089293225,63834,215750,21575000,0.9636913947761059,0.112272,2.9696736,863,0.06080561,47.21,-0.0017363441,689.4274439811707,11.077239413261413
1.7126827,0.009783469,62550,216000,21600000,0.9602342359721661,0.111416005,2.962443,864,0.045952022,49.67,-0.0012677698,690.2150709629059,10.85402356594801
1.7007176,0.007839408,65700,216250,21625000,0.9619483910501003,0.087512,2.958489,865,0.0563025,50.1,-0.0013597799,690.9962379932404,10.54229330509901
1.6595234,0.023254115,59248,216500,21650000,0.9609913639724255,0.158204,2.9553266,866,0.059606347,56.67,0.0022708685,691.780704498291,11.339086917936802
1.4071243,0.027028233,61257,216750,21675000,0.9667340107262135,0.199696,2.9553103,867,0.052068282,49.17,0.003447384,692.5554084777832,10.210815127789974
1.6252279,0.010830473,46932,217000,21700000,0.9612043723464012,0.11107999,2.95634,868,0.052737925,49.02,-0.00037402668,693.3783402442932,8.985215433835982
1.5912011,0.008527314,56926,217250,21725000,0.9611860141158104,0.091851994,2.9553978,869,0.04219344,55.73,-0.0021384582,694.2207324504852,9.807879697680473
1.3574648,0.00761502,70594,217500,21750000,0.9710879791527987,0.08825199,2.9538264,870,0.055927143,57.86,-0.0019525653,695.09756731987,10.605431501865388
1.6672024,0.012324998,83536,217750,21775000,0.962468583136797,0.134252,2.9497833,871,0.06772391,49.36,-0.00080198544,695.8693475723267,11.16852683842182
1.2651855,0.0125099495,73110,218000,21800000,0.9698823802173138,0.13766,2.9432979,872,0.061943546,48.75,-0.00048041536,696.5279264450073,10.179916428625583
2.1541858,0.014387354,57886,218250,21825000,0.952718410640955,0.139276,2.9384573,873,0.061528876,43.94,-0.0004956727,697.2532987594604,11.616005501151085
1.3462108,0.015736591,67696,218500,21850000,0.9698743093758821,0.15995601,2.9354253,874,0.070708275,47.49,0.00077610184,698.044106721878,12.044692385196687
1.3207482,0.0093581425,78457,218750,21875000,0.9706217385828495,0.10124,2.93422,875,0.056884136,48.82,-0.0010734765,698.7904515266418,10.366052675843239
1.1981156,0.008162599,80287,219000,21900000,0.9685400910675526,0.097863995,2.9328544,876,0.05418974,49.08,-0.0026218325,699.4610280990601,10.63972328722477
1.6243242,0.036925368,68738,219250,21925000,0.9615421406924725,0.208904,2.927305,877,0.06345724,47.18,0.0029494497,700.2179906368256,10.293961118459702
1.7262259,0.02548129,64960,219500,21950000,0.9619047082960606,0.179904,2.9201508,878,0.05031041,48.83,0.0029135155,700.9927198886871,10.190721879899503
1.7098362,0.02292109,56535,219750,21975000,0.960107896476984,0.19078399,2.9149036,879,0.061886713,50.52,0.0020348283,701.752444267273,11.490640439093113
1.8648059,0.017506473,72084,220000,22000000,0.9611445367336273,0.152012,2.9144225,880,0.06317624,51.71,0.0013334524,702.5978901386261,9.945987883508206
1.096067,0.008842066,73390,220250,22025000,0.9733487740159035,0.094688,2.9127915,881,0.048402265,48.63,-0.0013970502,703.3403549194336,11.25905500024557
1.3477631,0.007771204,97418,220500,22050000,0.9679702259600163,0.095212,2.9104517,882,0.068992786,49.56,-0.002560658,704.0413439273834,12.290411958396435
1.6811304,0.006377308,59135,220750,22075000,0.9614623002707958,0.071524,2.909806,883,0.061251234,57.15,-0.002061879,704.6550316810608,11.475932992100716
1.5578291,0.008751059,38889,221000,22100000,0.9629314355552197,0.103356004,2.909338,884,0.07333798,50.79,-0.0018356147,705.4809255599976,11.734210764467717
1.5545186,0.02017076,60316,221250,22125000,0.9639784805476665,0.15628001,2.9078364,885,0.061631445,49.2,0.002168624,706.6157577037811,11.410884083807469
1.6989038,0.019875351,38745,221500,22150000,0.9570908583700657,0.161152,2.903875,886,0.04859071,46.99,0.00086307776,707.521493434906,9.129902828633785
1.5620983,0.010359278,50886,221750,22175000,0.9644313752651215,0.117652,2.9000995,887,0.05867267,48.56,-0.0021112587,708.671911239624,10.93129658997059
1.5580027,0.009088008,55406,222000,22200000,0.9588672779500484,0.10370799,2.8982816,888,0.052021913,53.28,-0.0026689472,709.497950553894,11.32597405821085
1.0914085,0.012120971,55066,222250,22225000,0.9751803241670132,0.125036,2.8986335,889,0.06780712,53.57,-0.001377686,710.3623645305634,11.987654892802238
1.6620734,0.015501859,61745,222500,22250000,0.964440293610096,0.15272,2.8994915,890,0.06134248,54.01,0.0007849207,711.222081899643,10.93002138286829
1.3773315,0.014184629,73506,222750,22275000,0.9707444403320551,0.158124,2.8961883,891,0.047660742,54.02,0.0007303277,711.9798498153687,8.785885490179062
1.4550874,0.0068972437,101490,223000,22300000,0.9646211676299572,0.08121599,2.89251,892,0.053009585,43.63,-0.003458207,712.6803848743439,10.346712796986104
1.4646587,0.0067058913,61362,223250,22325000,0.9645516611635685,0.076916,2.888709,893,0.06311133,44.55,-0.0018221885,713.3513305187225,10.511387138366699
1.2137359,0.008402834,65872,223500,22350000,0.9737798385322094,0.0986,2.885131,894,0.07204015,49.15,-0.0017118647,714.2060079574585,11.01244726061821
1.4508226,0.028076956,63524,223750,22375000,0.9683501273393631,0.17374,2.8820338,895,0.06500624,46.31,0.0013001999,714.9815022945404,10.614757901132107
1.3375015,0.04031803,77087,224000,22400000,0.9666264057159424,0.2125,2.8812037,896,0.05882642,54.97,0.005681085,715.7456798553467,11.169970882534981
1.3925974,0.01372352,50860,224250,22425000,0.9656582064926624,0.114776,2.879687,897,0.058549747,49.64,-0.0012448415,716.4453799724579,11.222869497537612
1.660002,0.012006606,74805,224500,22450000,0.9596784375607967,0.112160005,2.8760605,898,0.061845917,51.34,-0.00032604704,717.3300559520721,11.595219337642193
1.4581814,0.007501879,57000,224750,22475000,0.9680565297603607,0.09492,2.8744054,899,0.063386604,53.01,-0.0030698604,718.0394341945648,10.444443209171295
1.6051601,0.015882434,76223,225000,22500000,0.9618654549121857,0.152404,2.8729393,900,0.051184483,46.63,-0.000226499,718.859700679779,9.44216155052185
1.2522494,0.028933415,64725,225250,22525000,0.9698371589183807,0.23359999,2.8691697,901,0.056026973,45.21,0.006391342,719.6314182281494,9.963653781414031
1.2525895,0.023948576,62000,225500,22550000,0.9729787278920412,0.22250001,2.8688827,902,0.06989282,52.13,0.0041626096,720.4373075962067,9.764798938333989
1.2176963,0.023706477,81390,225750,22575000,0.9717635083943605,0.22246401,2.869231,903,0.06171603,41.69,0.0051669544,721.2125618457794,10.340301275551319
1.5099338,0.008862149,67114,226000,22600000,0.9692574683576822,0.10750401,2.868244,904,0.06246912,47.1,-0.00107467,721.9033191204071,10.857784012854099
1.177123,0.0082676625,45289,226250,22625000,0.9744721595197916,0.09707999,2.8636038,905,0.077310525,46.64,-0.0024913,722.6964771747589,11.452587088942527
1.2042757,0.010033503,74851,226500,22650000,0.97156598046422,0.11718402,2.8548512,906,0.059483353,44.6,-0.0032318595,723.6027789115906,10.715449223220348
0.90610665,0.010944755,68329,226750,22675000,0.9782680682837963,0.122012,2.8538563,907,0.054827515,44.48,-0.0018807907,724.2783486843109,10.163594817221165
1.0638444,0.005120042,80010,227000,22700000,0.9745601080358028,0.055260003,2.8527157,908,0.060611166,51.06,-0.0023269304,725.1020579338074,11.006847344636917
1.4189354,0.016232442,36177,227250,22725000,0.9672860912978649,0.15488799,2.8497236,909,0.066842966,53.47,0.0022756462,725.8394124507904,12.082428025901317
1.4112538,0.01695655,45220,227500,22750000,0.9654609970748425,0.136372,2.8461568,910,0.05480431,48.43,0.0008391047,727.0076031684875,10.427527351081372
2.1833057,0.012090344,52974,227750,22775000,0.9533921778202057,0.12517999,2.846152,911,0.067505226,48.02,-0.0011666873,728.0948083400726,11.424411272406578
1.9344755,0.0074466825,74802,228000,22800000,0.9619671925902367,0.084520005,2.846524,912,0.06457032,46.53,-0.002156046,729.0711216926575,9.674103173315524
1.6302509,0.012680478,56620,228250,22825000,0.9626609794795513,0.11174001,2.8460858,913,0.0572032,52.45,-0.00092267,729.8273994922638,11.794033182263375
1.0943813,0.0063948804,62509,228500,22850000,0.9748371075838804,0.07787199,2.8430624,914,0.058300152,51.16,-0.002709091,730.6377694606781,11.748026351928711
1.916551,0.004802978,55915,228750,22875000,0.959266472607851,0.052884,2.838472,915,0.058739644,54.03,-0.0018248328,731.40926861763,10.15895086824894
1.7806721,0.0058205626,73848,229000,22900000,0.9544540382921696,0.064771995,2.8356504,916,0.048624996,51.45,-0.0019938808,732.2253501415253,10.933277261257171
1.2945385,0.019665541,74131,229250,22925000,0.9651690758764744,0.166976,2.8314366,917,0.043426737,42.99,0.000594152,732.9161653518677,9.301387068927289
2.1027374,0.00886336,66361,229500,22950000,0.9545638561248779,0.113108,2.8260024,918,0.0591329,58.25,-0.0023373247,733.6787292957306,9.908219263553619
1.5424731,0.008277081,57861,229750,22975000,0.9638158604502678,0.100888,2.8231146,919,0.038977705,58.75,-0.0027541893,734.4171755313873,9.005198436379432
2.0298557,0.03331709,59187,230000,23000000,0.9577707536518574,0.201072,2.82128,920,0.074197024,42.98,0.003219169,735.2862529754639,10.579986283481121
1.8709061,0.017888036,73592,230250,23025000,0.9581072814762592,0.172268,2.8220348,921,0.06338496,54.33,-0.0012819708,736.0289723873138,9.756833606064319
1.7691243,0.019993354,58886,230500,23050000,0.958717729896307,0.15252002,2.8201044,922,0.07161623,50.54,-8.098222e-05,736.7723867893219,11.073218640387058
2.2369697,0.027370095,68434,230750,23075000,0.9500591345131397,0.179528,2.815631,923,0.038361534,50.27,0.0024636216,737.6152610778809,9.235446308553218
1.2679237,0.023722133,68969,231000,23100000,0.9675744213163853,0.178244,2.813624,924,0.05149933,47.35,0.0025332065,738.3649332523346,11.150022574067115
1.222446,0.011341123,71544,231250,23125000,0.9720634445548058,0.127036,2.8109174,925,0.071274385,49.01,-0.0025393576,739.0946228504181,10.510784829556941
1.3388015,0.020140087,59975,231500,23150000,0.967976775020361,0.145648,2.8071904,926,0.057024922,46.7,0.0022046443,739.7917935848236,10.45668476909399
1.2831037,0.08239893,80706,231750,23175000,0.9670227654278278,0.22964402,2.804948,927,0.05260038,49.04,0.007848002,740.6053168773651,11.267841753661633
1.6012642,0.060629558,74666,232000,23200000,0.9654730707406998,0.296444,2.8057013,928,0.06240263,48.66,0.0069148405,741.2949419021606,10.71683410704136
1.4288151,0.02421394,60620,232250,23225000,0.9721831288188696,0.179076,2.8076975,929,0.052088283,53.06,0.0015680355,742.0405297279358,8.968087490797043
1.4600604,0.013557814,70404,232500,23250000,0.9651324860751629,0.14602,2.8092818,930,0.056976333,50.77,0.00018264225,742.8844964504242,11.073323915302753
1.5903021,0.008146828,85964,232750,23275000,0.9629221707582474,0.093992,2.811222,931,0.07695582,44.89,-0.0023176246,743.5913007259369,11.343771319687367
1.0992811,0.0061854655,76170,233000,23300000,0.9735558684915304,0.074152,2.8112135,932,0.047156177,49.88,-0.002001758,744.1847906112671,11.029829776585101
1.7907187,0.007311371,55240,233250,23325000,0.9616726376116276,0.086288,2.8084743,933,0.065836065,53.84,-0.0025805987,744.8985803127289,10.623779112398624
1.2670434,0.037478857,46557,233500,23350000,0.968374989926815,0.1775,2.8054662,934,0.0502415,52.27,0.003825809,745.7673993110657,9.85998027741909
1.3652204,0.010003638,64171,233750,23375000,0.9639029167592525,0.109216,2.80467,935,0.05397159,46.73,-0.0004514233,746.7786164283752,10.403503336012363
1.263336,0.013169205,32046,234000,23400000,0.9680515415966511,0.136296,2.8020964,936,0.05435232,47.99,-0.0014476964,747.6849966049194,10.335248801708222
1.423918,0.0101591,60752,234250,23425000,0.9669076167047024,0.1212,2.8005538,937,0.062193584,46.16,-0.0013587856,749.0055813789368,11.357976921200752
1.4605169,0.013588944,58582,234500,23450000,0.9669415503740311,0.14777601,2.7991526,938,0.051047143,49.76,0.00045526517,749.7744722366333,10.862172477841376
1.9169317,0.007972812,66780,234750,23475000,0.9574593529105186,0.09289999,2.7986226,939,0.07179288,58.63,-0.0006984994,750.5557265281677,11.069974516332149
1.5428867,0.0065531568,55205,235000,23500000,0.9662510380148888,0.079692,2.7984974,940,0.06845029,44.27,-0.0019421953,751.362074136734,11.803391672372818
1.7062724,0.006234511,58985,235250,23525000,0.9592684097588062,0.074783996,2.79644,941,0.06445436,47.61,-0.0030006445,752.2016479969025,11.099037148058414
1.4479067,0.017184537,63633,235500,23550000,0.9688800536096096,0.145896,2.7927465,942,0.07022184,46.84,0.00024926563,753.0785009860992,12.37056105017662
1.5073237,0.010314784,62784,235750,23575000,0.9651046060025692,0.105072,2.7880092,943,0.065670095,50.35,-0.0016143529,753.920172214508,11.30801840186119
1.3311894,0.023205755,50854,236000,23600000,0.9700423777103424,0.20552799,2.780592,944,0.061727423,45.2,0.0018195419,754.6732883453369,11.028882249295712
