t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
15.739999999999709,-9.999794730262167,0,4.9359269743105525,1,0,0,0,0.01281460513788959,0,-1.9999589460524334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.749999999999709,-9.999646584713425,0,4.915927526329096,1,0,0,0,0.01681449473418089,0,-1.9999293169426848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.759999999999708,-9.999458440591676,0,4.895928414637422,1,0,0,0,0.02081431707251567,0,-1.9998916881183353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.769999999999708,-9.999230298649499,0,4.875929719231946,1,0,0,0,0.024814056153610802,0,-1.9998460597298997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.779999999999708,-9.998962159799458,0,4.855931520107433,1,0,0,0,0.028813695978513517,0,-1.9997924319598916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.789999999999708,-9.99865402511411,0,4.835933897256642,1,0,0,0,0.032813220548671626,0,-1.9997308050228222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.799999999999708,-9.998305895825993,0,4.815936930670048,1,0,0,0,0.0368126138659904,0,-1.9996611791651988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.809999999999707,-9.997917773327625,0,4.795940700335486,1,0,0,0,0.040811859932902796,0,-1.9995835546655252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.819999999999707,-9.997489659171494,0,4.775945286237846,1,0,0,0,0.044810942752430756,0,-1.999497931834299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.829999999999707,-9.997021555070056,0,4.755950768358767,1,0,0,0,0.04880984632824658,0,-1.9994043110140112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.839999999999707,-9.996513462895727,0,4.735957226676285,1,0,0,0,0.052808554664743046,0,-1.9993026925791455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.849999999999707,-9.995965384680876,0,4.715964741164548,1,0,0,0,0.05680705176709038,0,-1.999193076936175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.859999999999706,-9.995377322617813,0,4.695973391793468,1,0,0,0,0.06080532164130639,0,-1.9990754645235624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.869999999999706,-9.994749279058787,0,4.675983258528411,1,0,0,0,0.0648033482943178,0,-1.9989498558117573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.879999999999706,-9.99408125651597,0,4.6559944213298925,1,0,0,0,0.06880111573402155,0,-1.9988162513031942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.889999999999706,-9.993373257661455,0,4.636006960153225,1,0,0,0,0.07279860796935499,0,-1.9986746515322908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.899999999999705,-9.99262528532723,0,4.616020954948237,1,0,0,0,0.07679580901035271,0,-1.9985250570654463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.909999999999705,-9.99183734250519,0,4.5960364856589155,1,0,0,0,0.0807927028682168,0,-1.9983674685010382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.919999999999705,-9.991009432347104,0,4.57605363222311,1,0,0,0,0.08478927355537802,0,-1.9982018864694207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.929999999999705,-9.990141558164607,0,4.556072474572214,1,0,0,0,0.08878550508555719,0,-1.9980283116329214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.939999999999705,-9.989233723429198,0,4.536093092630823,1,0,0,0,0.09278138147383529,0,-1.9978467446858397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.949999999999704,-9.988285931772214,0,4.516115566316448,1,0,0,0,0.09677688673671031,0,-1.997657186354443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.959999999999704,-9.987298186984821,0,4.496139975539163,1,0,0,0,0.10077200489216741,0,-1.9974596373969644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.969999999999704,-9.986270493017997,0,4.476166400201299,1,0,0,0,0.1047667199597402,0,-1.9972540986035996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.979999999999704,-9.985202853982516,0,4.45619492019714,1,0,0,0,0.10876101596057196,0,-1.9970405707965033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.989999999999704,-9.984095274148933,0,4.436225615412571,1,0,0,0,0.11275487691748577,0,-1.9968190548297866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.999999999999703,-9.982947757947565,0,4.416258565724793,1,0,0,0,0.11674828685504136,0,-1.9965895515895131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.009999999999703,-9.981760309968475,0,4.396293851001974,1,0,0,0,0.1207412297996052,0,-1.9963520619936952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.019999999999705,-9.980532934961456,0,4.376331551102937,1,0,0,0,0.1247336897794126,0,-1.9961065869922912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.029999999999706,-9.979265637836004,0,4.356371745876869,1,0,0,0,0.1287256508246263,0,-1.9958531275672007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.039999999999708,-9.977958423661304,0,4.336414515162958,1,0,0,0,0.13271709696740835,0,-1.995591684732261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.04999999999971,-9.976611297666215,0,4.316459938790103,1,0,0,0,0.13670801224197948,0,-1.9953222595332432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.05999999999971,-9.975224265239238,0,4.296508096576581,1,0,0,0,0.14069838068468393,0,-1.9950448530478475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.069999999999713,-9.973797331928498,0,4.276559068329729,1,0,0,0,0.14468818633405411,0,-1.9947594663856998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.079999999999714,-9.972330503441732,0,4.256612933845645,1,0,0,0,0.148677413230871,0,-1.9944661006883464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.089999999999716,-9.970823785646246,0,4.236669772908834,1,0,0,0,0.15266604541823317,0,-1.9941647571292493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.099999999999717,-9.969277184568913,0,4.216729665291914,1,0,0,0,0.15665406694161726,0,-1.9938554369137826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.10999999999972,-9.967690706396134,0,4.196792690755288,1,0,0,0,0.16064146184894243,0,-1.9935381412792268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.11999999999972,-9.966064357473819,0,4.176858929046824,1,0,0,0,0.1646282141906353,0,-1.993212871494764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.129999999999722,-9.964398144307363,0,4.15692845990155,1,0,0,0,0.16861430801969002,0,-1.9928796288614727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.139999999999723,-9.962692073561616,0,4.137001363041312,1,0,0,0,0.17259972739173746,0,-1.992538414712323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.149999999999725,-9.960946152060858,0,4.117077718174473,1,0,0,0,0.17658445636510547,0,-1.9921892304121716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.159999999999727,-9.959160386788772,0,4.097157604995583,1,0,0,0,0.1805684790008835,0,-1.9918320773577545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.169999999999728,-9.957334784888419,0,4.077241103185064,1,0,0,0,0.18455177936298714,0,-1.9914669569776837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.17999999999973,-9.955469353662203,0,4.057328292408908,1,0,0,0,0.18853434151821852,0,-1.9910938707324404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.18999999999973,-9.953564100571844,0,4.037419252318324,1,0,0,0,0.1925161495363352,0,-1.990712820114369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.199999999999733,-9.951619033238355,0,4.017514062549448,1,0,0,0,0.19649718749011041,0,-1.9903238066476712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.209999999999734,-9.949634159442004,0,3.997612802723012,1,0,0,0,0.20047743945539767,0,-1.9899268318884007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.219999999999736,-9.947609487122278,0,3.9777155524440237,1,0,0,0,0.2044568895111953,0,-1.9895218974244557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.229999999999738,-9.94554502437787,0,3.957822391301467,1,0,0,0,0.20843552173970661,0,-1.989109004875574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.23999999999974,-9.943440779466625,0,3.9379333988679557,1,0,0,0,0.21241332022640888,0,-1.988688155893325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.24999999999974,-9.941296760805518,0,3.918048654699433,1,0,0,0,0.21639026906011344,0,-1.9882593521611036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.259999999999742,-9.939112976970625,0,3.8981682383348484,1,0,0,0,0.2203663523330303,0,-1.9878225953941249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
